Time,SO2,H2S,H2,CO2serial,CO2_Corre,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,H2Scor,H2cor,,,
13/07/2018 19:31,0.4373245,-0.118186,3.795231,450.1925,12.5425,18.74116,45.60332,25.45921,808.5,13.43374,-88.27034,12.9769,-0.065886,-1.245769,,,
13/07/2018 19:31,0.4304047,-0.1095781,3.848652,450.494,12.844,18.87375,45.61822,25.45929,808.5,13.43374,-88.27034,12.9769,-0.0572781,-1.192348,,,
13/07/2018 19:31,0.4195252,-0.09606743,3.86787,449.2879,11.6379,18.88718,45.61606,25.46033,808.5,13.43374,-88.27034,12.89873,-0.04376743,-1.17313,,,
13/07/2018 19:31,0.4155312,-0.1049404,3.737186,448.9864,11.3364,19.02478,45.63,25.46129,808.5,13.43374,-88.27034,12.89873,-0.0526404,-1.303814,,,
13/07/2018 19:31,0.415844,-0.1098309,3.5326,450.7956,13.1456,18.88548,45.63644,25.46215,808.6,13.43374,-88.27034,12.89873,-0.0575309,-1.5084,,,
13/07/2018 19:31,0.4246979,-0.1117363,3.732075,450.1925,12.5425,18.908,45.64536,25.46233,808.6,13.43374,-88.27034,12.89873,-0.0594363,-1.308925,,,
13/07/2018 19:31,0.4293747,-0.1081781,3.8311,449.891,12.241,19.04925,45.65497,25.46339,808.6,13.43374,-88.27034,12.89873,-0.0558781,-1.2099,,,
13/07/2018 19:31,0.4335747,-0.1061087,3.896652,453.2078,15.5578,18.899,45.66681,25.46462,808.6,13.43374,-88.27034,12.89873,-0.0538087,-1.144348,,,
13/07/2018 19:31,0.4378433,-0.1109104,3.860527,452.9062,15.2562,18.98819,45.67999,25.46536,808.6,13.43374,-88.27034,12.89873,-0.0586104,-1.180473,,,
13/07/2018 19:31,0.4375114,-0.1114674,3.988579,452.9062,15.2562,18.81533,45.70199,25.46555,808.6,13.43374,-88.27034,12.89873,-0.0591674,-1.052421,,,
13/07/2018 19:31,0.4476356,-0.106679,4.139996,448.0818,10.4318,18.82423,45.73221,25.46589,808.6,13.43374,-88.27034,12.96713,-0.054379,-0.901004,,,
13/07/2018 19:31,0.4552078,-0.1161604,3.815121,442.9558,5.3058,18.76796,45.74924,25.46692,808.6,13.43374,-88.27034,12.96713,-0.0638604,-1.225879,,,
13/07/2018 19:31,0.470665,-0.1239996,3.870445,441.4482,3.7982,18.71809,45.77127,25.46939,808.6,13.43374,-88.27034,12.96713,-0.0716996,-1.170555,,,
13/07/2018 19:31,0.4806061,-0.1137686,3.679218,442.0513,4.4013,18.81608,45.79202,25.46938,808.6,13.43374,-88.27034,12.96713,-0.0614686,-1.361782,,,
13/07/2018 19:31,0.500576,-0.1119413,3.813858,441.4482,3.7982,18.8322,45.80858,25.47056,808.6,13.43374,-88.27034,12.96713,-0.0596413,-1.227142,,,
13/07/2018 19:31,0.5043678,-0.1037712,4.021362,443.8604,6.2104,18.88913,45.79805,25.47011,808.6,13.43374,-88.27034,12.96713,-0.0514712,-1.019638,,,
13/07/2018 19:31,0.5193367,-0.1198244,3.944798,442.0513,4.4013,18.93821,45.8009,25.47199,808.6,13.43374,-88.27034,12.96713,-0.0675244,-1.096202,,,
13/07/2018 19:31,0.5224342,-0.1020165,3.94387,442.0513,4.4013,19.01258,45.79688,25.47296,808.6,13.43374,-88.27034,12.96713,-0.0497165,-1.09713,,,
13/07/2018 19:31,0.5231323,-0.1028252,4.029888,442.3528,4.7028,19.04193,45.78934,25.47346,808.6,13.43374,-88.27034,12.9769,-0.0505252,-1.011112,,,
13/07/2018 19:31,0.5298386,-0.1058092,3.97078,443.8604,6.2104,19.03568,45.78918,25.4743,808.6,13.43374,-88.27034,12.9769,-0.0535092,-1.07022,,,
13/07/2018 19:31,0.5224228,-0.09967709,4.093567,445.3681,7.7181,18.97395,45.7802,25.47533,808.6,13.43374,-88.27034,12.9769,-0.04737709,-0.947433,,,
13/07/2018 19:31,0.5161667,-0.1079197,4.039024,439.6391,1.9891,18.89297,45.77766,25.47668,808.7,13.43374,-88.27034,12.9769,-0.0556197,-1.001976,,,
13/07/2018 19:31,0.5203552,-0.102912,4.037102,440.8452,3.1952,18.93701,45.76089,25.47684,808.7,13.43374,-88.27034,12.9769,-0.050612,-1.003898,,,
13/07/2018 19:31,0.5295792,-0.1035709,4.117126,441.7498,4.0998,18.92032,45.75047,25.4776,808.7,13.43374,-88.27034,12.9769,-0.0512709,-0.923874,,,
13/07/2018 19:31,0.5510521,-0.08772946,4.004185,441.7498,4.0998,18.92557,45.7343,25.47957,808.7,13.43374,-88.27034,12.9769,-0.03542946,-1.036815,,,
13/07/2018 19:31,0.5802498,-0.08900452,3.897106,442.6544,5.0044,18.84182,45.71826,25.48028,808.7,13.43374,-88.27034,12.9769,-0.03670452,-1.143894,,,
13/07/2018 19:31,0.6131058,-0.09054184,4.27726,445.3681,7.7181,18.79134,45.6929,25.48062,808.7,13.43374,-88.27034,12.89873,-0.03824184,-0.76374,,,
13/07/2018 19:31,0.6501846,-0.09260845,4.240269,447.4788,9.8288,18.75042,45.67216,25.48067,808.7,13.43374,-88.27034,12.89873,-0.04030845,-0.800731,,,
13/07/2018 19:31,0.6823578,-0.0948801,4.390968,448.6848,11.0348,18.68636,45.64501,25.4818,808.7,13.43374,-88.27034,12.89873,-0.0425801,-0.650032,,,
13/07/2018 19:31,0.709095,-0.1064491,4.325974,451.0971,13.4471,18.87625,45.61857,25.48373,808.7,13.43374,-88.27034,12.89873,-0.0541491,-0.715026,,,
13/07/2018 19:31,0.7412453,-0.1119957,4.387207,453.5093,15.8593,18.93173,45.59377,25.48383,808.7,13.43374,-88.27034,12.89873,-0.0596957,-0.653793,,,
13/07/2018 19:31,0.7616348,-0.09200001,4.413208,452.0017,14.3517,18.93805,45.56876,25.48483,808.7,13.43374,-88.27034,12.89873,-0.03970001,-0.627792,,,
13/07/2018 19:31,0.7786674,-0.08902454,4.283405,449.891,12.241,19.03869,45.54722,25.48568,808.7,13.43374,-88.27034,12.89873,-0.03672454,-0.757595,,,
13/07/2018 19:31,0.7894326,-0.08224487,4.224495,447.1772,9.5272,18.79159,45.52486,25.48715,808.7,13.43374,-88.27034,12.89873,-0.02994487,-0.816505,,,
13/07/2018 19:31,0.794693,-0.08159828,4.401104,446.8757,9.2257,18.79857,45.5077,25.48817,808.7,13.43374,-88.27034,12.9769,-0.02929828,-0.639896,,,
13/07/2018 19:31,0.799984,-0.06995964,4.78178,444.162,6.512,18.74238,45.48711,25.48912,808.7,13.43374,-88.27035,12.9769,-0.01765964,-0.25922,,,
13/07/2018 19:31,0.8001823,-0.06627655,4.908104,444.765,7.115,18.68444,45.49073,25.48898,808.7,13.43374,-88.27035,12.9769,-0.01397655,-0.132896,,,
13/07/2018 19:31,0.79879,-0.05214024,4.736454,443.2574,5.6074,18.8062,45.49579,25.49047,808.7,13.43374,-88.27035,12.9769,0.00015976,-0.304546,,,
13/07/2018 19:31,0.7910347,-0.07761288,4.549664,441.4482,3.7982,18.82488,45.50169,25.49117,808.7,13.43374,-88.27035,12.9769,-0.02531288,-0.491336,,,
13/07/2018 19:31,0.7949448,-0.07361602,4.684853,439.9406,2.2906,18.70303,45.51765,25.49134,808.7,13.43374,-88.27035,12.9769,-0.02131602,-0.356147,,,
13/07/2018 19:31,0.790081,-0.06343365,4.443321,441.7498,4.0998,18.81356,45.54396,25.49252,808.7,13.43374,-88.27035,12.9769,-0.01113365,-0.597679,,,
13/07/2018 19:31,0.7871132,-0.06228924,4.192638,442.3528,4.7028,18.8847,45.56678,25.49446,808.7,13.43374,-88.27035,12.9769,-0.00998924,-0.848362,,,
13/07/2018 19:31,0.7798233,-0.06066894,4.380474,442.0513,4.4013,18.7329,45.59334,25.49477,808.6,13.43374,-88.27034,12.88896,-0.00836894,-0.660526,,,
13/07/2018 19:31,0.7733345,-0.06312752,4.646408,445.0666,7.4166,18.65227,45.61514,25.49522,808.6,13.43374,-88.27034,12.88896,-0.01082752,-0.394592,,,
13/07/2018 19:31,0.7709656,-0.06650162,4.665978,447.1772,9.5272,18.65912,45.64598,25.4966,808.6,13.43374,-88.27034,12.88896,-0.01420162,-0.375022,,,
13/07/2018 19:31,0.7641945,-0.05588722,4.321804,446.8757,9.2257,18.63694,45.67126,25.49732,808.6,13.43374,-88.27034,12.88896,-0.00358722,-0.719196,,,
13/07/2018 19:31,0.7641373,-0.0595293,4.21238,449.2879,11.6379,18.73677,45.68944,25.49876,808.6,13.43374,-88.27034,12.88896,-0.0072293,-0.82862,,,
13/07/2018 19:31,0.7661782,-0.06754875,4.15609,452.3032,14.6532,18.83426,45.70664,25.49962,808.6,13.43374,-88.27034,12.88896,-0.01524875,-0.88491,,,
13/07/2018 19:31,0.754982,-0.06822682,4.407635,454.1123,16.4623,18.95343,45.74127,25.49979,808.6,13.43374,-88.27034,12.88896,-0.01592682,-0.633365,,,
13/07/2018 19:31,0.7450752,-0.06858062,4.679554,455.9215,18.2715,18.81137,45.77508,25.50039,808.6,13.43374,-88.27034,12.88896,-0.01628062,-0.361446,,,
13/07/2018 19:31,0.7340393,-0.0708723,4.669361,453.8108,16.1608,18.80483,45.79506,25.50211,808.6,13.43374,-88.27034,12.96957,-0.0185723,-0.371639,,,
13/07/2018 19:31,0.7226219,-0.07194614,4.480194,455.62,17.97,18.84945,45.80614,25.50312,808.5,13.43374,-88.27035,12.96957,-0.01964614,-0.560806,,,
13/07/2018 19:31,0.703949,-0.06452656,4.545147,453.8108,16.1608,18.87321,45.81652,25.5035,808.5,13.43374,-88.27035,12.96957,-0.01222656,-0.495853,,,
13/07/2018 19:31,0.6972084,-0.06311989,4.163151,456.8261,19.1761,18.82659,45.80915,25.50487,808.5,13.43374,-88.27035,12.96957,-0.01081989,-0.877849,,,
13/07/2018 19:31,0.6831398,-0.07258225,4.320339,452.0017,14.3517,18.9386,45.7982,25.50618,808.5,13.43374,-88.27035,12.96957,-0.02028225,-0.720661,,,
13/07/2018 19:31,0.6806794,-0.06616783,4.226669,452.3032,14.6532,18.96351,45.77982,25.50759,808.5,13.43374,-88.27035,12.96957,-0.01386783,-0.814331,,,
13/07/2018 19:31,0.6799011,-0.06411457,4.254692,448.6848,11.0348,18.86155,45.75774,25.50706,808.5,13.43374,-88.27035,12.96957,-0.01181457,-0.786308,,,
13/07/2018 19:32,0.6879959,-0.06280804,4.433804,449.2879,11.6379,18.97013,45.74201,25.50784,808.5,13.43374,-88.27035,12.96957,-0.01050804,-0.607196,,,
13/07/2018 19:32,0.7008057,-0.0605402,4.60455,444.765,7.115,18.54697,45.73673,25.50994,808.5,13.43374,-88.27035,12.89323,-0.0082402,-0.43645,,,
13/07/2018 19:32,0.7164116,-0.06404495,4.305996,444.765,7.115,18.72719,45.72622,25.51042,808.5,13.43374,-88.27035,12.89323,-0.01174495,-0.735004,,,
13/07/2018 19:32,0.7279549,-0.07036686,4.062271,446.2726,8.6226,18.79448,45.7324,25.51086,808.5,13.43374,-88.27035,12.89323,-0.01806686,-0.978729,,,
13/07/2018 19:32,0.7477188,-0.0585537,3.928181,441.7498,4.0998,18.95364,45.75686,25.51208,808.5,13.43374,-88.27035,12.89323,-0.0062537,-1.112819,,,
13/07/2018 19:32,0.7651138,-0.0546217,4.027008,440.8452,3.1952,19.04105,45.77598,25.513,808.5,13.43374,-88.27035,12.89323,-0.0023217,-1.013992,,,
13/07/2018 19:32,0.7907371,-0.04601478,4.068939,439.036,1.386,18.99543,45.80377,25.51376,808.5,13.43374,-88.27035,12.89323,0.00628522,-0.972061,,,
13/07/2018 19:32,0.8154258,-0.04368591,3.957672,440.5436,2.8936,18.97479,45.83234,25.51466,808.4,13.43374,-88.27035,12.89323,0.00861409,-1.083328,,,
13/07/2018 19:32,0.8402023,-0.05352878,3.92329,443.8604,6.2104,18.95486,45.86514,25.51546,808.5,13.43374,-88.27035,12.89323,-0.00122878,-1.11771,,,
13/07/2018 19:32,0.8816414,-0.06687546,3.964695,443.2574,5.6074,19.04804,45.89513,25.51677,808.5,13.43374,-88.27035,12.95943,-0.01457546,-1.076305,,,
13/07/2018 19:32,0.9871406,-0.05370236,3.980824,444.4635,6.8135,19.1702,45.9149,25.51875,808.5,13.43374,-88.27035,12.95943,-0.00140236,-1.060176,,,
13/07/2018 19:32,1.14428,-0.04903316,4.127209,446.2726,8.6226,19.17493,45.9453,25.51968,808.5,13.43374,-88.27035,12.95943,0.00326684,-0.913791,,,
13/07/2018 19:32,1.292725,-0.04176617,4.15789,442.6544,5.0044,19.23895,45.96472,25.51999,808.5,13.43374,-88.27035,12.95943,0.01053383,-0.88311,,,
13/07/2018 19:32,1.385609,-0.02804852,4.128609,445.9711,8.3211,19.1103,45.97245,25.52138,808.5,13.43374,-88.27035,12.95943,0.02425148,-0.912391,,,
13/07/2018 19:32,1.444538,-0.02396965,3.978726,442.6544,5.0044,19.12691,45.97782,25.52216,808.5,13.43374,-88.27035,12.95943,0.02833035,-1.062274,,,
13/07/2018 19:32,1.475403,-0.01651192,3.475346,442.3528,4.7028,19.25314,45.9915,25.52382,808.5,13.43374,-88.27035,12.95943,0.03578808,-1.565654,,,
13/07/2018 19:32,1.489822,-0.009178162,3.696258,443.2574,5.6074,19.29336,45.98686,25.52425,808.5,13.43374,-88.27035,12.95943,0.043121838,-1.344742,,,
13/07/2018 19:32,1.511555,-0.004179001,3.672394,445.0666,7.4166,19.30043,45.989,25.52444,808.5,13.43374,-88.27035,12.88237,0.048120999,-1.368606,,,
13/07/2018 19:32,1.536362,-0.002010345,3.839699,446.2726,8.6226,19.2828,45.99234,25.52657,808.5,13.43374,-88.27035,12.88237,0.050289655,-1.201301,,,
13/07/2018 19:32,1.555409,0.008914947,4.081882,450.494,12.844,19.31267,45.99082,25.52673,808.5,13.43374,-88.27036,12.88237,0.061214947,-0.959118,,,
13/07/2018 19:32,1.594559,0.01795387,3.797192,452.3032,14.6532,19.34369,45.99551,25.52741,808.5,13.43374,-88.27037,12.88237,0.07025387,-1.243808,,,
13/07/2018 19:32,1.645344,0.01832771,3.724911,452.3032,14.6532,19.28103,46.00475,25.52848,808.5,13.43374,-88.27038,12.88237,0.07062771,-1.316089,,,
13/07/2018 19:32,1.705006,0.01509857,3.899555,452.6047,14.9547,19.39577,46.00818,25.52931,808.5,13.43374,-88.27038,12.88237,0.06739857,-1.141445,,,
13/07/2018 19:32,1.76141,0.02110386,4.087067,451.0971,13.4471,19.42368,46.02628,25.53089,808.6,13.43374,-88.27038,12.88237,0.07340386,-0.953933,,,
13/07/2018 19:32,1.833939,0.03209305,4.452789,450.494,12.844,19.34862,46.04681,25.53152,808.6,13.43374,-88.27038,12.88237,0.08439305,-0.588211,,,
13/07/2018 19:32,1.910522,0.03278065,4.830082,451.3986,13.7486,19.27718,46.0594,25.53229,808.6,13.43374,-88.27038,12.92219,0.08508065,-0.210918,,,
13/07/2018 19:32,1.993618,0.05154324,5.646606,452.3032,14.6532,19.30102,46.08028,25.53364,808.5,13.43374,-88.27038,12.92219,0.10384324,0.605606,,,
13/07/2018 19:32,2.082752,0.07662964,5.97652,451.3986,13.7486,19.42099,46.10455,25.5345,808.4,13.43374,-88.27038,12.92219,0.12892964,0.93552,,,
13/07/2018 19:32,2.160042,0.1012077,6.030102,451.0971,13.4471,19.42518,46.12968,25.53512,808.4,13.43374,-88.27038,12.92219,0.1535077,0.989102,,,
13/07/2018 19:32,2.236561,0.1198769,6.037712,450.494,12.844,19.41236,46.15722,25.53586,808.4,13.43374,-88.27038,12.92219,0.1721769,0.996712,,,
13/07/2018 19:32,2.313595,0.141921,6.101986,452.6047,14.9547,19.45958,46.18266,25.53752,808.4,13.43374,-88.27038,12.92219,0.194221,1.060986,,,
13/07/2018 19:32,2.404606,0.1625404,6.01202,456.223,18.573,19.49888,46.20136,25.53876,808.4,13.43374,-88.27038,12.92219,0.2148404,0.97102,,,
13/07/2018 19:32,2.524475,0.1710939,5.946007,458.6353,20.9853,19.49535,46.21525,25.53917,808.4,13.43373,-88.27038,12.92219,0.2233939,0.905007,,,
13/07/2018 19:32,2.657459,0.1787386,5.610451,458.6353,20.9853,19.61541,46.23521,25.53999,808.3,13.43373,-88.27039,12.96181,0.2310386,0.569451,,,
13/07/2018 19:32,2.778248,0.1757498,5.423508,458.0322,20.3822,19.59502,46.23796,25.54074,808.3,13.43373,-88.27039,12.96181,0.2280498,0.382508,,,
13/07/2018 19:32,2.889847,0.1758661,5.412079,461.0475,23.3975,19.57989,46.23129,25.54241,808.3,13.43373,-88.27039,12.96181,0.2281661,0.371079,,,
13/07/2018 19:32,2.966293,0.1854897,5.418766,462.5551,24.9051,19.48719,46.2173,25.54289,808.3,13.43373,-88.27039,12.96181,0.2377897,0.377766,,,
13/07/2018 19:32,3.026642,0.201726,5.315762,466.7765,29.1265,19.58675,46.21552,25.54395,808.2,13.43373,-88.27039,12.96181,0.254026,0.274762,,,
13/07/2018 19:32,3.074371,0.2191334,5.284687,465.5704,27.9204,19.70649,46.20481,25.5451,808.2,13.43373,-88.27039,12.96181,0.2714334,0.243687,,,
13/07/2018 19:32,3.127167,0.2257538,5.110275,464.9673,27.3173,19.86871,46.20235,25.54628,808.2,13.43373,-88.2704,12.96181,0.2780538,0.069275,,,
13/07/2018 19:32,3.167702,0.2380657,5.065296,467.6811,30.0311,19.74266,46.20099,25.5472,808.3,13.43373,-88.2704,12.96181,0.2903657,0.024296,,,
13/07/2018 19:32,3.2094,0.2267904,4.921291,465.8719,28.2219,19.80955,46.19652,25.54747,808.3,13.43373,-88.2704,12.88415,0.2790904,-0.119709,,,
13/07/2018 19:32,3.257015,0.2455683,4.77552,465.2688,27.6188,19.7666,46.21987,25.5491,808.3,13.43373,-88.2704,12.88415,0.2978683,-0.26548,,,
13/07/2018 19:32,3.290199,0.253067,4.717041,464.0628,26.4128,19.93914,46.23903,25.55016,808.3,13.43373,-88.2704,12.88415,0.305367,-0.323959,,,
13/07/2018 19:32,3.33997,0.2474365,4.61517,463.7612,26.1112,19.98792,46.2685,25.55138,808.3,13.43373,-88.2704,12.88415,0.2997365,-0.42583,,,
13/07/2018 19:32,3.374618,0.2688646,4.371342,459.2383,21.5883,19.88404,46.31352,25.55234,808.3,13.43373,-88.2704,12.88415,0.3211646,-0.669658,,,
13/07/2018 19:32,3.409645,0.2690096,4.467777,459.5398,21.8898,19.96835,46.3559,25.55299,808.3,13.43373,-88.2704,12.88415,0.3213096,-0.573223,,,
13/07/2018 19:32,3.442219,0.2730589,4.3466,461.6505,24.0005,19.91486,46.39455,25.55382,808.4,13.43373,-88.2704,12.88415,0.3253589,-0.6944,,,
13/07/2018 19:32,3.470089,0.2803841,4.290752,463.1582,25.5082,19.85623,46.43906,25.55594,808.3,13.43373,-88.2704,12.88415,0.3326841,-0.750248,,,
13/07/2018 19:32,3.49612,0.2851906,4.223503,466.1735,28.5235,19.80054,46.47759,25.55688,808.3,13.43373,-88.2704,12.96257,0.3374906,-0.817497,,,
13/07/2018 19:32,3.510487,0.2865658,4.077328,466.475,28.825,19.71129,46.51189,25.55729,808.2,13.43373,-88.27041,12.96257,0.3388658,-0.963672,,,
13/07/2018 19:32,3.502449,0.2908535,4.033424,463.7612,26.1112,19.86909,46.54492,25.55788,808.2,13.43373,-88.27041,12.96257,0.3431535,-1.007576,,,
13/07/2018 19:32,3.475197,0.2966413,4.012218,466.1735,28.5235,19.80585,46.58152,25.55951,808.2,13.43373,-88.27041,12.96257,0.3489413,-1.028782,,,
13/07/2018 19:32,3.425297,0.2936325,3.980995,465.2688,27.6188,19.86448,46.60413,25.5605,808.3,13.43373,-88.27041,12.96257,0.3459325,-1.060005,,,
13/07/2018 19:32,3.34177,0.285594,4.192139,463.4597,25.8097,19.86186,46.63196,25.56132,808.3,13.43373,-88.27041,12.96257,0.337894,-0.848861,,,
13/07/2018 19:32,3.231213,0.2865877,4.034309,457.7307,20.0807,19.78585,46.64709,25.56264,808.3,13.43374,-88.27041,12.96257,0.3388877,-1.006691,,,
13/07/2018 19:32,3.100292,0.2909956,4.190868,457.1276,19.4776,19.70874,46.65696,25.56341,808.3,13.43374,-88.27041,12.96257,0.3432956,-0.850132,,,
13/07/2018 19:32,2.987778,0.2910891,4.15208,454.7154,17.0654,19.83398,46.6524,25.56593,808.4,13.43374,-88.27042,12.88473,0.3433891,-0.88892,,,
13/07/2018 19:32,2.898178,0.2803535,3.954769,456.223,18.573,19.73874,46.6413,25.56602,808.4,13.43374,-88.27042,12.88473,0.3326535,-1.086231,,,
13/07/2018 19:32,2.838764,0.2804308,3.669842,454.4139,16.7639,19.69938,46.61392,25.56667,808.4,13.43373,-88.27042,12.88473,0.3327308,-1.371158,,,
13/07/2018 19:33,2.810219,0.2652597,3.536896,454.7154,17.0654,19.76865,46.58679,25.56809,808.4,13.43373,-88.27042,12.88473,0.3175597,-1.504104,,,
13/07/2018 19:33,2.798889,0.2647924,3.452419,457.4291,19.7791,19.2471,46.5519,25.569,808.4,13.43373,-88.27042,12.88473,0.3170924,-1.588581,,,
13/07/2018 19:33,2.795849,0.2644873,3.437168,457.1276,19.4776,19.50771,46.52864,25.57024,808.4,13.43373,-88.27042,12.88473,0.3167873,-1.603832,,,
13/07/2018 19:33,2.792789,0.2568922,3.43576,456.8261,19.1761,19.70411,46.50877,25.57068,808.3,13.43373,-88.27042,12.88473,0.3091922,-1.60524,,,
13/07/2018 19:33,2.790615,0.2586718,3.59026,456.223,18.573,19.80502,46.5019,25.57158,808.4,13.43373,-88.27042,12.88473,0.3109718,-1.45074,,,
13/07/2018 19:33,2.778343,0.2511482,3.591724,456.5246,18.8746,19.96827,46.49789,25.57367,808.4,13.43373,-88.27042,12.963,0.3034482,-1.449276,,,
13/07/2018 19:33,2.76025,0.2459917,3.646061,460.1429,22.4929,19.98491,46.50412,25.57451,808.4,13.43373,-88.27042,12.963,0.2982917,-1.394939,,,
13/07/2018 19:33,2.746662,0.2414589,3.668781,458.3338,20.6838,19.90731,46.49544,25.5751,808.5,13.43373,-88.27043,12.963,0.2937589,-1.372219,,,
13/07/2018 19:33,2.724655,0.2253542,3.839542,460.746,23.096,19.96426,46.50246,25.57612,808.4,13.43373,-88.27043,12.963,0.2776542,-1.201458,,,
13/07/2018 19:33,2.713306,0.2279892,3.721584,460.746,23.096,20.07994,46.50382,25.57719,808.4,13.43372,-88.27043,12.963,0.2802892,-1.319416,,,
13/07/2018 19:33,2.70459,0.2381258,3.583725,462.2536,24.6036,20.06855,46.50188,25.57865,808.5,13.43372,-88.27044,12.963,0.2904258,-1.457275,,,
13/07/2018 19:33,2.677387,0.2356682,3.611134,457.7307,20.0807,20.05531,46.48157,25.57958,808.5,13.43372,-88.27044,12.963,0.2879682,-1.429866,,,
13/07/2018 19:33,2.616493,0.2116318,3.751659,457.7307,20.0807,20.05118,46.46764,25.58021,808.5,13.43372,-88.27044,12.963,0.2639318,-1.289341,,,
13/07/2018 19:33,2.530155,0.2016363,3.779778,459.2383,21.5883,20.05727,46.437,25.58173,808.5,13.43372,-88.27044,12.88505,0.2539363,-1.261222,,,
13/07/2018 19:33,2.429981,0.199892,3.82679,457.4291,19.7791,19.90044,46.41214,25.58329,808.6,13.43373,-88.27044,12.88505,0.252192,-1.21421,,,
13/07/2018 19:33,2.338657,0.2007723,3.934246,455.62,17.97,19.8696,46.36974,25.58462,808.5,13.43373,-88.27044,12.88505,0.2530723,-1.106754,,,
13/07/2018 19:33,2.247253,0.201396,3.884861,452.0017,14.3517,19.67487,46.33299,25.58549,808.5,13.43373,-88.27044,12.88505,0.253696,-1.156139,,,
13/07/2018 19:33,2.17255,0.1981049,3.785355,452.6047,14.9547,19.61127,46.29829,25.58569,808.5,13.43372,-88.27045,12.88505,0.2504049,-1.255645,,,
13/07/2018 19:33,2.10474,0.1916246,3.791638,451.0971,13.4471,19.5883,46.26314,25.58823,808.5,13.43373,-88.27044,12.88505,0.2439246,-1.249362,,,
13/07/2018 19:33,2.052681,0.1852875,3.688599,449.5894,11.9394,19.48416,46.22375,25.58891,808.5,13.43373,-88.27044,12.88505,0.2375875,-1.352401,,,
13/07/2018 19:33,2.008694,0.1787672,3.924835,450.494,12.844,19.39247,46.18473,25.58919,808.5,13.43373,-88.27044,12.88505,0.2310672,-1.116165,,,
13/07/2018 19:33,1.961617,0.1775312,3.682854,450.7956,13.1456,19.41619,46.15942,25.59035,808.5,13.43373,-88.27044,12.96324,0.2298312,-1.358146,,,
13/07/2018 19:33,1.929001,0.1687145,3.610718,451.7001,14.0501,19.42986,46.12384,25.59239,808.5,13.43373,-88.27044,12.96324,0.2210145,-1.430282,,,
13/07/2018 19:33,1.898083,0.1715078,3.808781,451.7001,14.0501,19.36189,46.09324,25.59283,808.5,13.43373,-88.27044,12.96324,0.2238078,-1.232219,,,
13/07/2018 19:33,1.867329,0.1616888,3.750729,449.891,12.241,19.30522,46.06406,25.59352,808.5,13.43373,-88.27044,12.96324,0.2139888,-1.290271,,,
13/07/2018 19:33,1.833664,0.1607313,3.871639,448.9864,11.3364,19.2485,46.04414,25.59464,808.5,13.43373,-88.27044,12.96324,0.2130313,-1.169361,,,
13/07/2018 19:33,1.791016,0.1555805,3.915024,451.7001,14.0501,19.20737,46.04062,25.59605,808.5,13.43373,-88.27044,12.96324,0.2078805,-1.125976,,,
13/07/2018 19:33,1.752464,0.1407824,3.970162,450.1925,12.5425,19.2632,46.02528,25.59658,808.5,13.43373,-88.27044,12.96324,0.1930824,-1.070838,,,
13/07/2018 19:33,1.702644,0.130353,4.017876,448.9864,11.3364,19.26397,46.02145,25.59809,808.5,13.43373,-88.27044,12.96324,0.182653,-1.023124,,,
13/07/2018 19:33,1.653305,0.1271582,3.906143,447.7803,10.1303,19.2608,46.01289,25.59919,808.5,13.43373,-88.27044,12.88523,0.1794582,-1.134857,,,
13/07/2018 19:33,1.594685,0.1237278,3.89745,443.5589,5.9089,19.18299,46.01769,25.60036,808.5,13.43373,-88.27044,12.88523,0.1760278,-1.14355,,,
13/07/2018 19:33,1.540047,0.1275644,3.758583,441.1467,3.4967,19.07485,46.01546,25.60216,808.5,13.43373,-88.27044,12.88523,0.1798644,-1.282417,,,
13/07/2018 19:33,1.487621,0.1018515,3.799988,441.4482,3.7982,19.07546,46.01467,25.60275,808.5,13.43373,-88.27044,12.88523,0.1541515,-1.241012,,,
13/07/2018 19:33,1.447346,0.09072209,3.692322,436.0207,-1.6293,19.10493,46.02413,25.60362,808.6,13.43373,-88.27045,12.88523,0.14302209,-1.348678,,,
13/07/2018 19:33,1.406403,0.08278274,3.658821,435.4177,-2.2323,19.09878,46.03597,25.60471,808.6,13.43373,-88.27045,12.88523,0.13508274,-1.382179,,,
13/07/2018 19:33,1.380222,0.09123134,3.907574,436.0207,-1.6293,19.21619,46.06145,25.60665,808.6,13.43373,-88.27045,12.88523,0.14353134,-1.133426,,,
13/07/2018 19:33,1.352047,0.09505462,3.927708,434.8147,-2.8353,19.25769,46.10123,25.60699,808.6,13.43373,-88.27045,12.88523,0.14735462,-1.113292,,,
13/07/2018 19:33,1.339649,0.08569526,3.765576,434.8147,-2.8353,19.21585,46.13856,25.60844,808.6,13.43373,-88.27045,12.96338,0.13799526,-1.275424,,,
13/07/2018 19:33,1.328884,0.08266449,3.708252,438.433,0.783,19.15415,46.18824,25.60917,808.6,13.43373,-88.27045,12.96338,0.13496449,-1.332748,,,
13/07/2018 19:33,1.327133,0.07619095,3.617199,440.8452,3.1952,19.10053,46.24007,25.61078,808.6,13.43373,-88.27045,12.96338,0.12849095,-1.423801,,,
13/07/2018 19:33,1.327343,0.07288361,3.69381,439.3376,1.6876,18.99713,46.2919,25.61185,808.6,13.43373,-88.27045,12.96338,0.12518361,-1.34719,,,
