Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
6/15/2018 20:03,-0.03852844,-0.1409779,7.905678,464.3642,18.09637,66.45513,24.16434,802.1,13.43556,-88.27136,13.0893,14.8242,-0.0264779,2.649578,,,,
6/15/2018 20:03,-0.03631973,-0.1358662,7.78653,466.475,18.04994,66.52822,24.16486,802.1,13.43556,-88.27136,13.0893,16.935,-0.0213662,2.53043,,,,
6/15/2018 20:03,-0.04310226,-0.1250353,7.91315,469.7918,18.15886,66.5963,24.16486,802.1,13.43556,-88.27136,13.0893,20.2518,-0.0105353,2.65705,,,,
6/15/2018 20:03,-0.0434494,-0.1135826,7.824226,468.5857,18.30676,66.65359,24.16622,802.1,13.43556,-88.27136,13.0893,19.0457,0.0009174,2.568126,,,,
6/15/2018 20:03,-0.04020691,-0.1008425,7.718704,475.2192,18.29937,66.71137,24.16679,802.1,13.43556,-88.27136,13.0893,25.6792,0.0136575,2.462604,,,,
6/15/2018 20:03,-0.0488205,-0.1162863,7.68491,474.6162,18.39302,66.76308,24.16688,802.1,13.43556,-88.27136,13.0893,25.0762,-0.0017863,2.42881,,,,
6/15/2018 20:03,-0.06213379,-0.1245394,7.733238,467.078,18.36357,66.81488,24.16742,802.1,13.43556,-88.27136,13.0893,17.538,-0.0100394,2.477138,,,,
6/15/2018 20:03,-0.06183243,-0.1357145,7.663025,469.1887,18.29136,66.86193,24.16835,802.1,13.43556,-88.27136,13.16794,19.6487,-0.0212145,2.406925,,,,
6/15/2018 20:03,-0.06312561,-0.1482382,7.540451,465.5704,18.30835,66.90429,24.16881,802.1,13.43556,-88.27136,13.16794,16.0304,-0.0337382,2.284351,,,,
6/15/2018 20:03,-0.06154632,-0.1545334,7.555622,467.3796,18.41554,66.94138,24.16969,802.1,13.43556,-88.27136,13.16794,17.8396,-0.0400334,2.299522,,,,
6/15/2018 20:03,-0.06622696,-0.1680279,7.460121,465.8719,18.30913,66.97481,24.16951,802.1,13.43556,-88.27136,13.16794,16.3319,-0.0535279,2.204021,,,,
6/15/2018 20:03,-0.07138825,-0.1853189,7.40179,463.1582,18.32292,67.00726,24.17056,802.1,13.43556,-88.27136,13.16794,13.6182,-0.0708189,2.14569,,,,
6/15/2018 20:03,-0.07771682,-0.2009325,7.206166,464.9673,18.33611,67.03841,24.17072,802.1,13.43556,-88.27136,13.16794,15.4273,-0.0864325,1.950066,,,,
6/15/2018 20:03,-0.08141327,-0.2056198,6.84993,465.5704,18.36712,67.06978,24.17135,802.1,13.43556,-88.27136,13.16794,16.0304,-0.0911198,1.59383,,,,
6/15/2018 20:03,-0.07357788,-0.2209291,6.586193,467.6811,18.38305,67.09482,24.17209,802.1,13.43556,-88.27136,13.16794,18.1411,-0.1064291,1.330093,,,,
6/15/2018 20:03,-0.06655884,-0.2098017,6.68119,468.5857,18.43469,67.12019,24.17227,802.1,13.43556,-88.27136,13.05004,19.0457,-0.0953017,1.42509,,,,
6/15/2018 20:03,-0.06151962,-0.2012377,6.944748,467.9826,18.44082,67.13368,24.17254,802.1,13.43556,-88.27136,13.05004,18.4426,-0.0867377,1.688648,,,,
6/15/2018 20:03,-0.05300522,-0.1795321,7.134838,468.8872,18.50207,67.14266,24.17287,802.1,13.43556,-88.27136,13.05004,19.3472,-0.0650321,1.878738,,,,
6/15/2018 20:04,-0.04658508,-0.1812162,7.092594,470.3948,18.5555,67.13373,24.17319,802.1,13.43556,-88.27136,13.05004,20.8548,-0.0667162,1.836494,,,,
6/15/2018 20:04,-0.04043579,-0.1683378,7.228786,469.4902,18.28481,67.10001,24.1735,802.1,13.43556,-88.27136,13.05004,19.9502,-0.0538378,1.972686,,,,
6/15/2018 20:04,-0.03478241,-0.1729441,7.236294,464.6658,18.57999,67.0489,24.17379,802.1,13.43556,-88.27136,13.05004,15.1258,-0.0584441,1.980194,,,,
