Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,
1/29/2019 18:01,2.465382,1.192401,3.940678,462.6651,3.012357,48.75336,22.84581,790.2,13.85165,-89.62838,12.90185,24.1051,0.459001,2.575278,,,
1/29/2019 18:01,2.4669,1.203481,3.861176,468.187,4.337652,48.72908,22.84749,790.2,13.85165,-89.62838,12.90185,29.627,0.470081,2.495776,,,
1/29/2019 18:01,2.482128,1.198191,3.438744,465.7328,5.630727,48.68405,22.84995,790.2,13.85165,-89.62838,12.90185,27.1728,0.464791,2.073344,,,
1/29/2019 18:01,2.48867,1.183218,3.506294,466.0396,6.837254,48.63686,22.85233,790.3,13.85165,-89.62838,12.90185,27.4796,0.449818,2.140894,,,
1/29/2019 18:01,2.478523,1.164242,3.353294,457.7568,7.901441,48.57423,22.85442,790.2,13.85165,-89.62838,12.90185,19.1968,0.430842,1.987894,,,
1/29/2019 18:01,2.478943,1.189467,3.541393,453.1553,8.948336,48.50104,22.85639,790.2,13.85165,-89.62838,12.97981,14.5953,0.456067,2.175993,,,
1/29/2019 18:01,2.539204,1.273411,3.848644,455.3027,9.973453,48.4234,22.85874,790.2,13.85165,-89.62838,12.97981,16.7427,0.540011,2.483244,,,
1/29/2019 18:01,2.500511,1.262069,3.661426,459.9042,10.91097,48.31966,22.86057,790.3,13.85165,-89.62838,12.97981,21.3442,0.528669,2.296026,,,
1/29/2019 18:01,2.429939,1.26997,3.583023,458.3704,11.78939,48.18954,22.86217,790.3,13.85165,-89.62838,12.97981,19.8104,0.53657,2.217623,,,
1/29/2019 18:01,2.34042,1.248977,3.617924,456.223,12.58014,48.0366,22.8644,790.3,13.85165,-89.62838,12.97981,17.663,0.515577,2.252524,,,
1/29/2019 18:01,2.254841,1.227943,3.361996,449.7808,13.18901,47.84703,22.86702,790.3,13.85165,-89.62838,12.97981,11.2208,0.494543,1.996596,,,
1/29/2019 18:01,2.173195,1.211328,3.02354,456.223,13.79811,47.64452,22.86891,790.3,13.85165,-89.62838,12.97981,17.663,0.477928,1.65814,,,
1/29/2019 18:01,2.091927,1.194248,2.886307,455.6095,14.40714,47.42038,22.872,790.3,13.85165,-89.62838,12.97981,17.0495,0.460848,1.520907,,,
1/29/2019 18:01,2.013298,1.184575,3.023975,452.235,14.88266,47.16593,22.87305,790.4,13.85165,-89.62838,12.89211,13.675,0.451175,1.658575,,,
1/29/2019 18:01,1.949078,1.163885,2.888821,454.3824,15.30041,46.92136,22.87527,790.2,13.85165,-89.62838,12.89211,15.8224,0.430485,1.523421,,,
1/29/2019 18:01,1.900539,1.162868,2.633858,449.1673,15.65885,46.66539,22.87727,790.3,13.85165,-89.62838,12.89211,10.6073,0.429468,1.268458,,,
1/29/2019 18:02,1.870789,1.142754,2.575233,454.3824,15.91484,46.41524,22.87872,790.3,13.85165,-89.62838,12.89211,15.8224,0.409354,1.209833,,,
1/29/2019 18:02,1.858433,1.124343,2.457603,452.8486,16.15219,46.16952,22.88107,790.3,13.85165,-89.62838,12.89211,14.2886,0.390943,1.092203,,,
