Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,
12/17/2019 18:08,6.819073,0.8666401,9.075039,504.079,3.677152,51.97414,23.77087,788.5,13.85163,-89.62842,13.0221,50.239,0.6998401,8.652039,,,
12/17/2019 18:08,6.704357,0.8804694,9.088596,499.4775,4.846346,51.97438,23.77125,788.5,NAN,NAN,13.0221,45.6375,0.7136694,8.665596,,,
12/17/2019 18:08,6.436726,0.893569,9.079811,506.84,5.956637,51.98309,23.77024,788.5,NAN,NAN,13.10034,53,0.726769,8.656811,,,
12/17/2019 18:08,6.107994,0.8807411,8.994232,500.7046,7.010406,51.98916,23.77048,788.6,NAN,NAN,13.10034,46.8646,0.7139411,8.571232,,,
12/17/2019 18:08,5.772331,0.8799896,9.113823,500.7046,8.063608,51.99062,23.77026,788.6,NAN,NAN,13.10034,46.8646,0.7131896,8.690823,,,
12/17/2019 18:08,5.455532,0.8652573,9.328815,496.103,9.061161,51.99284,23.76953,788.5,13.85163,-89.62842,13.10034,42.263,0.6984573,8.905815,,,
12/17/2019 18:08,5.183372,0.8605156,9.145023,499.1707,10.00368,51.98901,23.76947,788.6,NAN,NAN,13.10034,45.3307,0.6937156,8.722023,,,
12/17/2019 18:08,5.045582,0.8485022,9.224053,510.2144,10.87875,51.98722,23.76923,788.6,NAN,NAN,13.10034,56.3744,0.6817022,8.801053,,,
12/17/2019 18:09,5.087093,0.839776,9.193749,518.4972,11.88528,51.96974,23.76842,788.6,NAN,NAN,13.10034,64.6572,0.672976,8.770749,,,
12/17/2019 18:09,5.26627,0.8221187,9.11533,522.792,13.09845,51.97098,23.76861,788.6,NAN,NAN,13.10034,68.952,0.6553187,8.69233,,,
12/17/2019 18:09,5.478634,0.8108158,9.084114,517.8837,14.2016,51.96738,23.76828,788.6,13.85163,-89.62842,12.97382,64.0437,0.6440158,8.661114,,,
12/17/2019 18:09,5.724327,0.8084641,9.021347,516.043,15.18337,51.9623,23.7684,788.5,NAN,NAN,12.97382,62.203,0.6416641,8.598347,,,
12/17/2019 18:09,5.966496,0.802599,8.941318,516.3498,15.87126,51.95576,23.76767,788.5,NAN,NAN,12.97382,62.5098,0.635799,8.518318,,,
12/17/2019 18:09,6.089066,0.7899037,8.661301,517.8837,16.48662,51.94525,23.76781,788.5,NAN,NAN,12.97382,64.0437,0.6231037,8.238301,,,
12/17/2019 18:09,6.053726,0.8135176,8.498028,514.2024,16.92136,51.9443,23.76799,788.6,NAN,NAN,12.97382,60.3624,0.6467176,8.075028,,,
12/17/2019 18:09,5.904957,0.836175,8.47147,505.6128,17.46164,51.94196,23.76753,788.5,13.85163,-89.62842,12.97382,51.7728,0.669375,8.04847,,,
12/17/2019 18:09,5.740154,0.8349257,8.207531,504.6926,17.92893,51.9313,23.767,788.6,NAN,NAN,12.97382,50.8526,0.6681257,7.784531,,,
12/17/2019 18:09,5.578575,0.838419,8.184894,501.0114,18.19394,51.91682,23.76599,788.6,NAN,NAN,12.97382,47.1714,0.671619,7.761894,,"CO2,atm",453.84
12/17/2019 18:09,5.408337,0.8195696,8.041122,501.0114,18.36739,51.8989,23.76661,788.6,NAN,NAN,12.98371,47.1714,0.6527696,7.618122,,"H2S,atm",0.1668
