Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.223515,0.2264147,27.14766,449.7808,4.337901,45.58452,27.94296,786.6,13.85061,-89.63022,12.78163,2.9008,-0.0213853,21.01716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.224667,0.2185793,26.81127,457.4501,5.315848,45.62452,27.94408,786.6,NAN,NAN,12.78163,10.5701,-0.0292207,20.68077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.221569,0.202631,26.16375,462.0516,6.247048,45.6654,27.94412,786.6,NAN,NAN,12.89854,15.1716,-0.045169,20.03325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.227013,0.1916199,25.18034,457.7568,7.22011,45.68284,27.94497,786.6,NAN,NAN,12.89854,10.8768,-0.0561801,19.04984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.228462,0.1859131,24.44207,460.8246,8.152203,45.68831,27.9447,786.6,NAN,NAN,12.89854,13.9446,-0.0618869,18.31157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.232903,0.1749887,23.75408,458.0636,9.067658,45.68516,27.94512,786.6,NAN,NAN,12.89854,11.1836,-0.0728113,17.62358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.239597,0.165144,22.93637,458.0636,9.96164,45.68175,27.9448,786.6,13.85061,-89.63021,12.89854,11.1836,-0.082656,16.80587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.246357,0.1680508,22.33009,459.5974,10.77604,45.68195,27.9447,786.6,NAN,NAN,12.89854,12.7174,-0.0797492,16.19959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.252815,0.1724129,21.55004,459.5974,11.57334,45.68086,27.94489,786.6,NAN,NAN,12.89854,12.7174,-0.0753871,15.41954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.255962,0.1697178,20.97026,460.211,12.29635,45.66626,27.94566,786.7,NAN,NAN,12.89854,13.331,-0.0780822,14.83976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.263439,0.1697435,20.38437,461.7448,12.90953,45.67406,27.94554,786.7,NAN,NAN,12.76215,14.8648,-0.0780565,14.25387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.263279,0.1625309,20.03098,458.6771,13.63142,45.67083,27.94526,786.6,13.85061,-89.63021,12.76215,11.7971,-0.0852691,13.90048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.265358,0.1495161,19.36496,454.0756,14.02104,45.70405,27.94625,786.6,NAN,NAN,12.76215,7.1956,-0.0982839,13.23446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.272678,0.157136,18.94046,455.9162,14.6033,45.72122,27.94638,786.5,NAN,NAN,12.76215,9.0362,-0.090664,12.80996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.289066,0.1703157,18.47382,461.1313,15.05576,45.74386,27.94671,786.5,NAN,NAN,12.76215,14.2513,-0.0774843,12.34332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.291691,0.1697454,17.87843,462.0516,15.46017,45.77649,27.94658,786.5,NAN,NAN,12.76215,15.1716,-0.0780546,11.74793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.293255,0.1705427,17.50049,457.4501,15.74822,45.81832,27.94708,786.6,13.85061,-89.63021,12.76215,10.5701,-0.0772573,11.36999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.306168,0.1711407,17.29772,458.9839,16.09227,45.86757,27.94768,786.6,NAN,NAN,12.76215,12.1039,-0.0766593,11.16722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.302059,0.1623583,16.95015,460.211,16.386,45.90454,27.94765,786.6,NAN,NAN,12.8888,13.331,-0.0854417,10.81965,,"CO2,atm",446.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.301559,0.1753721,16.43585,459.5974,16.4679,45.92797,27.94714,786.6,NAN,NAN,12.8888,12.7174,-0.0724279,10.30535,,"H2S,atm",0.2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.297436,0.1625776,16.12412,458.0636,16.74137,45.91061,27.94791,786.6,NAN,NAN,12.8888,11.1836,-0.0852224,9.99362,,"H2,atm",6.1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.290829,0.1784744,15.8338,457.7568,16.89547,45.88394,27.94832,786.6,13.85061,-89.63021,12.8888,10.8768,-0.0693256,9.7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.270046,0.1694489,15.4095,460.211,16.88106,45.83938,27.94884,786.5,NAN,NAN,12.8888,13.331,-0.0783511,9.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.268498,0.1740856,15.09603,459.9042,17.03997,45.79855,27.9487,786.5,NAN,NAN,12.8888,13.0242,-0.0737144,8.96553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.253616,0.1670923,15.19621,462.0516,17.29654,45.75317,27.9485,786.5,NAN,NAN,12.8888,15.1716,-0.0807077,9.06571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.247696,0.1604548,14.894,464.199,17.48691,45.72256,27.94929,786.5,NAN,NAN,12.8888,17.319,-0.0873452,8.7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.239006,0.1637793,14.27399,463.5855,17.47543,45.7114,27.9493,786.5,13.85061,-89.63021,12.73293,16.7055,-0.0840207,8.14349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.236225,0.1617689,14.04723,464.5057,17.62276,45.70367,27.94854,786.5,NAN,NAN,12.73293,17.6257,-0.0860311,7.91673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.22747,0.1656389,13.66336,468.8005,17.76038,45.71372,27.94992,786.5,NAN,NAN,12.73293,21.9205,-0.0821611,7.53286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.227535,0.1785278,13.5247,470.3344,17.75286,45.73634,27.95042,786.5,NAN,NAN,12.73293,23.4544,-0.0692722,7.3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.226429,0.1812077,13.45244,470.0276,17.89388,45.77015,27.95085,786.5,NAN,NAN,12.73293,23.1476,-0.0665923,7.32194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.224678,0.1880951,13.35414,470.6412,17.95628,45.82899,27.95093,786.5,13.85061,-89.63021,12.73293,23.7612,-0.0597049,7.22364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.228619,0.1829834,13.18847,469.7208,17.99825,45.9257,27.95117,786.5,NAN,NAN,12.73293,22.8408,-0.0648166,7.05797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.225567,0.1682158,12.96271,469.7208,18.0271,46.03187,27.95107,786.5,NAN,NAN,12.73293,22.8408,-0.0795842,6.83221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.228413,0.1724243,12.63888,465.426,18.10219,46.16792,27.95216,786.4,NAN,NAN,12.86201,18.546,-0.0753757,6.50838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.227177,0.168191,12.5437,465.7328,18.09392,46.32169,27.95277,786.4,NAN,NAN,12.86201,18.8528,-0.079609,6.4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.224567,0.1818886,12.52829,465.1193,18.00676,46.47874,27.95238,786.4,13.85061,-89.63022,12.86201,18.2393,-0.0659114,6.39779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.22942,0.1699228,12.28337,464.5057,18.01657,46.64714,27.95271,786.5,NAN,NAN,12.86201,17.6257,-0.0778772,6.15287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.224918,0.1734257,12.00972,465.426,18.04522,46.81449,27.95294,786.5,NAN,NAN,12.86201,18.546,-0.0743743,5.87922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.223545,0.161149,12.0719,459.9042,18.25561,46.97884,27.9534,786.5,NAN,NAN,12.86201,13.0242,-0.086651,5.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.223881,0.1814947,11.77556,457.4501,18.3389,47.08878,27.95382,786.4,NAN,NAN,12.86201,10.5701,-0.0663053,5.64506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.223766,0.1796904,11.5752,456.8365,18.38562,47.14662,27.95377,786.4,13.85061,-89.63022,12.86201,9.9565,-0.0681096,5.4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.229004,0.1803713,11.48876,454.0756,18.38443,47.1253,27.9547,786.4,NAN,NAN,12.81513,7.1956,-0.0674287,5.35826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.232014,0.1814995,11.40588,454.0756,18.46771,47.05582,27.95465,786.4,NAN,NAN,12.81513,7.1956,-0.0663005,5.27538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.235596,0.1794796,11.19286,454.9959,18.65259,46.90589,27.95439,786.4,NAN,NAN,12.81513,8.1159,-0.0683204,5.06236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.24398,0.1669788,10.97278,453.462,18.63701,46.7216,27.95491,786.4,NAN,NAN,12.81513,6.582,-0.0808212,4.84228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.250206,0.1753464,10.98408,454.6892,18.60007,46.51134,27.95493,786.4,13.85061,-89.63021,12.81513,7.8092,-0.0724536,4.85358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:25,1.260777,0.1613054,10.99331,456.223,18.48229,46.29652,27.95508,786.5,NAN,NAN,12.81513,9.343,-0.0864946,4.86281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.261707,0.1761179,10.81282,455.3027,18.48409,46.09856,27.95526,786.5,NAN,NAN,12.81513,8.4227,-0.0716821,4.68232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.264904,0.1736679,10.57164,454.6892,18.10156,45.91193,27.95545,786.5,NAN,NAN,12.81513,7.8092,-0.0741321,4.44114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.263771,0.1727934,10.45373,452.5418,18.53222,45.75328,27.95564,786.5,NAN,NAN,12.73856,5.6618,-0.0750066,4.32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.265659,0.1706696,10.23846,451.9282,18.76089,45.61599,27.9557,786.5,13.85061,-89.6302,12.73856,5.0482,-0.0771304,4.10796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.255505,0.1605167,10.02995,451.0079,18.75324,45.49592,27.95596,786.5,NAN,NAN,12.73856,4.1279,-0.0872833,3.89945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.254246,0.1583395,9.888401,452.8486,18.86743,45.37043,27.95576,786.4,NAN,NAN,12.73856,5.9686,-0.0894605,3.757901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.249638,0.14676,9.966198,458.0636,18.95856,45.26259,27.95604,786.4,NAN,NAN,12.73856,11.1836,-0.10104,3.835698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.244038,0.1344118,10.07724,454.6892,18.73049,45.13199,27.95699,786.4,NAN,NAN,12.73856,7.8092,-0.1133882,3.94674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.23872,0.1428051,10.07356,454.6892,18.77599,45.02166,27.95621,786.4,13.85061,-89.6302,12.73856,7.8092,-0.1049949,3.94306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.237324,0.1424542,10.19382,455.6095,18.72847,44.91351,27.95705,786.4,NAN,NAN,12.73856,8.7295,-0.1053458,4.06332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.22937,0.1424074,10.21639,455.9162,18.75831,44.82299,27.95708,786.4,NAN,NAN,12.8565,9.0362,-0.1053926,4.08589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.227364,0.1284571,10.28655,455.6095,18.76001,44.72086,27.95708,786.4,NAN,NAN,12.8565,8.7295,-0.1193429,4.15605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.230331,0.1432056,10.04305,453.1553,18.73877,44.66062,27.95683,786.4,NAN,NAN,12.8565,6.2753,-0.1045944,3.91255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.230297,0.1600857,9.808457,453.462,18.65936,44.63638,27.95767,786.4,13.85061,-89.63021,12.8565,6.582,-0.0877143,3.677957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.232853,0.1560822,9.488735,458.6771,18.64946,44.67085,27.95756,786.4,NAN,NAN,12.8565,11.7971,-0.0917178,3.358235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.234486,0.1605921,9.544121,458.0636,18.74035,44.74249,27.95798,786.4,NAN,NAN,12.8565,11.1836,-0.0872079,3.413621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.236309,0.1654148,9.428627,463.8922,18.8303,44.87142,27.95834,786.3,NAN,NAN,12.8565,17.0122,-0.0823852,3.298127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.233791,0.1605558,9.333962,466.3464,18.74802,45.03056,27.95831,786.4,NAN,NAN,12.8565,19.4664,-0.0872442,3.203462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.241886,0.1587486,9.111442,460.5178,18.72147,45.2353,27.95836,786.4,13.85061,-89.63021,12.74036,13.6378,-0.0890514,2.980942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.241196,0.1573629,9.104218,455.3027,18.58123,45.46426,27.95938,786.4,NAN,NAN,12.74036,8.4227,-0.0904371,2.973718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.245907,0.174283,8.931774,457.1433,18.55908,45.74173,27.95938,786.4,NAN,NAN,12.74036,10.2633,-0.073517,2.801274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.244087,0.1695557,8.835163,458.3704,18.46891,46.02502,27.95973,786.4,NAN,NAN,12.74036,11.4904,-0.0782443,2.704663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.246838,0.1938715,8.712959,460.5178,18.50838,46.30535,27.96042,786.4,NAN,NAN,12.74036,13.6378,-0.0539285,2.582459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.25787,0.1963577,8.81535,461.438,18.36013,46.54549,27.96072,786.4,13.85064,-89.6302,12.74036,14.558,-0.0514423,2.68485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.271217,0.1910572,8.849945,460.5178,18.38399,46.74505,27.96113,786.5,NAN,NAN,12.74036,13.6378,-0.0567428,2.719445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.29771,0.1790972,8.803173,459.2907,18.41683,46.86468,27.96123,786.5,NAN,NAN,12.74036,12.4107,-0.0687028,2.672673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.327744,0.1922827,8.769242,458.3704,18.39086,46.89825,27.96227,786.5,NAN,NAN,12.8481,11.4904,-0.0555173,2.638742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.350296,0.2010202,8.696385,454.9959,18.40827,46.87016,27.96211,786.5,NAN,NAN,12.8481,8.1159,-0.0467798,2.565885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.361187,0.1934853,8.571122,458.0636,18.43964,46.80271,27.96218,786.5,13.85068,-89.63018,12.8481,11.1836,-0.0543147,2.440622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.37365,0.2045431,8.44268,458.9839,18.42211,46.70122,27.96259,786.5,NAN,NAN,12.8481,12.1039,-0.0432569,2.31218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.374512,0.1980047,8.291222,459.9042,18.42522,46.60658,27.9621,786.5,NAN,NAN,12.8481,13.0242,-0.0497953,2.160722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.373074,0.2090816,7.993,460.8246,18.44495,46.53379,27.96288,786.5,NAN,NAN,12.8481,13.9446,-0.0387184,1.8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.38126,0.2122116,8.125237,461.438,18.55599,46.46414,27.96317,786.6,NAN,NAN,12.8481,14.558,-0.0355884,1.994737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.408382,0.2065372,8.200249,473.4021,18.52473,46.42014,27.96326,786.6,13.85073,-89.63013,12.8481,26.5221,-0.0412628,2.069749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.42786,0.2012873,8.063969,467.5734,18.54643,46.37274,27.96365,786.6,NAN,NAN,12.68292,20.6934,-0.0465127,1.933469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.469509,0.194046,8.205166,471.2547,18.48693,46.35258,27.96328,786.6,NAN,NAN,12.68292,24.3747,-0.053754,2.074666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.537071,0.1882915,8.257458,474.6292,18.64961,46.31178,27.96411,786.6,NAN,NAN,12.68292,27.7492,-0.0595085,2.126958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.632591,0.1857138,8.257546,475.5494,18.77736,46.26361,27.96397,786.6,NAN,NAN,12.68292,28.6694,-0.0620862,2.127046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.754654,0.1909676,8.371414,477.0833,18.62605,46.18378,27.96457,786.6,13.85076,-89.63006,12.68292,30.2033,-0.0568324,2.240914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,1.903107,0.2075405,8.452648,480.4578,18.65635,46.10405,27.96516,786.7,NAN,NAN,12.68292,33.5778,-0.0402595,2.322148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.064137,0.2101259,8.211766,481.6849,18.70845,45.99972,27.96463,786.7,NAN,NAN,12.68292,34.8049,-0.0376741,2.081266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.19487,0.2318144,8.181301,473.0953,18.74537,45.88687,27.96541,786.7,NAN,NAN,12.68292,26.2153,-0.0159856,2.050801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.304977,0.2426815,8.169075,472.4818,18.78028,45.76403,27.96513,786.8,NAN,NAN,12.81964,25.6018,-0.0051185,2.038575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.377251,0.2461214,8.092789,474.9359,18.89239,45.63683,27.96465,786.8,13.85081,-89.63003,12.81964,28.0559,-0.0016786,1.962289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.427731,0.248354,8.130283,469.1073,18.9846,45.51638,27.96568,786.8,NAN,NAN,12.81964,22.2273,0.000554,1.999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.470573,0.2701283,7.980888,466.0396,19.00955,45.39643,27.96538,786.8,NAN,NAN,12.81964,19.1596,0.0223283,1.850388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.506393,0.2767553,7.805511,466.6532,19.06661,45.28512,27.96494,786.8,NAN,NAN,12.81964,19.7732,0.0289553,1.675011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.547222,0.2805471,7.864052,466.3464,19.19743,45.19466,27.96531,786.8,NAN,NAN,12.81964,19.4664,0.0327471,1.733552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.595604,0.2786303,7.930558,466.0396,19.19105,45.1175,27.96545,786.8,13.85086,-89.63001,12.81964,19.1596,0.0308303,1.800058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.638371,0.2961016,7.996212,466.0396,19.23841,45.06348,27.96645,786.8,NAN,NAN,12.81964,19.1596,0.0483016,1.865712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.677349,0.3089123,7.824078,464.5057,19.20447,45.00972,27.96655,786.9,NAN,NAN,12.66401,17.6257,0.0611123,1.693578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.715099,0.3208923,7.640026,465.426,19.13249,44.96636,27.96673,786.9,NAN,NAN,12.66401,18.546,0.0730923,1.509526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.754475,0.3340912,7.813415,461.438,19.18242,44.93793,27.96669,786.9,NAN,NAN,12.66401,14.558,0.0862912,1.682915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.795055,0.3348665,7.757858,458.3704,19.23893,44.90914,27.96649,786.9,13.8509,-89.62997,12.66401,11.4904,0.0870665,1.627358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.839931,0.3356247,8.068226,460.211,19.07408,44.89348,27.96697,786.9,NAN,NAN,12.66401,13.331,0.0878247,1.937726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.876606,0.3495083,8.061734,456.223,19.15504,44.86402,27.96679,786.9,NAN,NAN,12.66401,9.343,0.1017083,1.931234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.922867,0.3565683,8.038372,458.9839,19.31865,44.85429,27.96739,786.9,NAN,NAN,12.66401,12.1039,0.1087683,1.907872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.959297,0.3567991,8.148166,454.0756,19.29353,44.84623,27.96729,786.9,NAN,NAN,12.66401,7.1956,0.1089991,2.017666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,2.996994,0.378933,7.946014,454.3824,19.2708,44.86448,27.96748,786.9,13.85093,-89.62993,12.7811,7.5024,0.131133,1.815514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:26,3.018597,0.3775339,8.006672,457.4501,19.25378,44.89319,27.96809,786.9,NAN,NAN,12.7811,10.5701,0.1297339,1.876172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,3.037773,0.3928003,8.091717,459.2907,19.2013,44.94055,27.9682,786.9,NAN,NAN,12.7811,12.4107,0.1450003,1.961217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,3.039116,0.4015131,8.095844,459.2907,18.7344,44.99555,27.96887,786.9,NAN,NAN,12.7811,12.4107,0.1537131,1.965344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,3.035442,0.4051962,8.216755,461.7448,18.95014,45.06791,27.96903,786.9,NAN,NAN,12.7811,14.8648,0.1573962,2.086255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,3.005608,0.411252,8.155815,462.3584,19.24742,45.15134,27.96932,786.9,13.85098,-89.62988,12.7811,15.4784,0.163452,2.025315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.954464,0.4265556,8.003193,460.211,19.35098,45.23962,27.97009,787,NAN,NAN,12.7811,13.331,0.1787556,1.872693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.89679,0.4222994,7.98571,460.8246,19.38124,45.33782,27.96965,787,NAN,NAN,12.7811,13.9446,0.1744994,1.85521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.84214,0.4190988,8.079922,464.199,19.41019,45.40583,27.9707,787,NAN,NAN,12.665,17.319,0.1712988,1.949422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.786457,0.4213562,7.970749,463.8922,19.35106,45.45986,27.97081,787,NAN,NAN,12.665,17.0122,0.1735562,1.840249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.73407,0.4134226,7.811184,459.5974,19.27617,45.51114,27.97059,787,13.85101,-89.62983,12.665,12.7174,0.1656226,1.680684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.682034,0.4333696,7.843822,463.5855,19.1894,45.55642,27.97044,787,NAN,NAN,12.665,16.7055,0.1855696,1.713322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.641148,0.4288359,7.74366,466.6532,19.19715,45.61807,27.97117,787,NAN,NAN,12.665,19.7732,0.1810359,1.61316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.599773,0.415369,7.473877,460.5178,19.13661,45.68262,27.97187,787,NAN,NAN,12.665,13.6378,0.167569,1.343377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.567383,0.4031963,7.593582,462.3584,19.26991,45.7574,27.9715,787,NAN,NAN,12.665,15.4784,0.1553963,1.463082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.540272,0.4097986,7.682209,464.5057,19.33833,45.83395,27.97239,787,13.85104,-89.62979,12.665,17.6257,0.1619986,1.551709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.513027,0.4199076,7.818298,463.8922,19.35421,45.92116,27.97307,787,NAN,NAN,12.6651,17.0122,0.1721076,1.687798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:27,2.500935,0.3929157,7.743122,462.6651,19.25539,46.01887,27.97274,787,NAN,NAN,12.6651,15.7851,0.1451157,1.612622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
