Date,Time,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
2/6/2019,18:07:24,1194849,814,15.24,27.91,78795,41.16,0.656380939,0.000015873,0.6986,0.0133,0.00030,0.000010,9.58,0.430835937,7.085836787,50.20908297,,,,
2/6/2019,18:07:24,1195351,814,15.28,27.9,78791,41.18,0.660972782,0.000015873,0.6986,0.0133,0.00030,0.000010,9.58,0.436885018,7.067995224,49.95655648,,,,
2/6/2019,18:07:25,1195852,817,15.35,27.9,78791,41.16,0.669008506,0.000015973,0.7030,0.0177,0.00040,0.000013,12.76,0.447572382,10.21314785,104.308389,,,,
2/6/2019,18:07:25,1196354,821,15.32,27.9,78794,41.18,0.665564624,1.61063E-05,0.7088,0.0235,0.00053,0.000017,16.99,0.442976269,14.46156757,209.1369367,,,,
2/6/2019,18:07:26,1196856,830,15.34,27.91,78794,41.18,0.667860546,1.64063E-05,0.7220,0.0367,0.00083,0.000027,26.52,0.446037709,23.98308945,575.1885794,,,,
2/6/2019,18:07:26,1197359,825,15.29,27.9,78793,41.14,0.662120743,1.62397E-05,0.7147,0.0294,0.00067,0.000021,21.23,0.438403878,18.71074234,350.0918788,,,,
2/6/2019,18:07:26,1197783,800,15.3,27.91,78790,41.14,0.663268703,1.54063E-05,0.6780,-0.0073,-0.00017,-0.000005,-5.25,0.439925373,-7.7657083,60.3062254,,,,
2/6/2019,18:07:27,1198281,792,15.32,27.91,78788,41.14,0.665564624,1.51397E-05,0.6663,-0.0190,-0.00043,-0.000014,-13.72,0.442976269,-16.24656903,263.9510052,,,,
2/6/2019,18:07:27,1198781,814,15.37,27.89,78790,41.11,0.671304428,0.000015873,0.6986,0.0133,0.00030,0.000010,9.58,0.450649635,7.027276864,49.38262012,,,,
2/6/2019,18:07:28,1199282,809,15.37,27.91,78789,41.11,0.671304428,1.57063E-05,0.6912,0.0059,0.00013,0.000004,4.28,0.450649635,1.733275314,3.004243315,,,,
2/6/2019,18:07:28,1199781,823,15.33,27.91,78791,41.11,0.666712585,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,0.444505671,16.57612651,274.7679702,,,,
2/6/2019,18:07:29,1200281,821,15.39,27.91,78789,41.11,0.673600349,1.61063E-05,0.7088,0.0235,0.00053,0.000017,16.99,0.45373743,14.43169329,208.2737713,,,,
2/6/2019,18:07:29,1200782,810,15.36,27.91,78789,41.07,0.670156467,1.57397E-05,0.6927,0.0074,0.00017,0.000005,5.34,0.44910969,2.796729632,7.821696634,,,,
2/6/2019,18:07:30,1201282,816,15.38,27.91,78789,41.07,0.672452388,1.59397E-05,0.7015,0.0162,0.00037,0.000012,11.70,0.452192215,9.141436205,83.5658559,,,,
2/6/2019,18:07:30,1201781,836,15.31,27.91,78794,41.04,0.664416664,1.66063E-05,0.7308,0.0455,0.00103,0.000033,32.87,0.441449503,30.34990492,921.1167285,,,,
2/6/2019,18:07:31,1202281,831,15.46,27.91,78787,41.04,0.681636074,1.64397E-05,0.7235,0.0382,0.00087,0.000028,27.58,0.464627737,24.99039555,624.5198696,,,,
2/6/2019,18:07:31,1202782,796,15.38,27.91,78788,41,0.672452388,0.000015273,0.6722,-0.0131,-0.00030,-0.000009,-9.48,0.452192215,-12.03772216,144.9067548,,,,
2/6/2019,18:07:32,1203281,784,15.39,27.91,78788,41,0.673600349,0.000014873,0.6546,-0.0307,-0.00070,-0.000022,-22.19,0.45373743,-24.74980868,612.5530295,,,,
2/6/2019,18:07:32,1203781,805,15.42,27.91,78790,41,0.677044231,0.000015573,0.6854,0.0001,0.00000,0.000000,0.05,0.458388891,-2.525044993,6.375852215,,,,
2/6/2019,18:07:33,1204281,807,15.37,27.91,78789,40.97,0.671304428,1.56397E-05,0.6883,0.0030,0.00007,0.000002,2.17,0.450649635,-0.384628488,0.147939074,,,,
2/6/2019,18:07:33,1204782,818,15.33,27.91,78791,40.97,0.666712585,1.60063E-05,0.7044,0.0191,0.00043,0.000014,13.81,0.444505671,11.28150141,127.272274,,,,
2/6/2019,18:07:34,1205281,815,15.38,27.9,78788,40.94,0.672452388,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,0.452192215,8.08226596,65.32302306,,,,
2/6/2019,18:07:34,1205781,823,15.3,27.91,78792,40.94,0.663268703,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,0.439925373,16.58939123,275.2079014,,,,
2/6/2019,18:07:35,1206282,819,15.37,27.93,78791,40.94,0.671304428,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.87,0.450649635,12.32340486,151.8663074,,,,
2/6/2019,18:07:35,1206781,831,15.42,27.92,78784,40.94,0.677044231,1.64397E-05,0.7235,0.0382,0.00087,0.000028,27.58,0.458388891,25.01037172,625.5186938,,,,
2/6/2019,18:07:36,1207281,833,15.41,27.94,78785,40.94,0.67589627,1.65063E-05,0.7264,0.0411,0.00093,0.000030,29.70,0.456835768,27.1345788,736.2853667,,,,
2/6/2019,18:07:36,1207781,809,15.41,27.93,78790,40.9,0.67589627,1.57063E-05,0.6912,0.0059,0.00013,0.000004,4.28,0.456835768,1.715495905,2.942926198,,,,
2/6/2019,18:07:37,1208282,789,15.43,27.91,78792,40.9,0.678192192,1.50397E-05,0.6619,-0.0234,-0.00053,-0.000017,-16.89,0.459944649,-19.47213395,379.1640008,,,,
2/6/2019,18:07:37,1208781,803,15.42,27.93,78783,40.9,0.677044231,1.55063E-05,0.6824,-0.0029,-0.00007,-0.000002,-2.07,0.458388891,-4.643243206,21.55970747,,,,
2/6/2019,18:07:38,1209281,818,15.58,27.91,78783,40.9,0.695411601,1.60063E-05,0.7044,0.0191,0.00043,0.000014,13.82,0.483597295,11.17034383,124.7765813,,,,
2/6/2019,18:07:38,1209782,815,15.76,27.92,78787,40.9,0.716074893,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,0.512763252,7.912015908,62.59999573,,,,
2/6/2019,18:07:39,1210281,810,15.89,27.93,78798,40.94,0.730998381,1.57397E-05,0.6927,0.0074,0.00017,0.000005,5.34,0.534358634,2.557846177,6.542577067,,,,
2/6/2019,18:07:39,1210781,815,15.98,27.94,78789,40.94,0.741330027,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,0.549570209,7.813399412,61.04921037,,,,
2/6/2019,18:07:40,1211281,820,15.98,27.91,78791,40.94,0.741330027,0.000016073,0.7074,0.0221,0.00050,0.000016,15.93,0.549570209,13.10669438,171.7854376,,,,
2/6/2019,18:07:40,1211782,835,16.01,27.92,78793,40.94,0.744773909,0.000016573,0.7294,0.0441,0.00100,0.000032,31.82,0.554688176,28.97731164,839.6845899,,,,
2/6/2019,18:07:41,1212281,839,16.07,27.93,78796,40.94,0.751661673,1.67063E-05,0.7352,0.0499,0.00113,0.000036,36.05,0.564995271,33.18585521,1101.300986,,,,
2/6/2019,18:07:41,1212781,800,16.23,27.94,78795,40.94,0.770029043,1.54063E-05,0.6780,-0.0073,-0.00017,-0.000005,-5.25,0.592944728,-8.184622854,66.98805126,,,,
2/6/2019,18:07:42,1213282,789,16.59,27.91,78791,40.94,0.811355627,1.50397E-05,0.6619,-0.0234,-0.00053,-0.000017,-16.89,0.658297953,-19.99462868,399.7851759,,,,
2/6/2019,18:07:42,1213782,808,16.81,27.94,78793,40.94,0.836610761,0.000015673,0.6898,0.0045,0.00010,0.000003,3.23,0.699917565,0.026133108,0.000682939,,,,
2/6/2019,18:07:43,1214281,813,16.97,27.94,78799,40.94,0.854978131,1.58397E-05,0.6971,0.0118,0.00027,0.000009,8.52,0.730987605,5.248463932,27.54637365,,,,
2/6/2019,18:07:43,1214781,827,16.99,27.94,78791,40.94,0.857274053,1.63063E-05,0.7176,0.0323,0.00073,0.000023,23.35,0.734918801,20.06675177,402.6745266,,,,
2/6/2019,18:07:44,1215282,813,17,27.93,78792,40.94,0.858422013,1.58397E-05,0.6971,0.0118,0.00027,0.000009,8.52,0.736888353,5.235430631,27.40973389,,,,
2/6/2019,18:07:44,1215781,816,17.03,27.94,78796,40.94,0.861865895,1.59397E-05,0.7015,0.0162,0.00037,0.000012,11.70,0.742812821,8.398663846,70.53755439,,,,
2/6/2019,18:07:45,1216281,810,17.06,27.94,78800,40.94,0.865309777,1.57397E-05,0.6927,0.0074,0.00017,0.000005,5.34,0.74876101,2.031105302,4.125388749,,,,
2/6/2019,18:07:45,1216782,835,17.04,27.94,78796,40.94,0.863013856,0.000016573,0.7294,0.0441,0.00100,0.000032,31.82,0.744792915,28.51446489,813.0747078,,,,
2/6/2019,18:07:46,1217282,835,17.21,27.94,78796,40.94,0.882529187,0.000016573,0.7294,0.0441,0.00100,0.000032,31.82,0.778857766,28.43792381,808.7155105,,,,
2/6/2019,18:07:46,1217781,795,17.29,27.94,78802,40.9,0.891712872,1.52397E-05,0.6707,-0.0146,-0.00033,-0.000011,-10.54,0.795151846,-13.95582655,194.7650946,,,,
2/6/2019,18:07:47,1218281,798,17.5,27.94,78795,40.9,0.915820046,1.53397E-05,0.6751,-0.0102,-0.00023,-0.000007,-7.36,0.838726356,-10.8743833,118.2522122,,,,
2/6/2019,18:07:47,1218782,813,17.56,27.94,78790,40.9,0.92270781,1.58397E-05,0.6971,0.0118,0.00027,0.000009,8.52,0.851389702,4.983794612,24.83820874,,,,
2/6/2019,18:07:48,1219281,813,17.7,27.94,78800,40.9,0.938779259,1.58397E-05,0.6971,0.0118,0.00027,0.000009,8.52,0.881306496,4.919679405,24.20324545,,,,
2/6/2019,18:07:48,1219781,819,17.86,27.95,78794,40.9,0.957146629,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.88,0.916129669,11.20272488,125.5010448,,,,
2/6/2019,18:07:49,1220281,811,17.85,27.94,78793,40.9,0.955998668,0.000015773,0.6942,0.0089,0.00020,0.000006,6.40,0.913933454,2.734892775,7.479638489,,,,
2/6/2019,18:07:49,1220782,812,17.95,27.94,78795,40.9,0.967478275,1.58063E-05,0.6956,0.0103,0.00023,0.000007,7.46,0.936014212,3.748682869,14.05262325,,,,
2/6/2019,18:07:50,1221281,821,17.96,27.94,78794,40.9,0.968626235,1.61063E-05,0.7088,0.0235,0.00053,0.000017,16.99,0.938236784,13.27518712,176.2305932,,,,
2/6/2019,18:07:50,1221781,828,17.98,27.94,78794,40.9,0.970922157,1.63397E-05,0.7191,0.0338,0.00077,0.000024,24.41,0.942689835,20.67911383,427.6257486,,,,
2/6/2019,18:07:51,1222282,843,17.99,27.97,78796,40.86,0.972070117,1.68397E-05,0.7411,0.0558,0.00127,0.000040,40.29,0.944920313,36.56245641,1336.813219,,,,
2/6/2019,18:07:51,1222781,804,17.98,27.94,78793,40.86,0.970922157,1.55397E-05,0.6839,-0.0014,-0.00003,-0.000001,-1.01,0.942689835,-4.736664255,22.43598826,,,,
2/6/2019,18:07:52,1223281,786,17.99,27.94,78796,40.86,0.972070117,1.49397E-05,0.6575,-0.0278,-0.00063,-0.000020,-20.07,0.944920313,-23.80246833,566.5574987,,,,
2/6/2019,18:07:52,1223781,807,18,27.96,78790,40.86,0.973218078,1.56397E-05,0.6883,0.0030,0.00007,0.000002,2.17,0.947153428,-1.568431661,2.459977874,,,,
2/6/2019,18:07:53,1224282,806,18,27.97,78791,40.83,0.973218078,1.56063E-05,0.6868,0.0015,0.00003,0.000001,1.11,0.947153428,-2.627523255,6.903878457,,,,
2/6/2019,18:07:53,1224781,817,18.01,27.94,78794,40.83,0.974366039,0.000015973,0.7030,0.0177,0.00040,0.000013,12.76,0.949389177,9.016714165,81.30113434,,,,
2/6/2019,18:07:54,1225281,821,17.99,27.95,78794,40.83,0.972070117,1.61063E-05,0.7088,0.0235,0.00053,0.000017,16.99,0.944920313,13.26224425,175.8871225,,,,
2/6/2019,18:07:54,1225782,819,18.02,27.94,78796,40.83,0.975513999,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.87,0.951627563,11.12981464,123.8727738,,,,
2/6/2019,18:07:55,1226281,826,18.04,27.96,78797,40.83,0.977809921,0.000016273,0.7162,0.0309,0.00070,0.000022,22.29,0.956112241,18.53475075,343.5369854,,,,
2/6/2019,18:07:55,1226781,828,18.15,27.96,78793,40.83,0.990437488,1.63397E-05,0.7191,0.0338,0.00077,0.000024,24.41,0.980966417,20.60450367,424.5455713,,,,
2/6/2019,18:07:56,1227282,843,18.28,27.97,78793,40.83,1.005360976,1.68397E-05,0.7411,0.0558,0.00127,0.000040,40.30,1.010750693,36.43342048,1327.394128,,,,
2/6/2019,18:07:56,1227783,808,18.44,27.96,78802,40.83,1.023728347,0.000015673,0.6898,0.0045,0.00010,0.000003,3.23,1.048019728,-0.707914949,0.501143575,,,,
2/6/2019,18:07:57,1228281,791,18.45,27.96,78798,40.83,1.024876307,1.51063E-05,0.6648,-0.0205,-0.00047,-0.000015,-14.78,1.050371445,-18.71536925,350.2650463,,,,
2/6/2019,18:07:57,1228781,806,18.58,27.96,78793,40.83,1.039799796,1.56063E-05,0.6868,0.0015,0.00003,0.000001,1.11,1.081183615,-2.888728331,8.344751372,,,,
2/6/2019,18:07:58,1229282,815,18.63,27.97,78792,40.83,1.045539599,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,1.093153053,6.620914009,43.83650231,,,,
2/6/2019,18:07:58,1229782,814,18.79,27.97,78795,40.83,1.063906969,0.000015873,0.6986,0.0133,0.00030,0.000010,9.58,1.131898039,5.489387945,30.13338001,,,,
2/6/2019,18:07:59,1230281,810,18.81,27.97,78795,40.79,1.066202891,1.57397E-05,0.6927,0.0074,0.00017,0.000005,5.34,1.136788604,1.244053938,1.547670199,,,,
2/6/2019,18:07:59,1230781,826,18.95,27.97,78788,40.83,1.08227434,0.000016273,0.7162,0.0309,0.00070,0.000022,22.29,1.171317746,18.12831715,328.6358827,,,,
2/6/2019,18:08:00,1231282,824,19,27.97,78796,40.83,1.088014143,1.62063E-05,0.7132,0.0279,0.00063,0.000020,20.17,1.183774775,15.98540414,255.5331455,,,,
2/6/2019,18:08:00,1231781,831,19.05,27.97,78794,40.83,1.093753946,1.64397E-05,0.7235,0.0382,0.00087,0.000028,27.59,1.196297695,23.3770742,546.4875982,,,,
2/6/2019,18:08:01,1232281,845,19.13,27.97,78797,40.83,1.102937631,1.69063E-05,0.7440,0.0587,0.00133,0.000042,42.41,1.216471419,38.1667804,1456.703126,,,,
2/6/2019,18:08:01,1232782,804,19.39,27.97,78794,40.83,1.132784608,1.55397E-05,0.6839,-0.0014,-0.00003,-0.000001,-1.01,1.283200968,-5.3715928,28.85400921,,,,
2/6/2019,18:08:02,1233282,791,19.87,27.97,78799,40.83,1.187886719,1.51063E-05,0.6648,-0.0205,-0.00047,-0.000015,-14.78,1.411074858,-19.35501561,374.6166294,,,,
2/6/2019,18:08:02,1233782,811,20,27.97,78796,40.83,1.202810208,0.000015773,0.6942,0.0089,0.00020,0.000006,6.40,1.446752396,1.767267407,3.123234089,,,,
2/6/2019,18:08:03,1234282,823,20.06,27.97,78796,40.83,1.209697972,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,1.463369182,14.44907914,208.7758881,,,,
2/6/2019,18:08:03,1234783,817,20.63,27.97,78794,40.83,1.275131728,0.000015973,0.7030,0.0177,0.00040,0.000013,12.76,1.625960925,7.838352113,61.43976384,,,,
2/6/2019,18:08:04,1235282,815,20.99,27.97,78795,40.83,1.316458312,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,1.733062487,5.557938618,30.89068169,,,,
2/6/2019,18:08:04,1235782,815,21.06,27.97,78801,40.86,1.324494036,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,1.754284452,5.525611583,30.53238336,,,,
2/6/2019,18:08:05,1236282,819,21.48,27.97,78797,40.86,1.372708384,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.88,1.884328306,9.573271808,91.64753311,,,,
2/6/2019,18:08:05,1236783,831,21.9,27.97,78795,40.86,1.420922731,1.64397E-05,0.7235,0.0382,0.00087,0.000028,27.59,2.019021407,22.09353542,488.1243074,,,,
2/6/2019,18:08:06,1237282,843,22,27.97,78797,40.86,1.432402337,1.68397E-05,0.7411,0.0558,0.00127,0.000040,40.29,2.051776456,34.75647605,1208.012627,,,,
2/6/2019,18:08:06,1237782,810,22,27.98,78799,40.86,1.432402337,1.57397E-05,0.6927,0.0074,0.00017,0.000005,5.34,2.051776456,-0.192310728,0.036983416,,,,
2/6/2019,18:08:07,1238282,798,22.33,27.97,78802,40.86,1.470285039,1.53397E-05,0.6751,-0.0102,-0.00023,-0.000007,-7.36,2.161738095,-13.04912997,170.2797931,,,,
2/6/2019,18:08:07,1238781,809,22.84,27.98,78806,40.86,1.528831032,1.57063E-05,0.6912,0.0059,0.00013,0.000004,4.28,2.337324323,-1.629958045,2.656763227,,,,
2/6/2019,18:08:08,1239281,825,23,27.98,78806,40.86,1.547198402,1.62397E-05,0.7147,0.0294,0.00067,0.000021,21.23,2.393822895,15.24151737,232.3038518,,,,
2/6/2019,18:08:08,1239781,816,23.1,27.99,78806,40.9,1.558678009,1.59397E-05,0.7015,0.0162,0.00037,0.000012,11.70,2.429477134,5.666154993,32.10531241,,,,
2/6/2019,18:08:09,1240282,823,23.46,27.98,78801,40.9,1.600004592,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,2.560014694,12.91767953,166.8664443,,,,
2/6/2019,18:08:09,1240781,827,23.92,27.97,78799,40.9,1.652810782,1.63063E-05,0.7176,0.0323,0.00073,0.000023,23.35,2.73178348,16.94653289,287.1849771,,,,
2/6/2019,18:08:10,1241281,826,23.96,27.99,78795,40.9,1.657402624,0.000016273,0.7162,0.0309,0.00070,0.000022,22.29,2.746983459,15.87210661,251.9237682,,,,
2/6/2019,18:08:10,1241782,831,24,27.97,78799,40.9,1.661994467,1.64397E-05,0.7235,0.0382,0.00087,0.000028,27.58,2.762225608,21.14662769,447.1798627,,,,
2/6/2019,18:08:11,1242285,842,24.21,27.98,78800,40.9,1.68610164,1.68063E-05,0.7396,0.0543,0.00123,0.000039,39.23,2.842938742,32.70219581,1069.433611,,,,
2/6/2019,18:08:11,1242782,816,24.77,27.98,78800,40.9,1.750387437,1.59397E-05,0.7015,0.0162,0.00037,0.000012,11.70,3.063856179,4.914753667,24.1548036,,,,
2/6/2019,18:08:12,1243282,796,24.98,27.99,78801,40.94,1.77449461,0.000015273,0.6722,-0.0131,-0.00030,-0.000009,-9.48,3.148831122,-16.36099688,267.682219,,,,
2/6/2019,18:08:12,1243783,819,25.04,27.99,78802,40.9,1.781382374,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.88,3.173323163,7.970455645,63.52816319,,,,
2/6/2019,18:08:13,1244282,818,25.3,27.99,78799,40.94,1.811229351,1.60063E-05,0.7044,0.0191,0.00043,0.000014,13.82,3.280551762,6.794860287,46.17012632,,,,
2/6/2019,18:08:13,1244783,823,25.69,27.98,78807,40.94,1.855999816,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,3.444735318,11.91218559,141.9001655,,,,
2/6/2019,18:08:14,1245285,821,25.83,27.99,78801,40.94,1.872071265,1.61063E-05,0.7088,0.0235,0.00053,0.000017,16.99,3.504650823,9.733097504,94.73318702,,,,
2/6/2019,18:08:15,1245787,816,25.87,27.99,78794,40.94,1.876663108,1.59397E-05,0.7015,0.0162,0.00037,0.000012,11.70,3.521864421,4.420767183,19.54318249,,,,
2/6/2019,18:08:15,1246288,822,25.81,27.99,78800,40.94,1.869775344,1.61397E-05,0.7103,0.0250,0.00057,0.000018,18.05,3.496059837,10.80140343,116.670316,,,,
2/6/2019,18:08:16,1246790,827,25.71,27.99,78800,40.94,1.858295738,1.63063E-05,0.7176,0.0323,0.00073,0.000023,23.35,3.453263048,16.14185475,260.5594748,,,,
2/6/2019,18:08:16,1247292,838,25.63,27.99,78795,40.94,1.849112052,0.000016673,0.7338,0.0485,0.00110,0.000035,35.00,3.419215382,27.8300347,774.5108314,,,,
2/6/2019,18:08:17,1247794,812,25.49,27.99,78795,40.94,1.833040603,1.58063E-05,0.6956,0.0103,0.00023,0.000007,7.46,3.360037854,0.355099979,0.126095995,,,,
2/6/2019,18:08:17,1248295,792,25.25,27.99,78799,40.94,1.805489548,1.51397E-05,0.6663,-0.0190,-0.00043,-0.000014,-13.72,3.259792507,-20.7191983,429.2851781,,,,
2/6/2019,18:08:18,1248797,812,25.24,27.99,78797,40.94,1.804341587,1.58063E-05,0.6956,0.0103,0.00023,0.000007,7.46,3.255648563,0.467470968,0.218529106,,,,
2/6/2019,18:08:18,1249299,828,25.1,27.99,78798,40.94,1.788270138,1.63397E-05,0.7191,0.0338,0.00077,0.000024,24.41,3.197910087,17.47620709,305.4178143,,,,
2/6/2019,18:08:19,1249801,823,25.12,27.99,78801,40.94,1.790566059,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,3.206126813,12.17091306,148.1311246,,,,
2/6/2019,18:08:19,1250302,811,25.03,27.99,78802,40.94,1.780234414,0.000015773,0.6942,0.0089,0.00020,0.000006,6.40,3.169234567,-0.497510353,0.247516551,,,,
2/6/2019,18:08:20,1250804,821,25.02,28,78798,40.94,1.779086453,1.61063E-05,0.7088,0.0235,0.00053,0.000017,17.00,3.165148607,10.09900458,101.9898935,,,,
2/6/2019,18:08:20,1251306,823,25,28,78793,40.94,1.776790532,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,3.156984593,12.22751728,149.5121787,,,,
2/6/2019,18:08:21,1251811,833,25,28,78794,40.94,1.776790532,1.65063E-05,0.7264,0.0411,0.00093,0.000030,29.71,3.156984593,22.81928719,520.7198678,,,,
2/6/2019,18:08:21,1252304,847,24.95,28,78798,40.97,1.771050728,0.000016973,0.7470,0.0617,0.00140,0.000045,44.53,3.136620682,37.66835604,1418.905047,,,,
2/6/2019,18:08:22,1252806,820,24.88,28,78797,40.97,1.763015004,0.000016073,0.7074,0.0221,0.00050,0.000016,15.94,3.108221904,9.103093171,82.86630527,,,,
2/6/2019,18:08:22,1253308,790,24.87,28.01,78799,40.97,1.761867043,0.000015073,0.6634,-0.0219,-0.00050,-0.000016,-15.84,3.104175478,-22.66735606,513.8090307,,,,
2/6/2019,18:08:23,1253810,815,24.9,28.01,78796,40.94,1.765310925,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,3.116322662,3.79877209,14.43066939,,,,
2/6/2019,18:08:23,1254305,818,24.95,28.01,78799,40.94,1.771050728,1.60063E-05,0.7044,0.0191,0.00043,0.000014,13.82,3.136620682,6.953362522,48.34925036,,,,
2/6/2019,18:08:24,1254807,823,25,28.01,78796,40.94,1.776790532,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,3.156984593,12.22742422,149.5099031,,,,
2/6/2019,18:08:24,1255309,827,25,28,78797,40.94,1.776790532,1.63063E-05,0.7176,0.0323,0.00073,0.000023,23.35,3.156984593,16.46319064,271.0366461,,,,
2/6/2019,18:08:24,1255784,814,25.01,27.99,78791,40.94,1.777938492,0.000015873,0.6986,0.0133,0.00030,0.000010,9.58,3.161065282,2.690007657,7.236141195,,,,
2/6/2019,18:08:25,1256286,823,25.03,28.01,78793,40.94,1.780234414,0.000016173,0.7118,0.0265,0.00060,0.000019,19.12,3.169234567,12.21464475,149.1975464,,,,
2/6/2019,18:08:26,1256790,824,25.03,28.01,78797,40.94,1.780234414,1.62063E-05,0.7132,0.0279,0.00063,0.000020,20.17,3.169234567,13.27287048,176.1690909,,,,
2/6/2019,18:08:26,1257289,851,25.04,28,78802,40.94,1.781382374,1.71063E-05,0.7528,0.0675,0.00153,0.000049,48.77,3.173323163,41.86194867,1752.422746,,,,
2/6/2019,18:08:27,1257791,817,25.04,28.01,78799,40.94,1.781382374,0.000015973,0.7030,0.0177,0.00040,0.000013,12.76,3.173323163,5.853671562,34.26547076,,,,
2/6/2019,18:08:27,1258293,789,25.09,28,78793,40.94,1.787122177,1.50397E-05,0.6619,-0.0234,-0.00053,-0.000017,-16.90,3.193805677,-23.82630405,567.6927645,,,,
2/6/2019,18:08:28,1258795,812,25.19,28.01,78794,40.9,1.798601784,1.58063E-05,0.6956,0.0103,0.00023,0.000007,7.46,3.234968377,0.490762842,0.240848167,,,,
2/6/2019,18:08:28,1259296,815,25.33,28.01,78798,40.9,1.814673233,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,3.293038943,3.604898099,12.99529031,,,,
2/6/2019,18:08:29,1259798,817,25.61,28.02,78803,40.9,1.846816131,0.000015973,0.7030,0.0177,0.00040,0.000013,12.76,3.410729822,5.596809826,31.32428022,,,,
2/6/2019,18:08:29,1260300,825,25.9,28.01,78796,40.9,1.88010699,1.62397E-05,0.7147,0.0294,0.00067,0.000021,21.23,3.534802294,13.94062581,194.3410481,,,,
2/6/2019,18:08:30,1260802,823,26.12,28.02,78800,40.9,1.905362124,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,3.630404824,11.72281796,137.4244609,,,,
2/6/2019,18:08:30,1261306,818,26.87,28.01,78807,40.86,1.991459173,1.60063E-05,0.7044,0.0191,0.00043,0.000014,13.82,3.965909637,6.087495834,37.05760552,,,,
2/6/2019,18:08:31,1261805,827,27.01,28.01,78798,40.86,2.007530622,1.63063E-05,0.7176,0.0323,0.00073,0.000023,23.35,4.030179198,15.55868397,242.0726468,,,,
2/6/2019,18:08:31,1262307,846,27.32,28.01,78798,40.86,2.043117402,1.69397E-05,0.7455,0.0602,0.00137,0.000043,43.48,4.174328718,35.54357946,1263.346041,,,,
2/6/2019,18:08:32,1262809,823,27.7,28.01,78797,40.86,2.086739907,0.000016173,0.7118,0.0265,0.00060,0.000019,19.11,4.354483438,11.0115292,121.2537752,,,,
2/6/2019,18:08:32,1263309,789,27.96,28.01,78801,40.86,2.116586883,1.50397E-05,0.6619,-0.0234,-0.00053,-0.000017,-16.90,4.479940035,-25.11734308,630.8809235,,,,
2/6/2019,18:08:32,1263782,813,27.99,28.02,78801,40.86,2.120030765,1.58397E-05,0.6971,0.0118,0.00027,0.000009,8.52,4.494530446,0.288848539,0.083433478,,,,
2/6/2019,18:08:33,1264282,824,28,28.02,78798,40.86,2.121178726,1.62063E-05,0.7132,0.0279,0.00063,0.000020,20.17,4.499399188,11.93606663,142.4696867,,,,
2/6/2019,18:08:33,1264782,815,28.04,28.01,78799,40.86,2.125770569,1.59063E-05,0.7000,0.0147,0.00033,0.000011,10.64,4.51890051,2.384608203,5.686356282,,,,
2/6/2019,18:08:34,1265282,819,28.67,28.02,78798,40.86,2.198092089,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.88,4.831608833,6.338315618,40.17424488,,,,
2/6/2019,18:08:34,1265781,819,28.98,28.02,78793,40.86,2.233678869,1.60397E-05,0.7059,0.0206,0.00047,0.000015,14.88,4.989321292,6.199684825,38.43609193,,,,
2/6/2019,18:08:35,1266281,824,29.12,28.02,78796,40.86,2.249750319,1.62063E-05,0.7132,0.0279,0.00063,0.000020,20.17,5.061376496,11.43230805,130.6976673,,,,
2/6/2019,18:08:35,1266782,820,29.76,28.02,78795,40.86,2.3232198,0.000016073,0.7074,0.0221,0.00050,0.000016,15.94,5.397350239,6.907376831,47.71185468,,,,
2/6/2019,18:08:36,1267281,833,29.98,28.02,78798,40.86,2.348474934,1.65063E-05,0.7264,0.0411,0.00093,0.000030,29.71,5.515334517,20.57754858,423.4355056,,,,
2/6/2019,18:08:36,1267781,847,30,28.02,78795,40.86,2.350770856,0.000016973,0.7470,0.0617,0.00140,0.000045,44.54,5.526123615,35.39928891,1253.109655,,,,
