Date,Time,,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb,
1/31/2019,19:17:39,0.8039,0.25,13:17:39,26305,806,11.23,25.82,77125,50.21,0.196048719,1.56063E-05,0.6868,0.0056,0.000128033,4.12633E-06,4.126332274,0.0384351,0.35450392,0.125673029,,,,,
1/31/2019,19:17:40,0.8039,0.25,13:17:40,26807,792,11.19,25.82,77092,50.14,0.191456877,1.51397E-05,0.6663,-0.0149,-0.000338634,-1.09184E-05,-10.91838791,,,,,,,,
1/31/2019,19:17:40,0.8039,0.25,13:17:40,27309,807,11.27,25.82,77141,50.08,0.200640562,1.56397E-05,0.6883,0.0071,0.000161366,5.19954E-06,5.199542776,0.040256635,1.415126804,2.002583871,,,,,
1/31/2019,19:17:41,0.8039,0.25,13:17:41,27813,800,11.2,25.82,77154,50.01,0.192604838,1.54063E-05,0.6780,-0.0032,-7.19671E-05,-2.31853E-06,-2.318530982,0.037096623,-6.080918623,36.97757129,,,,,
1/31/2019,19:17:41,0.8039,0.25,13:17:41,28312,804,11.27,25.82,77162,49.94,0.200640562,1.55397E-05,0.6839,0.0027,6.13663E-05,1.97681E-06,1.976805569,0.040256635,-1.807610404,3.267455372,,,,,
1/31/2019,19:17:42,0.8040,0.25,13:17:42,28814,808,11.21,25.82,77164,49.9,0.193752798,0.000015673,0.6898,0.0086,0.0001947,6.27174E-06,6.271739179,0.037540147,2.506204633,6.281061663,,,,,
1/31/2019,19:17:42,0.8040,0.25,13:17:42,29316,797,11.2,25.82,77164,49.83,0.192604838,1.53063E-05,0.6736,-0.0076,-0.000171967,-5.53947E-06,-5.539469148,0.037096623,-9.301856789,86.52453973,,,,,
1/31/2019,19:17:43,0.8040,0.25,13:17:43,29817,790,11.19,25.83,77167,49.76,0.191456877,0.000015073,0.6634,-0.0178,-0.0004053,-1.30556E-05,-13.05562174,,,,,,,,
1/31/2019,19:17:43,0.8040,0.25,13:17:43,30319,805,11.12,25.82,77167,49.73,0.183421152,0.000015573,0.6854,0.0042,9.46996E-05,3.05038E-06,3.050381951,0.033643319,-0.686830454,0.471736073,,,,,
1/31/2019,19:17:44,0.8040,0.25,13:17:44,30821,796,11.16,25.83,77172,49.69,0.188012995,0.000015273,0.6722,-0.0090,-0.0002053,-6.61275E-06,-6.612750981,0.035348886,-10.362551,107.3824633,,,,,
1/31/2019,19:17:44,0.8040,0.25,13:17:44,31323,810,11.25,25.82,77182,49.66,0.198344641,1.57397E-05,0.6927,0.0115,0.000261366,8.41727E-06,8.417268111,0.039340597,4.639145947,21.52167512,,,,,
1/31/2019,19:17:45,0.8040,0.25,13:17:45,31824,810,11.19,25.83,77187,49.59,0.191456877,1.57397E-05,0.6927,0.0115,0.000261366,8.417E-06,8.417004383,0.036655736,4.657763646,21.69476219,,,,,
1/31/2019,19:17:45,0.8040,0.25,13:17:45,32326,802,11.19,25.83,77185,49.56,0.191456877,0.000015473,0.6810,-0.0002,-5.30039E-06,-1.70697E-07,-0.170697346,0.036655736,-3.929938083,15.44441334,,,,,
1/31/2019,19:17:46,0.8040,0.25,13:17:46,32828,812,11.27,25.83,77200,49.52,0.200640562,1.58063E-05,0.6956,0.0144,0.000328033,1.05621E-05,10.56214981,0.040256635,6.777733837,45.93767597,,,,,
1/31/2019,19:17:46,0.8040,0.25,13:17:46,33330,788,11.21,25.82,77193,49.45,0.193752798,1.50063E-05,0.6604,-0.0208,-0.000471967,-1.51975E-05,-15.19747349,,,,,,,,
1/31/2019,19:17:47,0.8040,0.25,13:17:47,33768,793,11.28,25.82,77205,49.42,0.201788523,0.000015173,0.6678,-0.0134,-0.0003053,-9.82923E-06,-9.829231371,0.040718608,-13.61679425,185.4170856,,,,,
1/31/2019,19:17:47,0.8040,0.25,13:17:47,34270,805,11.18,25.83,77208,49.38,0.190308916,0.000015573,0.6854,0.0042,9.46996E-05,3.04886E-06,3.048864073,0.036217484,-0.707229759,0.500173933,,,,,
1/31/2019,19:17:48,0.8040,0.25,13:17:48,34771,800,11.26,25.84,77222,49.34,0.199492601,1.54063E-05,0.6780,-0.0032,-7.19671E-05,-2.31664E-06,-2.316644299,0.039797298,-6.097913367,37.18454743,,,,,
1/31/2019,19:17:48,0.8040,0.25,13:17:48,35273,795,11.24,25.82,77230,49.31,0.19719668,1.52397E-05,0.6707,-0.0105,-0.000238634,-7.68039E-06,-7.680392369,0.038886531,-11.45536763,131.2254475,,,,,
1/31/2019,19:17:49,0.8040,0.25,13:17:49,35775,794,11.25,25.83,77242,49.24,0.198344641,1.52063E-05,0.6692,-0.0120,-0.000271967,-8.75215E-06,-8.752153837,0.039340597,-12.530276,157.0078167,,,,,
1/31/2019,19:17:49,0.8040,0.25,13:17:49,36277,803,11.21,25.84,77250,49.21,0.193752798,1.55063E-05,0.6824,0.0012,2.80329E-05,9.02063E-07,0.902063171,0.037540147,-2.863471374,8.199468312,,,,,
1/31/2019,19:17:50,0.8041,0.25,13:17:50,36779,795,11.17,25.83,77249,49.18,0.189160956,1.52397E-05,0.6707,-0.0105,-0.000238634,-7.67876E-06,-7.678760148,0.035781867,-11.43170708,130.6839267,,,,,
1/31/2019,19:17:50,0.8041,0.25,13:17:50,37283,773,11.24,25.83,77260,49.14,0.19719668,1.45063E-05,0.6384,-0.0428,-0.000971967,-3.12715E-05,-31.27152046,,,,,,,,
1/31/2019,19:17:51,0.8041,0.25,13:17:51,37782,795,11.57,25.83,77278,49.11,0.235079381,1.52397E-05,0.6707,-0.0105,-0.000238634,-7.67588E-06,-7.675878551,0.055262316,-11.55470166,133.5111304,,,,,
1/31/2019,19:17:51,0.8041,0.25,13:17:51,38284,792,11.99,25.84,77260,49.07,0.283293729,1.51397E-05,0.6663,-0.0149,-0.000338634,-1.08954E-05,-10.89537495,,,,,,,,
1/31/2019,19:17:52,0.8041,0.25,13:17:52,38786,807,12.98,25.84,77309,49.04,0.396941833,1.56397E-05,0.6883,0.0071,0.000161366,5.18859E-06,5.188590737,0.157562819,0.866054091,0.750049688,,,,,
1/31/2019,19:17:52,0.8041,0.25,13:17:52,39287,811,14.06,25.84,77323,48.96,0.520921583,0.000015773,0.6942,0.0130,0.0002947,9.47409E-06,9.474091055,0.271359295,4.81168872,23.15234834,,,,,
1/31/2019,19:17:53,0.8041,0.25,13:17:53,39789,812,15.11,25.85,77320,48.96,0.641457451,1.58063E-05,0.6956,0.0144,0.000328033,1.05465E-05,10.54646289,0.411467661,5.55363558,30.84286815,,,,,
1/31/2019,19:17:53,0.8041,0.25,13:17:53,40291,803,16,25.83,77323,48.93,0.743625949,1.55063E-05,0.6824,0.0012,2.80329E-05,9.01181E-07,0.901181399,0.552979551,-4.371720414,19.11193938,,,,,
1/31/2019,19:17:54,0.8041,0.25,13:17:54,40793,814,16.98,25.82,77327,48.86,0.856126092,0.000015873,0.6986,0.0174,0.0003947,1.26874E-05,12.68741575,0.732951885,7.106117298,50.49690305,,,,,
1/31/2019,19:17:54,0.8041,0.25,13:17:54,41294,822,17.77,25.84,77322,48.82,0.946814983,1.61397E-05,0.7103,0.0291,0.000661366,2.12621E-05,21.26207536,0.896458612,15.43217145,238.1519157,,,,,
1/31/2019,19:17:55,0.8041,0.25,13:17:55,41796,804,18,25.84,77328,48.79,0.973218078,1.55397E-05,0.6839,0.0027,6.13663E-05,1.97269E-06,1.972693918,0.947153428,-3.929588799,15.44166813,,,,,
1/31/2019,19:17:55,0.8041,0.25,13:17:55,42298,798,18.01,25.84,77324,48.76,0.974366039,1.53397E-05,0.6751,-0.0061,-0.000138634,-4.45678E-06,-4.456780517,0.949389177,-10.36221014,107.375399,,,,,
1/31/2019,19:17:56,0.8041,0.25,13:17:56,42801,824,17.97,25.82,77323,48.73,0.969774196,1.62063E-05,0.7132,0.0320,0.000728033,2.34035E-05,23.40345466,0.940461992,17.51061266,306.6215556,,,,,
1/31/2019,19:17:56,0.8041,0.25,13:17:56,43302,811,17.8,25.84,77331,48.65,0.950258865,0.000015773,0.6942,0.0130,0.0002947,9.47311E-06,9.473110947,0.902991911,3.63376632,13.20425767,,,,,
1/31/2019,19:17:57,0.8041,0.25,13:17:57,43804,809,17.2,25.84,77321,48.62,0.881381226,1.57063E-05,0.6912,0.0100,0.000228033,7.33106E-06,7.331060798,0.776832866,1.680530443,2.824182568,,,,,
1/31/2019,19:17:57,0.8041,0.25,13:17:57,44306,793,16.99,25.84,77330,48.58,0.857274053,0.000015173,0.6678,-0.0134,-0.0003053,-9.814E-06,-9.813999397,0.734918801,-15.39844476,237.1121009,,,,,
1/31/2019,19:17:58,0.8041,0.25,13:17:58,44808,829,16.98,25.85,77326,48.55,0.856126092,0.000016373,0.7206,0.0394,0.0008947,2.87629E-05,28.76291602,0.732951885,23.18161756,537.3873928,,,,,
1/31/2019,19:17:58,0.8041,0.25,13:17:58,45309,807,16.91,25.84,77389,48.51,0.848090367,1.56397E-05,0.6883,0.0071,0.000161366,5.18323E-06,5.18322709,0.719257271,-0.376043034,0.141408363,,,,,
1/31/2019,19:17:59,0.8042,0.25,13:17:59,45811,795,16.82,25.85,77404,48.44,0.837758722,1.52397E-05,0.6707,-0.0105,-0.000238634,-7.6639E-06,-7.663896216,0.701839676,-13.1948442,174.1039135,,,,,
1/31/2019,19:17:59,0.8042,0.25,13:17:59,46313,821,16.61,25.85,77422,48.41,0.813651548,1.61063E-05,0.7088,0.0276,0.000628033,2.0165E-05,20.16504754,0.662028842,14.70018455,216.0954258,,,,,
1/31/2019,19:18:00,0.8042,0.25,13:18:00,46818,794,16.16,25.84,77440,48.37,0.761993319,1.52063E-05,0.6692,-0.0120,-0.000271967,-8.73007E-06,-8.730068156,0.580633818,-14.05332044,197.4958154,,,,,
1/31/2019,19:18:00,0.8042,0.25,13:18:00,47316,800,15.97,25.85,77448,48.34,0.740182067,1.54063E-05,0.6780,-0.0032,-7.19671E-05,-2.30996E-06,-2.309961385,0.547869492,-7.573422484,57.35672813,,,,,
1/31/2019,19:18:01,0.8042,0.25,13:18:01,47818,803,15.59,25.85,77455,48.31,0.696559562,1.55063E-05,0.6824,0.0012,2.80329E-05,8.99706E-07,0.899705773,0.485195223,-4.244172954,18.01300407,,,,,
1/31/2019,19:18:01,0.8042,0.25,13:18:01,48320,808,15.26,25.84,77455,48.27,0.658676861,0.000015673,0.6898,0.0086,0.0001947,6.24859E-06,6.248594108,0.433855207,1.20856323,1.460625081,,,,,
1/31/2019,19:18:02,0.8042,0.25,13:18:02,48822,807,15.09,25.85,77453,48.27,0.63916153,1.56397E-05,0.6883,0.0071,0.000161366,5.17912E-06,5.179117365,0.408527461,0.192583864,0.037088545,,,,,
1/31/2019,19:18:02,0.8042,0.25,13:18:02,49324,814,15.01,25.85,77458,48.24,0.629977844,0.000015873,0.6986,0.0174,0.0003947,1.26672E-05,12.66722926,0.396872084,7.705870994,59.38044778,,,,,
1/31/2019,19:18:03,0.8042,0.25,13:18:03,49825,803,14.87,25.84,77470,48.24,0.613906395,1.55063E-05,0.6824,0.0012,2.80329E-05,8.99501E-07,0.899501484,0.376881062,-4.017800117,16.14271778,,,,,
1/31/2019,19:18:03,0.8042,0.25,13:18:03,50327,801,14.48,25.84,77472,48.24,0.56913593,1.54397E-05,0.6795,-0.0017,-3.86337E-05,-1.23962E-06,-1.239619613,0.323915707,-6.034191938,36.41147235,,,,,
1/31/2019,19:18:04,0.8042,0.25,13:18:04,50829,814,14.08,25.86,77473,48.2,0.523217504,0.000015873,0.6986,0.0174,0.0003947,1.26652E-05,12.66520025,0.273756557,7.99650411,63.94407798,,,,,
1/31/2019,19:18:04,0.8042,0.25,13:18:04,51256,802,14,25.85,77483,48.2,0.514033819,0.000015473,0.6810,-0.0002,-5.30039E-06,-1.70052E-07,-0.170052218,0.264230767,-4.813573126,23.17048624,,,,,
1/31/2019,19:18:05,0.8042,0.25,13:18:05,51758,812,13.85,25.86,77487,48.17,0.496814409,1.58063E-05,0.6956,0.0144,0.000328033,1.05241E-05,10.52408511,0.246824557,5.927767775,35.13843079,,,,,
1/31/2019,19:18:05,0.8042,0.25,13:18:05,52259,813,13.59,25.85,77492,48.17,0.466967432,1.58397E-05,0.6971,0.0159,0.000361366,1.15924E-05,11.59236279,0.218058583,7.077864967,50.0961725,,,,,
1/31/2019,19:18:06,0.8042,0.25,13:18:06,52761,797,13.3,25.85,77500,48.17,0.433676574,1.53063E-05,0.6736,-0.0076,-0.000171967,-5.51601E-06,-5.516006314,0.18807537,-9.939243906,98.78856941,,,,,
1/31/2019,19:18:06,0.8042,0.25,13:18:06,53263,808,13.12,25.85,77505,48.13,0.413013282,0.000015673,0.6898,0.0086,0.0001947,6.24477E-06,6.244771872,0.170579971,1.878178563,3.527554713,,,,,
1/31/2019,19:18:07,0.8042,0.25,13:18:07,53765,810,13.07,25.86,77509,48.13,0.407273479,1.57397E-05,0.6927,0.0115,0.000261366,8.38288E-06,8.382878211,0.165871686,4.032019424,16.25718064,,,,,
1/31/2019,19:18:07,0.8042,0.25,13:18:07,54266,801,13.04,25.85,77513,48.13,0.403829597,1.54397E-05,0.6795,-0.0017,-3.86337E-05,-1.23901E-06,-1.239005363,0.163078343,-5.580423437,31.14112573,,,,,
1/31/2019,19:18:08,0.8043,0.25,13:18:08,54768,808,13.04,25.86,77526,48.13,0.403829597,0.000015673,0.6898,0.0086,0.0001947,6.24329E-06,6.243289107,0.163078343,1.901871033,3.617113427,,,,,
1/31/2019,19:18:08,0.8043,0.25,13:18:08,55270,806,13.05,25.86,77527,48.1,0.404977557,1.56063E-05,0.6868,0.0056,0.000128033,4.10549E-06,4.105485254,0.164006822,-0.239079724,0.057159114,,,,,
1/31/2019,19:18:09,0.8043,0.25,13:18:09,55773,808,13.1,25.86,77533,48.1,0.410717361,0.000015673,0.6898,0.0086,0.0001947,6.24273E-06,6.242725437,0.16868875,1.882425936,3.543527405,,,,,
1/31/2019,19:18:09,0.8043,0.25,13:18:09,56274,809,13.21,25.86,77540,48.1,0.423344928,1.57063E-05,0.6912,0.0100,0.000228033,7.31084E-06,7.310844329,0.179220928,2.915928879,8.502641226,,,,,
1/31/2019,19:18:10,0.8043,0.25,13:18:10,56776,797,13.37,25.86,77548,48.1,0.441712298,1.53063E-05,0.6736,-0.0076,-0.000171967,-5.51278E-06,-5.512776432,0.195109754,-9.958042354,99.16260753,,,,,
1/31/2019,19:18:10,0.8043,0.25,13:18:10,57278,815,13.53,25.87,77556,48.1,0.460079668,1.59063E-05,0.7000,0.0188,0.000428033,1.37206E-05,13.72056687,0.211673301,9.224950472,85.09971121,,,,,
1/31/2019,19:18:11,0.8043,0.25,13:18:11,57780,812,13.73,25.86,77562,48.1,0.483038881,1.58063E-05,0.6956,0.0144,0.000328033,1.05139E-05,10.51390866,0.233326561,5.955354172,35.46624331,,,,,
1/31/2019,19:18:11,0.8043,0.25,13:18:11,58281,802,13.93,25.86,77566,48.06,0.505998094,0.000015473,0.6810,-0.0002,-5.30039E-06,-1.69876E-07,-0.169875934,0.256034072,-4.79136851,22.9572122,,,,,
1/31/2019,19:18:12,0.8043,0.25,13:18:12,58783,806,14.01,25.85,77577,48.06,0.51518178,1.56063E-05,0.6868,0.0056,0.000128033,4.1027E-06,4.102701969,0.265412266,-0.543965844,0.295898839,,,,,
1/31/2019,19:18:12,0.8043,0.25,13:18:12,59285,807,14.15,25.86,77579,48.06,0.531253229,1.56397E-05,0.6883,0.0071,0.000161366,5.17088E-06,5.170878631,0.282229993,0.480154155,0.230548013,,,,,
1/31/2019,19:18:13,0.8043,0.25,13:18:13,59787,808,14.67,25.85,77588,48.06,0.590947182,0.000015673,0.6898,0.0086,0.0001947,6.23809E-06,6.238091509,0.349218572,1.383727998,1.914703171,,,,,
1/31/2019,19:18:13,0.8043,0.25,13:18:13,60289,812,15.02,25.87,77592,48.06,0.631125805,1.58063E-05,0.6956,0.0144,0.000328033,1.05102E-05,10.51019507,0.398319782,5.545689902,30.75467649,,,,,
