Date,Time,Time_corr,-6,,Time_,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X2,d,d2,D,sy,sm,sb
1/29/2019 20:11,8:11:58 PM,43494.84,6:00:00 AM,0.25,2:11:58 PM,796,537,4.08,22.86,77085,56.48,-0.624743144,6.63967E-06,0.29221173,,,,,,,,,,,
1/29/2019 20:12,8:12:20 PM,43494.84,6:00:00 AM,0.25,2:12:20 PM,796,528,4.91,22.86,77085,56.12,-0.52946241,6.33967E-06,0.27900873,,,,,,,,,,,
1/29/2019 20:12,8:12:20 PM,43494.84,6:00:00 AM,0.25,2:12:20 PM,1292,761,6.27,22.88,77087,56.07,-0.373339762,1.41063E-05,0.62081973,,,,,,,,,,,
1/29/2019 20:12,8:12:21 PM,43494.84,6:00:00 AM,0.25,2:12:21 PM,1794,781,7.69,22.88,77079,56.03,-0.21032935,0.000014773,0.65015973,,,,,,,,,,,
1/29/2019 20:12,8:12:21 PM,43494.84,6:00:00 AM,0.25,2:12:21 PM,2269,803,8.92,22.88,77076,55.93,-0.06913019,1.55063E-05,0.68243373,,,,,,,,,,,
1/29/2019 20:12,8:12:22 PM,43494.84,6:00:00 AM,0.25,2:12:22 PM,2770,796,9.96,22.89,77088,55.81,0.050257717,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.60185E-06,-9.601853472,,,,,,,
1/29/2019 20:12,8:12:22 PM,43494.84,6:00:00 AM,0.25,2:12:22 PM,3272,794,10.85,22.89,77087,55.68,0.152426215,1.52063E-05,0.66923073,-0.01616927,-0.0003674,-1.17305E-05,-11.7305484,,,,,,,
1/29/2019 20:12,8:12:23 PM,43494.84,6:00:00 AM,0.25,2:12:23 PM,3774,803,11.52,22.89,77090,55.54,0.229339578,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.1519E-06,-2.151897995,,,,,,,
1/29/2019 20:12,8:12:23 PM,43494.84,6:00:00 AM,0.25,2:12:23 PM,4276,806,12.01,22.89,77090,55.43,0.28558965,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04083E-06,1.040833306,,,,,,,
1/29/2019 20:12,8:12:24 PM,43494.84,6:00:00 AM,0.25,2:12:24 PM,4777,797,12.89,22.89,77090,55.26,0.386610187,1.53063E-05,0.67363173,-0.01176827,-0.0002674,-8.53736E-06,-8.537360597,,,,,,,
1/29/2019 20:12,8:12:24 PM,43494.84,6:00:00 AM,0.25,2:12:24 PM,5279,808,13.07,22.88,77093,55.16,0.407273479,0.000015673,0.68976873,0.00436873,9.92668E-05,3.16909E-06,3.169090456,,,,,,,
1/29/2019 20:12,8:12:25 PM,43494.84,6:00:00 AM,0.25,2:12:25 PM,5784,801,13.72,22.89,77098,54.99,0.481890921,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.27994E-06,-4.279941379,,,,,,,
1/29/2019 20:12,8:12:25 PM,43494.84,6:00:00 AM,0.25,2:12:25 PM,6283,796,13.98,22.88,77094,54.85,0.511737898,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.60078E-06,-9.60078187,,,,,,,
1/29/2019 20:12,8:12:26 PM,43494.84,6:00:00 AM,0.25,2:12:26 PM,6785,804,14.06,22.88,77101,54.71,0.520921583,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08746E-06,-1.087462318,,,,,,,
1/29/2019 20:12,8:12:26 PM,43494.84,6:00:00 AM,0.25,2:12:26 PM,7286,801,14.48,22.89,77099,54.58,0.56913593,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.27989E-06,-4.279885867,,,,,,,
1/29/2019 20:12,8:12:27 PM,43494.84,6:00:00 AM,0.25,2:12:27 PM,7788,806,14.85,22.89,77099,54.46,0.611610474,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04071E-06,1.040711806,,,,,,,
1/29/2019 20:12,8:12:27 PM,43494.84,6:00:00 AM,0.25,2:12:27 PM,8290,796,14.97,22.89,77102,54.33,0.625386002,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.60011E-06,-9.60010999,,,,,,,
1/29/2019 20:12,8:12:28 PM,43494.84,6:00:00 AM,0.25,2:12:28 PM,8792,798,15.02,22.9,77104,54.25,0.631125805,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47201E-06,-7.472012305,,,,,,,
1/29/2019 20:12,8:12:28 PM,43494.84,6:00:00 AM,0.25,2:12:28 PM,9293,800,15.02,22.89,77104,54.13,0.631125805,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.34366E-06,-5.343658856,,,,,,,
1/29/2019 20:12,8:12:29 PM,43494.84,6:00:00 AM,0.25,2:12:29 PM,9795,804,15.1,22.89,77099,54.05,0.64030949,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08753E-06,-1.087527263,,,,,,,
1/29/2019 20:12,8:12:29 PM,43494.84,6:00:00 AM,0.25,2:12:29 PM,10267,810,15.18,22.89,77105,53.97,0.649493175,1.57397E-05,0.69270273,0.00730273,0.000165933,5.29678E-06,5.296777739,,,,,,,
1/29/2019 20:12,8:12:30 PM,43494.84,6:00:00 AM,0.25,2:12:30 PM,10767,800,15.18,22.89,77099,53.86,0.649493175,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.34401E-06,-5.344005401,,,,,,,
1/29/2019 20:12,8:12:30 PM,43494.84,6:00:00 AM,0.25,2:12:30 PM,11268,797,15.33,22.89,77104,53.81,0.666712585,1.53063E-05,0.67363173,-0.01176827,-0.0002674,-8.53581E-06,-8.535810444,,,,,,,
1/29/2019 20:12,8:12:31 PM,43494.84,6:00:00 AM,0.25,2:12:31 PM,11767,799,15.3,22.88,77105,53.72,0.663268703,0.000015373,0.67656573,-0.00883427,-0.000200733,-6.40741E-06,-6.407409837,,,,,,,
1/29/2019 20:12,8:12:31 PM,43494.84,6:00:00 AM,0.25,2:12:31 PM,12267,799,15.34,22.89,77105,53.67,0.667860546,0.000015373,0.67656573,-0.00883427,-0.000200733,-6.40763E-06,-6.407626282,,,,,,,
1/29/2019 20:12,8:12:32 PM,43494.84,6:00:00 AM,0.25,2:12:32 PM,12767,795,15.43,22.89,77107,53.59,0.678192192,1.52397E-05,0.67069773,-0.01470227,-0.000334067,-1.06635E-05,-10.6634966,,,,,,,
1/29/2019 20:12,8:12:32 PM,43494.84,6:00:00 AM,0.25,2:12:32 PM,13267,803,15.51,22.89,77105,53.53,0.687375877,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15148E-06,-2.151479365,,,,,,,
1/29/2019 20:12,8:12:33 PM,43494.84,6:00:00 AM,0.25,2:12:33 PM,13767,796,15.52,22.88,77102,53.48,0.688523837,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.59979E-06,-9.599785706,,,,,,,
1/29/2019 20:12,8:12:33 PM,43494.84,6:00:00 AM,0.25,2:12:33 PM,14267,803,15.69,22.89,77100,53.42,0.708039168,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15162E-06,-2.15161889,,,,,,,
1/29/2019 20:12,8:12:34 PM,43494.84,6:00:00 AM,0.25,2:12:34 PM,14768,800,15.82,22.89,77105,53.36,0.722962657,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.34359E-06,-5.343589552,,,,,,,
1/29/2019 20:12,8:12:34 PM,43494.84,6:00:00 AM,0.25,2:12:34 PM,15271,809,15.86,22.89,77102,53.31,0.727554499,1.57063E-05,0.69123573,0.00583573,0.0001326,4.23291E-06,4.232905704,,,,,,,
1/29/2019 20:12,8:12:35 PM,43494.84,6:00:00 AM,0.25,2:12:35 PM,15768,805,15.96,22.89,77102,53.26,0.739034106,0.000015573,0.68536773,-3.227E-05,-7.33242E-07,-2.34068E-08,-0.023406817,,,,,,,
1/29/2019 20:12,8:12:35 PM,43494.84,6:00:00 AM,0.25,2:12:35 PM,16269,799,16,22.9,77099,53.2,0.743625949,0.000015373,0.67656573,-0.00883427,-0.000200733,-6.40834E-06,-6.408341397,,,,,,,
1/29/2019 20:12,8:12:36 PM,43494.84,6:00:00 AM,0.25,2:12:36 PM,16771,803,16.03,22.89,77094,53.14,0.74706983,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15179E-06,-2.151786344,,,,,,,
1/29/2019 20:12,8:12:36 PM,43494.84,6:00:00 AM,0.25,2:12:36 PM,17272,792,16.23,22.89,77102,53.12,0.770029043,1.51397E-05,0.66629673,-0.01910327,-0.000434067,-1.38564E-05,-13.85642251,,,,,,,
1/29/2019 20:12,8:12:37 PM,43494.84,6:00:00 AM,0.25,2:12:37 PM,17774,804,16.41,22.89,77096,53.09,0.790692335,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08757E-06,-1.087569581,,,,,,,
1/29/2019 20:12,8:12:37 PM,43494.84,6:00:00 AM,0.25,2:12:37 PM,18276,806,16.74,22.89,77092,53.06,0.828575036,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04081E-06,1.040806304,,,,,,,
1/29/2019 20:12,8:12:38 PM,43494.84,6:00:00 AM,0.25,2:12:38 PM,18778,795,16.82,22.89,77105,53.04,0.837758722,1.52397E-05,0.67069773,-0.01470227,-0.000334067,-1.06638E-05,-10.6637732,,,,,,,
1/29/2019 20:12,8:12:38 PM,43494.84,6:00:00 AM,0.25,2:12:38 PM,19279,798,16.94,22.89,77099,52.98,0.851534249,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47224E-06,-7.472244471,,,,,,,
1/29/2019 20:12,8:12:39 PM,43494.84,6:00:00 AM,0.25,2:12:39 PM,19781,803,16.99,22.89,77097,52.95,0.857274053,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.1517E-06,-2.151702614,,,,,,,
1/29/2019 20:12,8:12:39 PM,43494.84,6:00:00 AM,0.25,2:12:39 PM,20283,806,16.99,22.89,77097,52.92,0.857274053,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04074E-06,1.040738804,,,,,,,
1/29/2019 20:12,8:12:40 PM,43494.84,6:00:00 AM,0.25,2:12:40 PM,20785,804,16.99,22.9,77092,52.9,0.857274053,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08766E-06,-1.08766275,,,,,,,
1/29/2019 20:12,8:12:40 PM,43494.84,6:00:00 AM,0.25,2:12:40 PM,21287,798,16.99,22.89,77095,52.87,0.857274053,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47263E-06,-7.472632161,,,,,,,
1/29/2019 20:12,8:12:41 PM,43494.84,6:00:00 AM,0.25,2:12:41 PM,21789,805,17,22.89,77089,52.82,0.858422013,0.000015573,0.68536773,-3.227E-05,-7.33242E-07,-2.34108E-08,-0.023410765,,,,,,,
1/29/2019 20:12,8:12:41 PM,43494.84,6:00:00 AM,0.25,2:12:41 PM,22291,802,17,22.91,77098,52.82,0.858422013,0.000015473,0.68096673,-0.00443327,-0.000100733,-3.21603E-06,-3.216025297,,,,,,,
1/29/2019 20:12,8:12:42 PM,43494.84,6:00:00 AM,0.25,2:12:42 PM,22793,801,17.01,22.89,77095,52.78,0.859569974,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.28011E-06,-4.280107925,,,,,,,
1/29/2019 20:12,8:12:42 PM,43494.84,6:00:00 AM,0.25,2:12:42 PM,23297,812,17.07,22.91,77091,52.76,0.866457738,1.58063E-05,0.69563673,0.01023673,0.0002326,7.4267E-06,7.426701279,,,,,,,
1/29/2019 20:12,8:12:43 PM,43494.84,6:00:00 AM,0.25,2:12:43 PM,23796,806,17.07,22.91,77094,52.73,0.866457738,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04085E-06,1.040849616,,,,,,,
1/29/2019 20:12,8:12:43 PM,43494.84,6:00:00 AM,0.25,2:12:43 PM,24298,792,17.13,22.89,77094,52.7,0.873345502,1.51397E-05,0.66629673,-0.01910327,-0.000434067,-1.38579E-05,-13.85786038,,,,,,,
1/29/2019 20:12,8:12:44 PM,43494.84,6:00:00 AM,0.25,2:12:44 PM,24803,800,17.16,22.91,77092,52.68,0.876789384,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.34485E-06,-5.344851706,,,,,,,
1/29/2019 20:12,8:12:44 PM,43494.84,6:00:00 AM,0.25,2:12:44 PM,25302,803,17.17,22.9,77095,52.65,0.877937344,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15183E-06,-2.151831118,,,,,,,
1/29/2019 20:12,8:12:45 PM,43494.84,6:00:00 AM,0.25,2:12:45 PM,25803,806,17.25,22.89,77099,52.65,0.887121029,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04071E-06,1.040711806,,,,,,,
1/29/2019 20:12,8:12:45 PM,43494.84,6:00:00 AM,0.25,2:12:45 PM,26305,808,17.34,22.89,77096,52.62,0.897452675,0.000015673,0.68976873,0.00436873,9.92668E-05,3.16907E-06,3.169074187,,,,,,,
1/29/2019 20:12,8:12:46 PM,43494.84,6:00:00 AM,0.25,2:12:46 PM,26807,790,17.54,22.89,77101,52.59,0.920411888,0.000015073,0.66336273,-0.02203727,-0.000500733,-1.59848E-05,-15.98478609,,,,,,,
1/29/2019 20:12,8:12:46 PM,43494.84,6:00:00 AM,0.25,2:12:46 PM,27309,803,17.61,22.9,77092,52.59,0.928447613,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15191E-06,-2.151914856,,,,,,,
1/29/2019 20:12,8:12:47 PM,43494.84,6:00:00 AM,0.25,2:12:47 PM,27810,797,17.77,22.88,77093,52.57,0.946814983,1.53063E-05,0.67363173,-0.01176827,-0.0002674,-8.53674E-06,-8.53674,,,,,,,
1/29/2019 20:12,8:12:47 PM,43494.84,6:00:00 AM,0.25,2:12:47 PM,28312,794,17.81,22.89,77092,52.54,0.951406826,1.52063E-05,0.66923073,-0.01616927,-0.0003674,-1.17298E-05,-11.72978758,,,,,,,
1/29/2019 20:12,8:12:48 PM,43494.84,6:00:00 AM,0.25,2:12:48 PM,28814,798,17.88,22.89,77101,52.54,0.95944255,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47205E-06,-7.472050641,,,,,,,
1/29/2019 20:12,8:12:48 PM,43494.84,6:00:00 AM,0.25,2:12:48 PM,29316,803,17.86,22.91,77096,52.51,0.957146629,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15188E-06,-2.151875891,,,,,,,
1/29/2019 20:12,8:12:49 PM,43494.84,6:00:00 AM,0.25,2:12:49 PM,29817,801,17.87,22.91,77100,52.51,0.95829459,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.28012E-06,-4.280119495,,,,,,,
1/29/2019 20:12,8:12:49 PM,43494.84,6:00:00 AM,0.25,2:12:49 PM,30319,800,17.89,22.91,77094,52.51,0.960590511,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.34471E-06,-5.344713048,,,,,,,
1/29/2019 20:12,8:12:50 PM,43494.84,6:00:00 AM,0.25,2:12:50 PM,30821,803,17.89,22.89,77099,52.51,0.960590511,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15165E-06,-2.151646798,,,,,,,
1/29/2019 20:12,8:12:50 PM,43494.84,6:00:00 AM,0.25,2:12:50 PM,31323,803,17.89,22.9,77094,52.49,0.960590511,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15186E-06,-2.15185903,,,,,,,
1/29/2019 20:12,8:12:51 PM,43494.84,6:00:00 AM,0.25,2:12:51 PM,31824,811,17.88,22.91,77094,52.49,0.95944255,0.000015773,0.69416973,0.00876973,0.000199267,6.36215E-06,6.362151836,,,,,,,
1/29/2019 20:12,8:12:51 PM,43494.84,6:00:00 AM,0.25,2:12:51 PM,32326,816,17.88,22.91,77095,52.49,0.95944255,1.59397E-05,0.70150473,0.01610473,0.000365933,1.16833E-05,11.68330251,,,,,,,
1/29/2019 20:12,8:12:52 PM,43494.84,6:00:00 AM,0.25,2:12:52 PM,32828,798,17.86,22.91,77092,52.46,0.957146629,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47343E-06,-7.473427814,,,,,,,
1/29/2019 20:12,8:12:52 PM,43494.84,6:00:00 AM,0.25,2:12:52 PM,33330,805,17.88,22.91,77097,52.46,0.95944255,0.000015573,0.68536773,-3.227E-05,-7.33242E-07,-2.34099E-08,-0.023409917,,,,,,,
1/29/2019 20:12,8:12:53 PM,43494.84,6:00:00 AM,0.25,2:12:53 PM,33832,806,17.9,22.89,77087,52.46,0.961738472,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04087E-06,1.040873812,,,,,,,
1/29/2019 20:12,8:12:53 PM,43494.84,6:00:00 AM,0.25,2:12:53 PM,34337,805,17.84,22.91,77094,52.46,0.954850708,0.000015573,0.68536773,-3.227E-05,-7.33242E-07,-2.34108E-08,-0.023410828,,,,,,,
1/29/2019 20:12,8:12:54 PM,43494.84,6:00:00 AM,0.25,2:12:54 PM,34836,797,17.79,22.91,77095,52.43,0.949110904,1.53063E-05,0.67363173,-0.01176827,-0.0002674,-8.53738E-06,-8.53738364,,,,,,,
1/29/2019 20:12,8:12:54 PM,43494.84,6:00:00 AM,0.25,2:12:54 PM,35338,804,17.8,22.91,77095,52.43,0.950258865,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08766E-06,-1.087657164,,,,,,,
1/29/2019 20:12,8:12:55 PM,43494.84,6:00:00 AM,0.25,2:12:55 PM,35840,810,17.75,22.89,77099,52.43,0.944519062,1.57397E-05,0.69270273,0.00730273,0.000165933,5.29719E-06,5.297189945,,,,,,,
1/29/2019 20:12,8:12:55 PM,43494.84,6:00:00 AM,0.25,2:12:55 PM,36341,801,17.79,22.91,77092,52.43,0.949110904,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.28056E-06,-4.280563652,,,,,,,
1/29/2019 20:12,8:12:56 PM,43494.84,6:00:00 AM,0.25,2:12:56 PM,36843,804,17.8,22.91,77104,52.43,0.950258865,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08753E-06,-1.087530206,,,,,,,
1/29/2019 20:12,8:12:56 PM,43494.84,6:00:00 AM,0.25,2:12:56 PM,37340,803,17.73,22.91,77101,52.4,0.942223141,1.55063E-05,0.68243373,-0.00296627,-6.73999E-05,-2.15174E-06,-2.151736342,,,,,,,
1/29/2019 20:12,8:12:57 PM,43494.84,6:00:00 AM,0.25,2:12:57 PM,37841,798,17.65,22.91,77094,52.4,0.933039455,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47323E-06,-7.473233936,,,,,,,
1/29/2019 20:12,8:12:57 PM,43494.84,6:00:00 AM,0.25,2:12:57 PM,38343,795,17.53,22.91,77097,52.4,0.919263928,1.52397E-05,0.67069773,-0.01470227,-0.000334067,-1.06656E-05,-10.66560023,,,,,,,
1/29/2019 20:12,8:12:58 PM,43494.84,6:00:00 AM,0.25,2:12:58 PM,38844,801,17.54,22.91,77102,52.4,0.920411888,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.28001E-06,-4.28000847,,,,,,,
1/29/2019 20:12,8:12:58 PM,43494.84,6:00:00 AM,0.25,2:12:58 PM,39341,796,17.45,22.91,77103,52.4,0.910080242,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.60063E-06,-9.60063404,,,,,,,
1/29/2019 20:12,8:12:59 PM,43494.84,6:00:00 AM,0.25,2:12:59 PM,39842,808,17.44,22.91,77100,52.37,0.908932282,0.000015673,0.68976873,0.00436873,9.92668E-05,3.16912E-06,3.16912386,,,,,,,
1/29/2019 20:12,8:12:59 PM,43494.84,6:00:00 AM,0.25,2:12:59 PM,40344,807,17.47,22.91,77101,52.37,0.912376164,1.56397E-05,0.68830173,0.00290173,6.59334E-05,2.10492E-06,2.104918937,,,,,,,
1/29/2019 20:13,8:13:00 PM,43494.84,6:00:00 AM,0.25,2:13:00 PM,40843,796,17.27,22.91,77102,52.37,0.889416951,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.60076E-06,-9.600758558,,,,,,,
1/29/2019 20:13,8:13:00 PM,43494.84,6:00:00 AM,0.25,2:13:00 PM,41345,798,17.19,22.91,77095,52.37,0.880233266,1.53397E-05,0.67509873,-0.01030127,-0.000234067,-7.47314E-06,-7.473137,,,,,,,
1/29/2019 20:13,8:13:01 PM,43494.84,6:00:00 AM,0.25,2:13:01 PM,41846,806,17.3,22.91,77099,52.35,0.892860833,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04078E-06,1.040782115,,,,,,,
1/29/2019 20:13,8:13:01 PM,43494.84,6:00:00 AM,0.25,2:13:01 PM,42348,804,17.29,22.91,77106,52.35,0.891712872,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.0875E-06,-1.087501998,,,,,,,
1/29/2019 20:13,8:13:02 PM,43494.84,6:00:00 AM,0.25,2:13:02 PM,42850,799,17.2,22.91,77099,52.35,0.881381226,0.000015373,0.67656573,-0.00883427,-0.000200733,-6.40856E-06,-6.408557859,,,,,,,
1/29/2019 20:13,8:13:02 PM,43494.84,6:00:00 AM,0.25,2:13:02 PM,43352,808,17.18,22.91,77107,52.32,0.879085305,0.000015673,0.68976873,0.00436873,9.92668E-05,3.16884E-06,3.168836158,,,,,,,
1/29/2019 20:13,8:13:03 PM,43494.84,6:00:00 AM,0.25,2:13:03 PM,43857,800,17.13,22.91,77097,52.32,0.873345502,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.34451E-06,-5.344505074,,,,,,,
1/29/2019 20:13,8:13:03 PM,43494.84,6:00:00 AM,0.25,2:13:03 PM,44355,809,17.15,22.91,77095,52.32,0.875641423,1.57063E-05,0.69123573,0.00583573,0.0001326,4.23358E-06,4.233576033,,,,,,,
1/29/2019 20:13,8:13:04 PM,43494.84,6:00:00 AM,0.25,2:13:04 PM,44858,806,17.06,22.91,77099,52.29,0.865309777,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04078E-06,1.040782115,,,,,,,
1/29/2019 20:13,8:13:04 PM,43494.84,6:00:00 AM,0.25,2:13:04 PM,45360,806,17.05,22.91,77092,52.29,0.864161817,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04088E-06,1.040876619,,,,,,,
1/29/2019 20:13,8:13:05 PM,43494.84,6:00:00 AM,0.25,2:13:05 PM,45861,809,17.03,22.91,77095,52.29,0.861865895,1.57063E-05,0.69123573,0.00583573,0.0001326,4.23358E-06,4.233576033,,,,,,,
1/29/2019 20:13,8:13:05 PM,43494.84,6:00:00 AM,0.25,2:13:05 PM,46363,799,17.05,22.91,77101,52.27,0.864161817,0.000015373,0.67656573,-0.00883427,-0.000200733,-6.40839E-06,-6.408391621,,,,,,,
1/29/2019 20:13,8:13:06 PM,43494.84,6:00:00 AM,0.25,2:13:06 PM,46865,811,17.11,22.91,77085,52.27,0.87104958,0.000015773,0.69416973,0.00876973,0.000199267,6.36289E-06,6.362894644,,,,,,,
1/29/2019 20:13,8:13:06 PM,43494.84,6:00:00 AM,0.25,2:13:06 PM,47367,796,17.25,22.91,77084,52.24,0.887121029,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.603E-06,-9.603000446,,,,,,,
1/29/2019 20:13,8:13:07 PM,43494.84,6:00:00 AM,0.25,2:13:07 PM,47868,806,17.58,22.91,77056,52.24,0.925003731,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04136E-06,1.041362909,,,,,,,
1/29/2019 20:13,8:13:07 PM,43494.84,6:00:00 AM,0.25,2:13:07 PM,48370,809,17.47,22.91,77083,52.2,0.912376164,1.57063E-05,0.69123573,0.00583573,0.0001326,4.23424E-06,4.234235101,,,,,,,
1/29/2019 20:13,8:13:08 PM,43494.84,6:00:00 AM,0.25,2:13:08 PM,48807,813,17.38,22.91,77079,52.2,0.902044518,1.58397E-05,0.69710373,0.01170373,0.000265933,8.49233E-06,8.492325056,,,,,,,
1/29/2019 20:13,8:13:08 PM,43494.84,6:00:00 AM,0.25,2:13:08 PM,49309,804,17.16,22.91,77070,52.2,0.876789384,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08801E-06,-1.088009978,,,,,,,
1/29/2019 20:13,8:13:09 PM,43494.84,6:00:00 AM,0.25,2:13:09 PM,49811,792,17.06,22.91,77065,52.18,0.865309777,1.51397E-05,0.66629673,-0.01910327,-0.000434067,-1.3864E-05,-13.86401174,,,,,,,
1/29/2019 20:13,8:13:09 PM,43494.84,6:00:00 AM,0.25,2:13:09 PM,50313,804,17.03,22.91,77068,52.18,0.861865895,1.55397E-05,0.68390073,-0.00149927,-3.40666E-05,-1.08804E-06,-1.088038213,,,,,,,
1/29/2019 20:13,8:13:10 PM,43494.84,6:00:00 AM,0.25,2:13:10 PM,50814,797,16.96,22.91,77072,52.18,0.853830171,1.53063E-05,0.67363173,-0.01176827,-0.0002674,-8.53993E-06,-8.539931385,,,,,,,
1/29/2019 20:13,8:13:10 PM,43494.84,6:00:00 AM,0.25,2:13:10 PM,51316,797,16.89,22.91,77071,52.15,0.845794446,1.53063E-05,0.67363173,-0.01176827,-0.0002674,-8.54004E-06,-8.540042191,,,,,,,
1/29/2019 20:13,8:13:11 PM,43494.84,6:00:00 AM,0.25,2:13:11 PM,51818,806,16.76,22.91,77070,52.15,0.830870958,1.56063E-05,0.68683473,0.00143473,3.26001E-05,1.04117E-06,1.041173742,,,,,,,
1/29/2019 20:13,8:13:11 PM,43494.84,6:00:00 AM,0.25,2:13:11 PM,52321,808,16.68,22.92,77052,52.13,0.821687273,0.000015673,0.68976873,0.00436873,9.92668E-05,3.17121E-06,3.171205195,,,,,,,
1/29/2019 20:13,8:13:12 PM,43494.84,6:00:00 AM,0.25,2:13:12 PM,52825,810,16.65,22.91,77059,52.13,0.818243391,1.57397E-05,0.69270273,0.00730273,0.000165933,5.3003E-06,5.300297681,,,,,,,
1/29/2019 20:13,8:13:12 PM,43494.84,6:00:00 AM,0.25,2:13:12 PM,53324,822,16.58,22.91,77059,52.13,0.810207666,1.61397E-05,0.71030673,0.02490673,0.000565933,1.80772E-05,18.07722362,,,,,,,
1/29/2019 20:13,8:13:13 PM,43494.84,6:00:00 AM,0.25,2:13:13 PM,53826,796,16.59,22.91,77060,52.1,0.811355627,0.000015273,0.67216473,-0.01323527,-0.000300733,-9.60599E-06,-9.605991258,,,,,,,
1/29/2019 20:13,8:13:13 PM,43494.84,6:00:00 AM,0.25,2:13:13 PM,54328,802,16.59,22.91,77036,52.1,0.811355627,0.000015473,0.68096673,-0.00443327,-0.000100733,-3.21861E-06,-3.218613614,,,,,,,
1/29/2019 20:13,8:13:14 PM,43494.84,6:00:00 AM,0.25,2:13:14 PM,54830,805,16.63,22.91,76979,52.1,0.815947469,0.000015573,0.68536773,-3.227E-05,-7.33242E-07,-2.34458E-08,-0.023445802,,,,,,,
1/29/2019 20:13,8:13:14 PM,43494.84,6:00:00 AM,0.25,2:13:14 PM,55331,801,16.63,22.93,76958,52.07,0.815947469,1.54397E-05,0.67949973,-0.00590027,-0.000134067,-4.28831E-06,-4.288306682,,,,,,,
1/29/2019 20:13,8:13:15 PM,43494.84,6:00:00 AM,0.25,2:13:15 PM,55833,800,16.65,22.93,76952,52.07,0.818243391,1.54063E-05,0.67803273,-0.00736727,-0.0001674,-5.35494E-06,-5.354937402,,,,,,,
1/29/2019 20:13,8:13:15 PM,43494.84,6:00:00 AM,0.25,2:13:15 PM,56335,809,16.75,22.93,77003,52.04,0.829722997,1.57063E-05,0.69123573,0.00583573,0.0001326,4.23892E-06,4.238920471,,,,,,,
