Date,Time,,-6,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
1/30/2019,19:39:02,0.82,6:00:00,0.25,13:39:02,721,0,2.21,24.01,77130,51.93,-0.839388826,-1.12603E-05,-0.50,,,,,,,,,,,
1/30/2019,19:39:02,0.82,6:00:00,0.25,13:39:02,1225,522,4,24.01,77130,51.91,-0.63390387,6.13967E-06,0.27,,,,,,,,,,,
1/30/2019,19:39:03,0.82,6:00:00,0.25,13:39:03,1724,750,5.95,24.02,77127,51.88,-0.410051543,1.37397E-05,0.60,,,,,,,,,,,
1/30/2019,19:39:03,0.82,6:00:00,0.25,13:39:03,2226,770,7.15,24.02,77133,51.85,-0.272296266,1.44063E-05,0.63,,,,,,,,,,,
1/30/2019,19:39:04,0.82,6:00:00,0.25,13:39:04,2727,788,8.77,24.01,77130,51.82,-0.086326641,1.50063E-05,0.66,,,,,,,,,,,
1/30/2019,19:39:04,0.82,6:00:00,0.25,13:39:04,3229,812,9.92,24.02,77129,51.77,0.045688834,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097262208,0.00208747,0.088804899,0.00788631,431653.8681,0.106909253,0.005028624,0.024031281
1/30/2019,19:39:05,0.82,6:00:00,0.25,13:39:05,3731,793,10.96,24.02,77130,51.74,0.165076741,0.000015173,0.6678,-0.0186,-0.00042,-0.00000020,-0.196236251,0.02725033,-0.219999089,0.048399599,,,,
1/30/2019,19:39:05,0.82,6:00:00,0.25,13:39:05,4233,811,11.91,24.02,77136,51.69,0.274133003,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.081807362,0.075148903,0.044063511,0.001941593,,,,
1/30/2019,19:39:06,0.82,6:00:00,0.25,13:39:06,4734,810,12.54,24.01,77132,51.66,0.346454524,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066362551,0.120030737,0.019347081,0.00037431,,,,
1/30/2019,19:39:06,0.82,6:00:00,0.25,13:39:06,5236,797,13.02,24.02,77135,51.6,0.401556635,1.53063E-05,0.6736,-0.0128,-0.00029,-0.00000013,-0.134438652,0.161247731,-0.188518213,0.035539116,,,,
1/30/2019,19:39:07,0.82,6:00:00,0.25,13:39:07,5739,801,13.92,24.02,77132,51.57,0.504873093,1.54397E-05,0.6795,-0.0069,-0.00016,-0.00000007,-0.072656599,0.25489684,-0.13998133,0.019594773,,,,
1/30/2019,19:39:07,0.82,6:00:00,0.25,13:39:07,6244,810,14.01,24.02,77133,51.55,0.515204739,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066363924,0.265435923,-0.002285324,5.2227E-06,,,,
1/30/2019,19:39:08,0.82,6:00:00,0.25,13:39:08,6743,805,14.6,24.02,77130,51.52,0.582934417,0.000015573,0.6854,-0.0010,-0.00002,-0.00000001,-0.0108696,0.339812535,-0.088201792,0.007779556,,,,
1/30/2019,19:39:08,0.82,6:00:00,0.25,13:39:08,7244,810,15,24.02,77128,51.46,0.628852843,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066368226,0.395455898,-0.016850709,0.000283946,,,,
1/30/2019,19:39:09,0.82,6:00:00,0.25,13:39:09,7746,814,15.1,24.02,77134,51.43,0.640332449,0.000015873,0.6986,0.0122,0.00028,0.00000013,0.128148743,0.410025646,0.043458123,0.001888608,,,,
1/30/2019,19:39:09,0.82,6:00:00,0.25,13:39:09,8248,811,15.3,24.02,77129,51.36,0.663291662,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.081814787,0.439955829,-0.005819204,3.38631E-05,,,,
1/30/2019,19:39:10,0.82,6:00:00,0.25,13:39:10,8750,802,15.59,24.01,77126,51.33,0.696582521,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.057212304,0.485227209,-0.149114184,0.02223504,,,,
1/30/2019,19:39:10,0.82,6:00:00,0.25,13:39:10,9251,799,15.9,24.02,77131,51.29,0.732169301,0.000015373,0.6766,-0.0098,-0.00022,-0.00000010,-0.103551583,0.536071886,-0.200015687,0.040006275,,,,
1/30/2019,19:39:11,0.82,6:00:00,0.25,13:39:11,9753,808,15.94,24.01,77133,51.26,0.736761144,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.03546949,0.542816983,-0.061583289,0.003792501,,,,
1/30/2019,19:39:11,0.82,6:00:00,0.25,13:39:11,10255,807,15.97,24.02,77133,51.19,0.740205026,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020024063,0.54790348,-0.077470221,0.006001635,,,,
1/30/2019,19:39:12,0.82,6:00:00,0.25,13:39:12,10757,812,16.04,24.01,77129,51.15,0.74824075,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097258935,0.55986422,-0.001265529,1.60156E-06,,,,
1/30/2019,19:39:12,0.82,6:00:00,0.25,13:39:12,11258,809,16.08,24.01,77128,51.12,0.752832593,1.57063E-05,0.6912,0.0048,0.00011,0.00000005,0.050918891,0.566756913,-0.048194248,0.002322685,,,,
1/30/2019,19:39:13,0.82,6:00:00,0.25,13:39:13,11760,802,16.14,24.01,77123,51.08,0.759720357,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.05721453,0.577175021,-0.15721068,0.024715198,,,,
1/30/2019,19:39:13,0.82,6:00:00,0.25,13:39:13,12262,805,16.1,24.02,77128,51.05,0.755128514,0.000015573,0.6854,-0.0010,-0.00002,-0.00000001,-0.010869882,0.570219073,-0.110277357,0.012161095,,,,
1/30/2019,19:39:14,0.82,6:00:00,0.25,13:39:14,12764,815,16.04,24.01,77123,51.01,0.74824075,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143610811,0.55986422,0.045086347,0.002032779,,,,
1/30/2019,19:39:14,0.82,6:00:00,0.25,13:39:14,13265,807,15.99,24.01,77126,50.98,0.742500947,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020025207,0.551307656,-0.077763415,0.006047149,,,,
1/30/2019,19:39:15,0.82,6:00:00,0.25,13:39:15,13767,807,15.91,24.01,77125,50.95,0.733317262,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020025466,0.537754207,-0.076585806,0.005865386,,,,
1/30/2019,19:39:15,0.82,6:00:00,0.25,13:39:15,14269,814,15.72,24,77125,50.95,0.71150601,0.000015873,0.6986,0.0122,0.00028,0.00000013,0.128155071,0.506240802,0.034340001,0.001179236,,,,
1/30/2019,19:39:16,0.82,6:00:00,0.25,13:39:16,14771,809,15.46,24.01,77127,50.92,0.681659033,1.57063E-05,0.6912,0.0048,0.00011,0.00000005,0.050919551,0.464659037,-0.039069137,0.001526397,,,,
1/30/2019,19:39:16,0.82,6:00:00,0.25,13:39:16,15272,810,15.16,24.01,77131,50.88,0.647220213,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066363411,0.418894004,-0.01921022,0.000369033,,,,
1/30/2019,19:39:17,0.82,6:00:00,0.25,13:39:17,15777,808,15.04,24.01,77127,50.88,0.633444686,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.035472249,0.40125217,-0.04833536,0.002336307,,,,
1/30/2019,19:39:17,0.82,6:00:00,0.25,13:39:17,16276,809,15.01,24.01,77124,50.85,0.630000804,1.57063E-05,0.6912,0.0048,0.00011,0.00000005,0.050921532,0.396901013,-0.032444571,0.00105265,,,,
1/30/2019,19:39:18,0.82,6:00:00,0.25,13:39:18,16778,810,14.78,24,77124,50.85,0.603597709,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066367201,0.364330194,-0.013614025,0.000185342,,,,
1/30/2019,19:39:18,0.82,6:00:00,0.25,13:39:18,17280,800,14.41,24.01,77128,50.81,0.561123165,1.54063E-05,0.6780,-0.0084,-0.00019,-0.00000009,-0.088105024,0.314859206,-0.162641014,0.026452099,,,,
1/30/2019,19:39:19,0.82,6:00:00,0.25,13:39:19,17781,807,14.03,24.01,77126,50.78,0.51750066,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020025207,0.267806933,-0.048918378,0.002393008,,,,
1/30/2019,19:39:19,0.82,6:00:00,0.25,13:39:19,18284,815,14,24.01,77118,50.74,0.514056778,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143620122,0.264254371,0.075118043,0.00564272,,,,
1/30/2019,19:39:20,0.82,6:00:00,0.25,13:39:20,18786,815,13.91,24.01,77119,50.74,0.503725132,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.14361826,0.253739009,0.076440698,0.00584318,,,,
1/30/2019,19:39:20,0.82,6:00:00,0.25,13:39:20,19288,801,13.7,24,77123,50.71,0.479617959,1.54397E-05,0.6795,-0.0069,-0.00016,-0.00000007,-0.072660188,0.230033386,-0.13674721,0.018699799,,,,
1/30/2019,19:39:21,0.82,6:00:00,0.25,13:39:21,19789,806,13.32,24.01,77120,50.67,0.435995454,1.56063E-05,0.6868,0.0004,0.00001,0.00000000,0.004578061,0.190092036,-0.053916556,0.002906995,,,,
1/30/2019,19:39:21,0.82,6:00:00,0.25,13:39:21,20291,813,13.22,24.01,77120,50.67,0.424515848,1.58397E-05,0.6971,0.0107,0.00024,0.00000011,0.112718989,0.180213705,0.055696058,0.003102051,,,,
1/30/2019,19:39:22,0.82,6:00:00,0.25,13:39:22,20793,808,13.06,24,77119,50.64,0.406148477,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.035474735,0.164956586,-0.0191935,0.00036839,,,,
1/30/2019,19:39:22,0.82,6:00:00,0.25,13:39:22,21295,807,13.03,24,77122,50.6,0.402704595,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020025572,0.162170991,-0.034201158,0.001169719,,,,
1/30/2019,19:39:23,0.82,6:00:00,0.25,13:39:23,21796,810,13.02,24,77122,50.6,0.401556635,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066368922,0.161247731,0.012289362,0.000151028,,,,
1/30/2019,19:39:23,0.82,6:00:00,0.25,13:39:23,22293,812,13.07,24,77119,50.57,0.407296438,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097268273,0.165890388,0.04245287,0.001802246,,,,
1/30/2019,19:39:24,0.82,6:00:00,0.25,13:39:24,22795,807,13.07,24.01,77108,50.53,0.407296438,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020029881,0.165890388,-0.034785522,0.001210033,,,,
1/30/2019,19:39:24,0.82,6:00:00,0.25,13:39:24,23297,801,13.12,24.01,77115,50.53,0.413036241,1.54397E-05,0.6795,-0.0069,-0.00016,-0.00000007,-0.072670171,0.170598936,-0.128221417,0.016440732,,,,
1/30/2019,19:39:25,0.82,6:00:00,0.25,13:39:25,23797,812,13.26,24.01,77120,50.5,0.42910769,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097270285,0.18413341,0.039658679,0.001572811,,,,
1/30/2019,19:39:25,0.82,6:00:00,0.25,13:39:25,24294,812,13.43,24.01,77121,50.47,0.448623021,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097269024,0.201262615,0.037155553,0.001380535,,,,
1/30/2019,19:39:26,0.82,6:00:00,0.25,13:39:26,24796,804,13.55,24,77121,50.47,0.462398549,1.55397E-05,0.6839,-0.0025,-0.00006,-0.00000003,-0.02631812,0.213812418,-0.088197614,0.007778819,,,,
1/30/2019,19:39:26,0.82,6:00:00,0.25,13:39:26,25300,807,13.77,23.98,77124,50.43,0.487653683,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020023704,0.237806115,-0.045093498,0.002033424,,,,
1/30/2019,19:39:27,0.82,6:00:00,0.25,13:39:27,25796,807,13.97,24,77089,50.43,0.510612896,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.020034144,0.26072553,-0.048026429,0.002306538,,,,
1/30/2019,19:39:27,0.82,6:00:00,0.25,13:39:27,26298,811,14.05,23.99,77110,50.4,0.519796581,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.081826684,0.270188486,0.012588763,0.000158477,,,,
1/30/2019,19:39:28,0.82,6:00:00,0.25,13:39:28,26800,812,14.06,24.02,77095,50.4,0.520944542,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097305102,0.271383216,0.027920012,0.000779527,,,,
1/30/2019,19:39:28,0.82,6:00:00,0.25,13:39:28,27301,819,14.07,24,77089,50.4,0.522092503,1.60397E-05,0.7059,0.0195,0.00044,0.00000021,0.205486901,0.272580581,0.135954642,0.018483665,,,,
1/30/2019,19:39:29,0.82,6:00:00,0.25,13:39:29,27804,800,14.06,23.98,77069,50.37,0.520944542,1.54063E-05,0.6780,-0.0084,-0.00019,-0.00000009,-0.088163571,0.271383216,-0.157548661,0.024821581,,,,
1/30/2019,19:39:29,0.82,6:00:00,0.25,13:39:29,28306,815,14.02,24.01,77054,50.37,0.516352699,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143739411,0.26662011,0.074942995,0.005616452,,,,
1/30/2019,19:39:30,0.82,6:00:00,0.25,13:39:30,28808,812,14.05,24,77042,50.33,0.519796581,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097365488,0.270188486,0.028127567,0.00079116,,,,
1/30/2019,19:39:30,0.82,6:00:00,0.25,13:39:30,29309,799,14.06,24,77028,50.33,0.520944542,0.000015373,0.6766,-0.0098,-0.00022,-0.00000010,-0.103683071,0.271383216,-0.173068161,0.029952588,,,,
1/30/2019,19:39:31,0.82,6:00:00,0.25,13:39:31,29811,802,14,24,77021,50.33,0.514056778,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.057288372,0.264254371,-0.125790451,0.015823238,,,,
1/30/2019,19:39:31,0.82,6:00:00,0.25,13:39:31,30313,811,14,24,77028,50.29,0.514056778,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.08191655,0.264254371,0.013414471,0.000179948,,,,
1/30/2019,19:39:32,0.82,6:00:00,0.25,13:39:32,30815,800,13.9,24,77025,50.29,0.502577172,1.54063E-05,0.6780,-0.0084,-0.00019,-0.00000009,-0.088219872,0.252583813,-0.155250265,0.024102645,,,,
1/30/2019,19:39:32,0.82,6:00:00,0.25,13:39:32,31316,810,13.73,24,77017,50.29,0.483061841,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066459405,0.233348742,0.001930877,3.72829E-06,,,,
1/30/2019,19:39:33,0.82,6:00:00,0.25,13:39:33,31818,810,13.62,23.97,77018,50.26,0.470434274,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066451833,0.221308406,0.003542159,1.25469E-05,,,,
1/30/2019,19:39:33,0.82,6:00:00,0.25,13:39:33,32320,813,13.41,23.99,77012,50.22,0.4463271,1.58397E-05,0.6971,0.0107,0.00024,0.00000011,0.112869467,0.19920788,0.053050333,0.002814338,,,,
1/30/2019,19:39:34,0.82,6:00:00,0.25,13:39:34,32822,810,13.33,23.98,77014,50.22,0.437143415,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066457521,0.191094365,0.007815735,6.10857E-05,,,,
1/30/2019,19:39:34,0.82,6:00:00,0.25,13:39:34,33259,811,13.3,23.99,77021,50.22,0.433699533,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.081921238,0.188095285,0.023720957,0.000562684,,,,
1/30/2019,19:39:35,0.82,6:00:00,0.25,13:39:35,33761,802,13.36,24,77023,50.19,0.440587297,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.057286884,0.194117166,-0.116370176,0.013542018,,,,
1/30/2019,19:39:35,0.82,6:00:00,0.25,13:39:35,34263,810,13.33,24,77010,50.15,0.437143415,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066465446,0.191094365,0.007823661,6.12097E-05,,,,
1/30/2019,19:39:36,0.82,6:00:00,0.25,13:39:36,34794,808,13.17,23.99,77002,50.15,0.418776044,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.035527441,0.175373375,-0.020759648,0.000430963,,,,
1/30/2019,19:39:36,0.82,6:00:00,0.25,13:39:36,35266,812,13.12,24,77017,50.15,0.413036241,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097397094,0.170598936,0.041845847,0.001751075,,,,
1/30/2019,19:39:37,0.82,6:00:00,0.25,13:39:37,35768,815,12.98,23.98,77027,50.12,0.396964792,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143775279,0.157581046,0.090284393,0.008151272,,,,
1/30/2019,19:39:37,0.82,6:00:00,0.25,13:39:37,36271,796,12.9,24,77017,50.08,0.387781107,0.000015273,0.6722,-0.0142,-0.00032,-0.00000015,-0.150104412,0.150374187,-0.20241795,0.040973026,,,,
1/30/2019,19:39:38,0.82,6:00:00,0.25,13:39:38,36772,802,12.84,24,77025,50.08,0.380893343,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.057285397,0.145079739,-0.108715923,0.011819152,,,,
1/30/2019,19:39:38,0.82,6:00:00,0.25,13:39:38,37274,802,12.61,23.98,77028,50.08,0.354490248,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.05727931,0.125663336,-0.10532496,0.011093347,,,,
1/30/2019,19:39:39,0.82,6:00:00,0.25,13:39:39,37776,806,12.44,23.98,77036,50.02,0.334974917,1.56063E-05,0.6868,0.0004,0.00001,0.00000000,0.00458259,0.112208195,-0.040961194,0.001677819,,,,
1/30/2019,19:39:39,0.82,6:00:00,0.25,13:39:39,38278,818,12.14,23.99,77031,50.02,0.300536098,1.60063E-05,0.7044,0.0180,0.00041,0.00000019,0.190169188,0.090321946,0.149040461,0.022213059,,,,
1/30/2019,19:39:40,0.82,6:00:00,0.25,13:39:40,38779,811,12.09,23.98,77047,49.95,0.294796294,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.081890837,0.086904855,0.041497952,0.00172208,,,,
1/30/2019,19:39:40,0.82,6:00:00,0.25,13:39:40,39281,815,12.03,23.99,77059,49.95,0.28790853,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143720411,0.082891322,0.104210537,0.010859836,,,,
1/30/2019,19:39:41,0.82,6:00:00,0.25,13:39:41,39783,812,12.05,23.98,77057,49.92,0.290204452,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097339983,0.084218624,0.057535772,0.003310365,,,,
1/30/2019,19:39:41,0.82,6:00:00,0.25,13:39:41,40285,815,12.2,23.98,77069,49.88,0.307423862,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143696926,0.094509431,0.101685187,0.010339877,,,,
1/30/2019,19:39:42,0.82,6:00:00,0.25,13:39:42,40786,805,12.42,23.98,77087,49.85,0.332678996,0.000015573,0.6854,-0.0010,-0.00002,-0.00000001,-0.010874199,0.110675314,-0.056123646,0.003149864,,,,
1/30/2019,19:39:42,0.82,6:00:00,0.25,13:39:42,41288,817,12.98,23.97,77102,49.81,0.396964792,0.000015973,0.7030,0.0166,0.00038,0.00000017,0.174531051,0.157581046,0.121040164,0.014650721,,,,
1/30/2019,19:39:43,0.82,6:00:00,0.25,13:39:43,41790,810,13.5,23.98,77098,49.78,0.456658746,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066385114,0.20853721,0.005241463,2.74729E-05,,,,
1/30/2019,19:39:43,0.82,6:00:00,0.25,13:39:43,42292,816,14.04,23.99,77097,49.74,0.518648621,1.59397E-05,0.7015,0.0151,0.00034,0.00000016,0.159101846,0.268996392,0.090011093,0.008101997,,,,
1/30/2019,19:39:44,0.82,6:00:00,0.25,13:39:44,42793,815,14.93,23.98,77112,49.71,0.620817118,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143616796,0.385413894,0.061428042,0.003773404,,,,
1/30/2019,19:39:44,0.82,6:00:00,0.25,13:39:44,43295,820,15.17,23.98,77123,49.67,0.648368174,0.000016073,0.7074,0.0210,0.00048,0.00000022,0.22082903,0.420381289,0.13510823,0.018254234,,,,
1/30/2019,19:39:45,0.82,6:00:00,0.25,13:39:45,43797,808,15.48,23.98,77132,49.64,0.683954954,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.035466369,0.467794379,-0.054816656,0.003004866,,,,
1/30/2019,19:39:45,0.82,6:00:00,0.25,13:39:45,44302,810,15.71,23.98,77140,49.6,0.710358049,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.06634897,0.504608558,-0.027318932,0.000746324,,,,
1/30/2019,19:39:46,0.82,6:00:00,0.25,13:39:46,44801,797,15.79,23.98,77144,49.57,0.719541734,1.53063E-05,0.6736,-0.0128,-0.00029,-0.00000013,-0.134404874,0.517740307,-0.229250124,0.05255562,,,,
1/30/2019,19:39:46,0.82,6:00:00,0.25,13:39:46,45302,820,15.84,23.98,77156,49.53,0.725281537,0.000016073,0.7074,0.0210,0.00048,0.00000022,0.220734581,0.526033308,0.125153487,0.015663395,,,,
1/30/2019,19:39:47,0.82,6:00:00,0.25,13:39:47,45804,815,15.7,23.98,77156,49.5,0.709210088,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143534896,0.502978949,0.050014162,0.002501416,,,,
1/30/2019,19:39:47,0.82,6:00:00,0.25,13:39:47,46306,808,15.67,23.98,77172,49.47,0.705766206,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.035447986,0.498105938,-0.057631242,0.00332136,,,,
1/30/2019,19:39:48,0.82,6:00:00,0.25,13:39:48,46808,802,15.63,23.97,77180,49.47,0.701174364,0.000015473,0.6810,-0.0054,-0.00012,-0.00000006,-0.057164579,0.491645488,-0.149655133,0.022396659,,,,
1/30/2019,19:39:48,0.82,6:00:00,0.25,13:39:48,47309,814,15.58,23.97,77193,49.44,0.695434561,0.000015873,0.6986,0.0122,0.00028,0.00000013,0.128029251,0.483629228,0.036274541,0.001315842,,,,
1/30/2019,19:39:49,0.82,6:00:00,0.25,13:39:49,47811,815,15.53,23.98,77206,49.44,0.689694757,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.14344194,0.475678858,0.052423072,0.002748178,,,,
1/30/2019,19:39:49,0.82,6:00:00,0.25,13:39:49,48313,796,15.67,23.98,77213,49.4,0.705766206,0.000015273,0.6722,-0.0142,-0.00032,-0.00000015,-0.149713305,0.498105938,-0.242792532,0.058948214,,,,
1/30/2019,19:39:50,0.82,6:00:00,0.25,13:39:50,48816,817,15.89,23.98,77233,49.37,0.731021341,0.000015973,0.7030,0.0166,0.00038,0.00000017,0.174240881,0.5343922,0.077923945,0.006072141,,,,
1/30/2019,19:39:50,0.82,6:00:00,0.25,13:39:50,49317,815,16.06,23.98,77231,49.37,0.750536672,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.143395507,0.563305295,0.044576706,0.001987083,,,,
1/30/2019,19:39:51,0.82,6:00:00,0.25,13:39:51,49819,805,16.18,23.97,77242,49.33,0.764312199,0.000015573,0.6854,-0.0010,-0.00002,-0.00000001,-0.010852013,0.584173138,-0.111436837,0.012418169,,,,
1/30/2019,19:39:51,0.82,6:00:00,0.25,13:39:51,50321,810,16.27,23.98,77265,49.33,0.774643845,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.06624163,0.600073087,-0.035667711,0.001272186,,,,
1/30/2019,19:39:52,0.82,6:00:00,0.25,13:39:52,50748,813,16.04,23.98,77270,49.3,0.74824075,1.58397E-05,0.6971,0.0107,0.00024,0.00000011,0.112488816,0.55986422,0.013964352,0.000195003,,,,
1/30/2019,19:39:52,0.82,6:00:00,0.25,13:39:52,51250,808,15.87,23.99,77283,49.26,0.728725419,0.000015673,0.6898,0.0034,0.00008,0.00000004,0.035398264,0.531040737,-0.060624335,0.00367531,,,,
1/30/2019,19:39:53,0.82,6:00:00,0.25,13:39:53,51751,812,15.61,23.98,77298,49.26,0.698878442,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.097036496,0.488431077,0.00484028,2.34283E-05,,,,
1/30/2019,19:39:53,0.82,6:00:00,0.25,13:39:53,52253,813,15.13,23.97,77304,49.23,0.643776331,1.58397E-05,0.6971,0.0107,0.00024,0.00000011,0.112435557,0.414447965,0.027303432,0.000745477,,,,
1/30/2019,19:39:54,0.82,6:00:00,0.25,13:39:54,52755,822,14.94,23.98,77320,49.23,0.621965079,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.251080766,0.38684056,0.168744843,0.028474822,,,,
1/30/2019,19:39:54,0.82,6:00:00,0.25,13:39:54,53259,803,14.97,23.97,77338,49.19,0.625408961,1.55063E-05,0.6824,-0.0040,-0.00009,-0.00000004,-0.041644709,0.391136368,-0.124422138,0.015480868,,,,
1/30/2019,19:39:55,0.82,6:00:00,0.25,13:39:55,53762,814,15.31,23.99,77340,49.19,0.664439623,0.000015873,0.6986,0.0122,0.00028,0.00000013,0.127794508,0.441480013,0.040013348,0.001601068,,,,
1/30/2019,19:39:55,0.82,6:00:00,0.25,13:39:55,54260,810,16.2,23.98,77327,49.16,0.766608121,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066188518,0.587688011,-0.034690643,0.001203441,,,,
1/30/2019,19:39:56,0.82,6:00:00,0.25,13:39:56,54762,823,17.28,23.97,77334,49.16,0.890587871,0.000016173,0.7118,0.0254,0.00058,0.00000027,0.266430744,0.793146755,0.149657379,0.022397331,,,,
1/30/2019,19:39:56,0.82,6:00:00,0.25,13:39:56,55264,821,18.16,23.97,77352,49.16,0.991608408,1.61063E-05,0.7088,0.0224,0.00051,0.00000024,0.235568153,0.983287234,0.105843956,0.011202943,,,,
1/30/2019,19:39:57,0.82,6:00:00,0.25,13:39:57,55766,822,18.99,23.97,77363,49.12,1.086889141,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.250932765,1.181328006,0.108993577,0.0118796,,,,
1/30/2019,19:39:57,0.82,6:00:00,0.25,13:39:57,56267,807,19.47,23.98,77387,49.12,1.141991253,1.56397E-05,0.6883,0.0019,0.00004,0.00000002,0.019955654,1.304144021,-0.129047625,0.016653289,,,,
1/30/2019,19:39:58,0.82,6:00:00,0.25,13:39:58,56769,819,19.92,23.98,77388,49.12,1.193649482,1.60397E-05,0.7059,0.0195,0.00044,0.00000020,0.204679195,1.424799085,0.049053331,0.002406229,,,,
1/30/2019,19:39:58,0.82,6:00:00,0.25,13:39:58,57271,814,20.03,23.97,77405,49.12,1.206277049,0.000015873,0.6986,0.0122,0.00028,0.00000013,0.1276786,1.455104319,-0.029566118,0.000874155,,,,
1/30/2019,19:39:59,0.82,6:00:00,0.25,13:39:59,57773,804,20.11,23.97,77409,49.09,1.215460734,1.55397E-05,0.6839,-0.0025,-0.00006,-0.00000003,-0.026217557,1.477344796,-0.184639623,0.03409179,,,,
1/30/2019,19:39:59,0.82,6:00:00,0.25,13:39:59,58274,820,20.09,23.96,77385,49.09,1.213164813,0.000016073,0.7074,0.0210,0.00048,0.00000022,0.220066562,1.471768863,0.061938833,0.003836419,,,,
1/30/2019,19:40:00,0.82,6:00:00,0.25,13:40:00,58776,810,20.21,23.97,77434,49.09,1.22694034,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.066094833,1.505382599,-0.093798919,0.008798237,,,,
1/30/2019,19:40:00,0.82,6:00:00,0.25,13:40:00,59278,803,20.78,23.97,77459,49.09,1.292374097,1.55063E-05,0.6824,-0.0040,-0.00009,-0.00000004,-0.041579656,1.670230808,-0.209862015,0.044042065,,,,
1/30/2019,19:40:01,0.82,6:00:00,0.25,13:40:01,59780,805,21.07,23.97,77493,49.09,1.325664956,0.000015573,0.6854,-0.0010,-0.00002,-0.00000001,-0.010816863,1.757387576,-0.18336711,0.033623497,,,,
