Date,Time,,-6,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
1/30/2019,19:24:26,0.81,6:00:00,0.25,13:24:26,21795,807,16.63,24.6,77160,51.04,0.815970429,1.56397E-05,0.6883,-0.0037,-0.00008,-0.0000027,-2.695980939,0.66580774,-8.14358,66.31789522,,,,
1/30/2019,19:24:27,0.81,6:00:00,0.25,13:24:27,22297,806,16.67,24.58,77156,51.01,0.820562271,1.56063E-05,0.6868,-0.0052,-0.00012,-0.0000038,-3.765343248,0.673322441,-9.242901786,85.43123343,,,,
1/30/2019,19:24:27,0.81,6:00:00,0.25,13:24:27,22799,815,16.63,24.59,77152,50.97,0.815970429,1.59063E-05,0.7000,0.0080,0.00018,0.0000059,5.85979011,0.66580774,0.412191049,0.169901461,,,,
1/30/2019,19:24:28,0.81,6:00:00,0.25,13:24:28,23301,817,16.67,24.59,77153,50.97,0.820562271,0.000015973,0.7030,0.0110,0.00025,0.0000080,7.998676446,0.673322441,2.521117908,6.356035508,,,,
1/30/2019,19:24:28,0.81,6:00:00,0.25,13:24:28,23802,815,16.63,24.57,77155,50.93,0.815970429,1.59063E-05,0.7000,0.0080,0.00018,0.0000059,5.859168662,0.66580774,0.411569601,0.169389537,,,,
1/30/2019,19:24:29,0.81,6:00:00,0.25,13:24:29,24304,813,16.55,24.58,77155,50.93,0.806786743,1.58397E-05,0.6971,0.0051,0.00012,0.0000037,3.72053046,0.650904849,-1.667149647,2.779387944,,,,
1/30/2019,19:24:29,0.81,6:00:00,0.25,13:24:29,24807,811,16.59,24.58,77152,50.9,0.811378586,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.58175696,0.65833521,-3.835882624,14.7139955,,,,
1/30/2019,19:24:30,0.81,6:00:00,0.25,13:24:30,25309,811,16.64,24.58,77154,50.86,0.817118389,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.581715958,0.667682462,-3.873372973,15.00301818,,,,
1/30/2019,19:24:30,0.81,6:00:00,0.25,13:24:30,25810,808,16.66,24.58,77154,50.86,0.81941431,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.626578129,0.671439812,-7.096646798,50.36239578,,,,
1/30/2019,19:24:31,0.81,6:00:00,0.25,13:24:31,26312,814,16.67,24.57,77154,50.83,0.820562271,0.000015873,0.6986,0.0066,0.00015,0.0000048,4.78984916,0.673322441,-0.687709377,0.472944188,,,,
1/30/2019,19:24:31,0.81,6:00:00,0.25,13:24:31,26814,815,16.73,24.59,77154,50.79,0.827450035,1.59063E-05,0.7000,0.0080,0.00018,0.0000059,5.859638211,0.68467356,0.337140458,0.113663688,,,,
1/30/2019,19:24:32,0.81,6:00:00,0.25,13:24:32,27316,805,16.86,24.56,77154,50.79,0.842373523,0.000015573,0.6854,-0.0066,-0.00015,-0.0000048,-4.834547434,0.709593153,-10.45441349,109.2947614,,,,
1/30/2019,19:24:32,0.81,6:00:00,0.25,13:24:32,27817,808,16.9,24.58,77154,50.76,0.846965366,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.626578129,0.717350331,-7.27640366,52.94605023,,,,
1/30/2019,19:24:33,0.81,6:00:00,0.25,13:24:33,28319,812,16.89,24.58,77152,50.72,0.845817405,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.651216045,0.715407083,-2.991119616,8.946796557,,,,
1/30/2019,19:24:33,0.81,6:00:00,0.25,13:24:33,28821,808,16.96,24.58,77150,50.72,0.85385313,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.626662463,0.729065167,-7.321427209,53.60329638,,,,
1/30/2019,19:24:34,0.81,6:00:00,0.25,13:24:34,29323,817,16.97,24.57,77148,50.69,0.855001091,0.000015973,0.7030,0.0110,0.00025,0.0000080,7.998657517,0.731026865,2.296402902,5.273466287,,,,
1/30/2019,19:24:34,0.81,6:00:00,0.25,13:24:34,29831,820,17,24.58,77145,50.69,0.858444973,0.000016073,0.7074,0.0154,0.00035,0.0000112,11.20790562,0.736927771,5.483181396,30.06527822,,,,
1/30/2019,19:24:35,0.81,6:00:00,0.25,13:24:35,30326,816,17.07,24.58,77144,50.66,0.866480697,1.59397E-05,0.7015,0.0095,0.00022,0.0000069,6.929770943,0.750788798,1.152617636,1.328527414,,,,
1/30/2019,19:24:35,0.81,6:00:00,0.25,13:24:35,30828,812,17.08,24.57,77145,50.66,0.867628658,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.651367556,0.752779488,-3.133275621,9.817416116,,,,
1/30/2019,19:24:36,0.81,6:00:00,0.25,13:24:36,31330,808,17.15,24.58,77140,50.63,0.875664382,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.626873334,0.76678811,-7.463945596,55.71048386,,,,
1/30/2019,19:24:36,0.81,6:00:00,0.25,13:24:36,31832,813,17.24,24.58,77146,50.63,0.885996028,1.58397E-05,0.6971,0.0051,0.00012,0.0000037,3.720964505,0.784988962,-2.183516581,4.767744658,,,,
1/30/2019,19:24:37,0.81,6:00:00,0.25,13:24:37,32333,820,17.21,24.57,77149,50.59,0.882552146,0.000016073,0.7074,0.0154,0.00035,0.0000112,11.20694809,0.778898291,5.324936612,28.35494992,,,,
1/30/2019,19:24:37,0.81,6:00:00,0.25,13:24:37,32835,808,17.26,24.56,77150,50.59,0.888291949,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.626553192,0.789062587,-7.546014015,56.94232752,,,,
1/30/2019,19:24:38,0.81,6:00:00,0.25,13:24:38,33337,811,17.43,24.58,77146,50.56,0.90780728,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.581879981,0.824114058,-4.46490862,19.93540898,,,,
1/30/2019,19:24:38,0.81,6:00:00,0.25,13:24:38,33839,814,17.59,24.58,77139,50.56,0.926174651,0.000015873,0.6986,0.0066,0.00015,0.0000048,4.790941482,0.857799484,-1.375685026,1.892509292,,,,
1/30/2019,19:24:39,0.81,6:00:00,0.25,13:24:39,34340,813,17.69,24.57,77139,50.56,0.937654257,1.58397E-05,0.6971,0.0051,0.00012,0.0000037,3.721177175,0.879195506,-2.520348026,6.352154172,,,,
1/30/2019,19:24:39,0.81,6:00:00,0.25,13:24:39,34842,809,17.52,24.56,77115,50.52,0.918138926,1.57063E-05,0.6912,-0.0008,-0.00002,-0.0000006,-0.557391092,0.842979088,-6.671588516,44.51009333,,,,
1/30/2019,19:24:40,0.81,6:00:00,0.25,13:24:40,35344,811,17.49,24.57,77104,50.52,0.914695044,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.5826885,0.836667024,-4.509039316,20.33143555,,,,
1/30/2019,19:24:40,0.81,6:00:00,0.25,13:24:40,35846,812,17.55,24.57,77094,50.49,0.921582808,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.653121516,0.849314872,-3.483545516,12.13508936,,,,
1/30/2019,19:24:41,0.81,6:00:00,0.25,13:24:41,36347,810,17.54,24.57,77075,50.49,0.920434847,1.57397E-05,0.6927,0.0007,0.00002,0.0000005,0.512792451,0.847200308,-5.616384712,31.54377723,,,,
1/30/2019,19:24:41,0.81,6:00:00,0.25,13:24:41,36844,794,17.72,24.56,77065,50.49,0.941098139,1.52063E-05,0.6692,-0.0228,-0.00052,-0.0000166,-16.61667014,0.885665708,-22.88066495,523.5248284,,,,
1/30/2019,19:24:42,0.81,6:00:00,0.25,13:24:42,37346,821,17.83,24.56,77059,50.45,0.953725706,1.61063E-05,0.7088,0.0168,0.00038,0.0000123,12.29033808,0.909592723,5.943954707,35.33059756,,,,
1/30/2019,19:24:42,0.81,6:00:00,0.25,13:24:42,37848,807,17.92,24.57,77057,50.45,0.964057352,1.56397E-05,0.6883,-0.0037,-0.00008,-0.0000027,-2.699312585,0.929406578,-9.113104779,83.04867871,,,,
1/30/2019,19:24:43,0.81,6:00:00,0.25,13:24:43,38349,816,18.01,24.57,77055,50.42,0.974388998,1.59397E-05,0.7015,0.0095,0.00022,0.0000069,6.937541939,0.949433919,0.456340922,0.208247037,,,,
1/30/2019,19:24:43,0.81,6:00:00,0.25,13:24:43,38845,817,18.01,24.56,77049,50.42,0.974388998,0.000015973,0.7030,0.0110,0.00025,0.0000080,8.008665956,0.949433919,1.527464939,2.33314914,,,,
1/30/2019,19:24:44,0.81,6:00:00,0.25,13:24:44,39350,818,17.98,24.56,77034,50.38,0.970945116,1.60063E-05,0.7044,0.0124,0.00028,0.0000091,9.081250719,0.942734418,2.62251931,6.877607532,,,,
1/30/2019,19:24:44,0.81,6:00:00,0.25,13:24:44,39848,813,17.99,24.57,77016,50.38,0.972093077,1.58397E-05,0.6971,0.0051,0.00012,0.0000037,3.727120158,0.94496495,-2.73910112,7.502674946,,,,
1/30/2019,19:24:45,0.81,6:00:00,0.25,13:24:45,40348,812,17.99,24.57,77040,50.38,0.972093077,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.65498118,0.94496495,-3.811240098,14.52555109,,,,
1/30/2019,19:24:45,0.81,6:00:00,0.25,13:24:45,40850,807,18,24.56,77038,50.35,0.973241037,1.56397E-05,0.6883,-0.0037,-0.00008,-0.0000027,-2.699887632,0.947198117,-9.17359878,84.15491458,,,,
1/30/2019,19:24:46,0.81,6:00:00,0.25,13:24:46,41352,811,17.99,24.56,77045,50.35,0.972093077,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.5838473,0.94496495,-4.882373978,23.83757566,,,,
1/30/2019,19:24:46,0.81,6:00:00,0.25,13:24:46,41853,805,17.85,24.56,77037,50.31,0.956021628,0.000015573,0.6854,-0.0066,-0.00015,-0.0000048,-4.841889907,0.913977352,-11.20325302,125.5128781,,,,
1/30/2019,19:24:47,0.81,6:00:00,0.25,13:24:47,42355,817,17.39,24.56,77038,50.31,0.903215438,0.000015973,0.7030,0.0110,0.00025,0.0000080,8.009809487,0.815798127,1.992980363,3.971970728,,,,
1/30/2019,19:24:47,0.81,6:00:00,0.25,13:24:47,42857,805,17.05,24.56,77039,50.28,0.864184776,0.000015573,0.6854,-0.0066,-0.00015,-0.0000048,-4.841764207,0.746815327,-10.60393778,112.4434964,,,,
1/30/2019,19:24:48,0.81,6:00:00,0.25,13:24:48,43359,811,16.74,24.56,77034,50.28,0.828597996,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.584073464,0.686574638,-3.945914158,15.57023854,,,,
1/30/2019,19:24:48,0.81,6:00:00,0.25,13:24:48,43860,814,16.65,24.56,77030,50.24,0.81826635,0.000015873,0.6986,0.0066,0.00015,0.0000048,4.797398536,0.669559819,-0.665180263,0.442464782,,,,
1/30/2019,19:24:49,0.81,6:00:00,0.25,13:24:49,44362,802,16.37,24.56,77027,50.24,0.786123452,0.000015473,0.6810,-0.0110,-0.00025,-0.0000081,-8.055886465,0.617990081,-13.30874893,177.122798,,,,
1/30/2019,19:24:49,0.81,6:00:00,0.25,13:24:49,44864,809,16.22,24.57,77033,50.24,0.768904042,1.57063E-05,0.6912,-0.0008,-0.00002,-0.0000006,-0.558003166,0.591213426,-5.698517588,32.4731027,,,,
1/30/2019,19:24:50,0.81,6:00:00,0.25,13:24:50,45366,812,16.23,24.55,77019,50.21,0.770052003,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.655526685,0.592980087,-2.492477607,6.212444619,,,,
1/30/2019,19:24:50,0.81,6:00:00,0.25,13:24:50,45868,812,16.27,24.55,77038,50.18,0.774643845,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.654871748,0.600073087,-2.52309202,6.365993342,,,,
1/30/2019,19:24:51,0.81,6:00:00,0.25,13:24:51,46369,823,16.31,24.56,77039,50.18,0.779235688,0.000016173,0.7118,0.0198,0.00045,0.0000144,14.43544038,0.607208257,9.227517133,85.14707243,,,,
1/30/2019,19:24:51,0.81,6:00:00,0.25,13:24:51,46871,808,16.55,24.56,77037,50.14,0.806786743,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.628939065,0.650904849,-7.016619172,49.2329446,,,,
1/30/2019,19:24:52,0.81,6:00:00,0.25,13:24:52,47373,812,16.7,24.56,77026,50.11,0.824006153,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.655374548,0.67898614,-2.844653598,8.092054092,,,,
1/30/2019,19:24:52,0.81,6:00:00,0.25,13:24:52,47875,811,16.76,24.55,77015,50.08,0.830893917,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.584411042,0.690384701,-3.960556319,15.68600636,,,,
1/30/2019,19:24:53,0.81,6:00:00,0.25,13:24:53,48313,816,16.7,24.55,77036,50.08,0.824006153,1.59397E-05,0.7015,0.0095,0.00022,0.0000069,6.938786841,0.67898614,1.438758695,2.070026582,,,,
1/30/2019,19:24:53,0.81,6:00:00,0.25,13:24:53,48818,816,16.65,24.56,77038,50.04,0.81826635,1.59397E-05,0.7015,0.0095,0.00022,0.0000069,6.938839775,0.669559819,1.476260976,2.179346468,,,,
1/30/2019,19:24:54,0.81,6:00:00,0.25,13:24:54,49316,809,16.69,24.56,77022,50.01,0.822858192,1.57063E-05,0.6912,-0.0008,-0.00002,-0.0000006,-0.558064113,0.677095605,-6.050602389,36.60978927,,,,
1/30/2019,19:24:54,0.81,6:00:00,0.25,13:24:54,49818,815,16.45,24.55,77031,49.97,0.795307137,1.59063E-05,0.7000,0.0080,0.00018,0.0000059,5.868206173,0.632513442,0.555424759,0.308496662,,,,
1/30/2019,19:24:55,0.81,6:00:00,0.25,13:24:55,50320,801,16.06,24.56,77035,49.94,0.750536672,1.54397E-05,0.6795,-0.0125,-0.00028,-0.0000091,-9.126061289,0.563305295,-14.1467378,200.1301905,,,,
1/30/2019,19:24:55,0.81,6:00:00,0.25,13:24:55,50822,808,16.06,24.56,77051,49.9,0.750536672,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.62864309,0.563305295,-6.649319604,44.2134512,,,,
1/30/2019,19:24:56,0.81,6:00:00,0.25,13:24:56,51323,806,15.95,24.55,77062,49.9,0.737909104,1.56063E-05,0.6868,-0.0052,-0.00012,-0.0000038,-3.769556335,0.544509846,-8.707844287,75.82655213,,,,
1/30/2019,19:24:56,0.81,6:00:00,0.25,13:24:56,51825,808,15.99,24.56,77051,49.86,0.742500947,0.000015673,0.6898,-0.0022,-0.00005,-0.0000016,-1.62864309,0.551307656,-6.596890519,43.51896452,,,,
1/30/2019,19:24:57,0.81,6:00:00,0.25,13:24:57,52327,816,16.22,24.55,77051,49.83,0.768904042,1.59397E-05,0.7015,0.0095,0.00022,0.0000069,6.937436024,0.591213426,1.796921602,3.228927243,,,,
1/30/2019,19:24:57,0.81,6:00:00,0.25,13:24:57,52829,811,16.53,24.54,77067,49.79,0.804490822,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.583288794,0.647205483,-3.789411574,14.35964008,,,,
1/30/2019,19:24:58,0.81,6:00:00,0.25,13:24:58,53330,815,16.91,24.55,77073,49.76,0.848113327,1.59063E-05,0.7000,0.0080,0.00018,0.0000059,5.865008365,0.719296215,0.207692965,0.043136368,,,,
1/30/2019,19:24:58,0.81,6:00:00,0.25,13:24:58,53832,813,17.58,24.55,77072,49.73,0.92502669,1.58397E-05,0.6971,0.0051,0.00012,0.0000037,3.724161862,0.855674377,-2.434974777,5.929102166,,,,
1/30/2019,19:24:59,0.81,6:00:00,0.25,13:24:59,54334,809,18.1,24.55,77075,49.73,0.984720644,1.57063E-05,0.6912,-0.0008,-0.00002,-0.0000006,-0.557661632,0.969674746,-7.106271472,50.49909424,,,,
1/30/2019,19:24:59,0.81,6:00:00,0.25,13:24:59,54836,816,18.37,24.55,77075,49.69,1.015715581,1.59397E-05,0.7015,0.0095,0.00022,0.0000069,6.93527581,1.031678142,0.1844395,0.034017929,,,,
1/30/2019,19:25:00,0.81,6:00:00,0.25,13:25:00,55337,805,18.35,24.55,77038,49.66,1.01341966,0.000015573,0.6854,-0.0066,-0.00015,-0.0000048,-4.84166442,1.027019407,-11.57752099,134.0389923,,,,
1/30/2019,19:25:00,0.81,6:00:00,0.25,13:25:00,55839,812,18.04,24.55,77085,49.63,0.97783288,1.58063E-05,0.6956,0.0036,0.00008,0.0000027,2.653253029,0.956157141,-3.850417596,14.82571566,,,,
1/30/2019,19:25:01,0.81,6:00:00,0.25,13:25:01,56342,821,17.9,24.54,77103,49.59,0.961761431,1.61063E-05,0.7088,0.0168,0.00038,0.0000123,12.28249922,0.92498505,5.883686767,34.61776997,,,,
1/30/2019,19:25:01,0.81,6:00:00,0.25,13:25:01,56844,804,17.16,24.55,77102,49.56,0.876812343,1.55397E-05,0.6839,-0.0081,-0.00018,-0.0000059,-5.907690293,0.768799885,-11.75225242,138.115437,,,,
1/30/2019,19:25:02,0.81,6:00:00,0.25,13:25:02,57346,811,16.69,24.56,77164,49.52,0.822858192,0.000015773,0.6942,0.0022,0.00005,0.0000016,1.581404739,0.677095605,-3.911133538,15.29696555,,,,
1/30/2019,19:25:02,0.81,6:00:00,0.25,13:25:02,57847,804,15.93,24.54,77181,49.52,0.735613183,1.55397E-05,0.6839,-0.0081,-0.00018,-0.0000059,-5.901445129,0.541126755,-10.82475334,117.1752849,,,,
1/30/2019,19:25:03,0.81,6:00:00,0.25,13:25:03,58352,817,15.34,24.54,77200,49.52,0.667883505,0.000015973,0.7030,0.0110,0.00025,0.0000080,7.992464372,0.446068376,3.511058444,12.3275314,,,,
1/30/2019,19:25:03,0.81,6:00:00,0.25,13:25:03,58851,805,15,24.55,77209,49.45,0.628852843,0.000015573,0.6854,-0.0066,-0.00015,-0.0000048,-4.830941258,0.395455898,-9.057691632,82.0417777,,,,
