Date,Time,,-6,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
1/30/2019,19:09:35,0.80,6:00:00,0.25,13:09:35,59781,795,11.83,24.89,77263,51,0.264949318,1.52397E-05,0.6707,-0.0178,-0.0004,-0.000013,-12.97289858,0.070198141,-13.88397943,192.7648849,,,,
1/30/2019,19:09:35,0.80,6:00:00,0.25,13:09:35,60282,810,11.83,24.89,77274,51,0.264949318,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.06218414,0.070198141,2.151103285,4.627245342,,,,
1/30/2019,19:09:36,0.80,6:00:00,0.25,13:09:36,60784,794,11.79,24.89,77287,50.96,0.260357475,1.52063E-05,0.6692,-0.0193,-0.0004,-0.000014,-14.0375727,0.067786015,-14.93314782,222.9989039,,,,
1/30/2019,19:09:36,0.80,6:00:00,0.25,13:09:36,61286,813,11.82,24.89,77287,50.93,0.263801357,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.2677769,0.069591156,5.360572478,28.73573729,,,,
1/30/2019,19:09:37,0.80,6:00:00,0.25,13:09:37,61788,812,11.82,24.89,77297,50.93,0.263801357,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.198401679,0.069591156,4.291197257,18.4143739,,,,
1/30/2019,19:09:37,0.80,6:00:00,0.25,13:09:37,62289,803,11.94,24.89,77294,50.89,0.277576885,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.418848985,0.077048927,-5.372570609,28.86451495,,,,
1/30/2019,19:09:38,0.80,6:00:00,0.25,13:09:38,62791,792,11.96,24.89,77292,50.86,0.279872806,1.51397E-05,0.6663,-0.0222,-0.0005,-0.000016,-16.17393157,0.078328788,-17.13540606,293.6221408,,,,
1/30/2019,19:09:38,0.80,6:00:00,0.25,13:09:38,63293,808,11.97,24.89,77294,50.86,0.281020767,0.000015673,0.6898,0.0013,0.0000,0.000001,0.924180142,0.078972671,-0.041170782,0.001695033,,,,
1/30/2019,19:09:39,0.80,6:00:00,0.25,13:09:39,63795,802,11.97,24.89,77289,50.82,0.281020767,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.487809806,0.078972671,-6.45316073,41.64328341,,,,
1/30/2019,19:09:39,0.80,6:00:00,0.25,13:09:39,64283,793,11.98,24.89,77313,50.82,0.282168727,0.000015173,0.6678,-0.0207,-0.0005,-0.000015,-15.10119514,0.079619191,-16.0704225,258.2584794,,,,
1/30/2019,19:09:40,0.80,6:00:00,0.25,13:09:40,64785,804,11.93,24.89,77311,50.79,0.276428924,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.349506471,0.07641295,-4.299351661,18.48442471,,,,
1/30/2019,19:09:40,0.80,6:00:00,0.25,13:09:40,65290,799,11.94,24.89,77334,50.76,0.277576885,0.000015373,0.6766,-0.0119,-0.0003,-0.000009,-8.688775805,0.077048927,-9.642497429,92.97775666,,,,
1/30/2019,19:09:41,0.80,6:00:00,0.25,13:09:41,65788,804,12.09,24.89,77327,50.76,0.294796294,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.348813412,0.086904855,-4.360681539,19.01554349,,,,
1/30/2019,19:09:41,0.80,6:00:00,0.25,13:09:41,66290,794,12.13,24.89,77330,50.72,0.299388137,1.52063E-05,0.6692,-0.0193,-0.0004,-0.000014,-14.02976699,0.089633257,-15.05714085,226.7174906,,,,
1/30/2019,19:09:42,0.80,6:00:00,0.25,13:09:42,66792,807,12.27,24.89,77297,50.72,0.315459586,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.144420078,0.09951475,-1.226064008,1.503232951,,,,
1/30/2019,19:09:42,0.80,6:00:00,0.25,13:09:42,67294,797,12.46,24.89,77287,50.72,0.337270838,1.53063E-05,0.6736,-0.0149,-0.0003,-0.000011,-10.83146487,0.113751618,-11.98676104,143.6824402,,,,
1/30/2019,19:09:43,0.80,6:00:00,0.25,13:09:43,67795,800,12.64,24.9,77297,50.69,0.35793413,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.624626354,0.128116841,-8.849698324,78.31716043,,,,
1/30/2019,19:09:43,0.80,6:00:00,0.25,13:09:43,68220,813,12.8,24.89,77358,50.66,0.3763015,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.262024267,0.141602819,4.974929361,24.74992214,,,,
1/30/2019,19:09:44,0.80,6:00:00,0.25,13:09:44,68720,798,12.83,24.89,77364,50.66,0.379745382,1.53397E-05,0.6751,-0.0134,-0.0003,-0.000010,-9.753045431,0.144206555,-11.05176964,122.1416121,,,,
1/30/2019,19:09:44,0.80,6:00:00,0.25,13:09:44,69220,801,12.9,24.9,77350,50.66,0.387781107,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000007,-6.551533979,0.150374187,-7.877393221,62.05332396,,,,
1/30/2019,19:09:45,0.80,6:00:00,0.25,13:09:45,69721,798,12.98,24.89,77363,50.62,0.396964792,1.53397E-05,0.6751,-0.0134,-0.0003,-0.000010,-9.7531715,0.157581046,-11.11004221,123.4330379,,,,
1/30/2019,19:09:45,0.80,6:00:00,0.25,13:09:45,70220,795,13.04,24.9,77355,50.62,0.403852556,1.52397E-05,0.6707,-0.0178,-0.0004,-0.000013,-12.95790438,0.163096887,-14.33803369,205.5792101,,,,
1/30/2019,19:09:46,0.80,6:00:00,0.25,13:09:46,70720,800,13.35,24.89,77358,50.62,0.439439336,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.618358404,0.19310693,-9.118657154,83.14990829,,,,
1/30/2019,19:09:46,0.80,6:00:00,0.25,13:09:46,71220,805,13.9,24.9,77384,50.59,0.502577172,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.279060184,0.252583813,-3.992562778,15.94055753,,,,
1/30/2019,19:09:47,0.80,6:00:00,0.25,13:09:47,71720,809,14.1,24.91,77400,50.59,0.525536385,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.990190372,0.276188492,0.199159109,0.039664351,,,,
1/30/2019,19:09:47,0.80,6:00:00,0.25,13:09:47,72220,805,14.36,24.91,77358,50.59,0.555383361,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.279902667,0.308450678,-4.171721202,17.40325779,,,,
1/30/2019,19:09:48,0.80,6:00:00,0.25,13:09:48,72720,813,14.77,24.89,77385,50.55,0.602449748,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.259839417,0.362945699,4.209087108,17.71641428,,,,
1/30/2019,19:09:48,0.80,6:00:00,0.25,13:09:48,73221,796,14.84,24.91,77394,50.55,0.610485473,0.000015273,0.6722,-0.0163,-0.0004,-0.000012,-11.88451253,0.372692512,-13.96239987,194.9486102,,,,
1/30/2019,19:09:49,0.80,6:00:00,0.25,13:09:49,73720,811,14.92,24.91,77414,50.52,0.619669158,0.000015773,0.6942,0.0057,0.0001,0.000004,4.123872394,0.383989865,2.014973582,4.060118535,,,,
1/30/2019,19:09:49,0.80,6:00:00,0.25,13:09:49,74220,815,15.01,24.89,77409,50.52,0.630000804,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.391935183,0.396901013,6.24814847,39.0393593,,,,
1/30/2019,19:09:50,0.80,6:00:00,0.25,13:09:50,74720,798,14.91,24.89,77410,50.52,0.618521197,1.53397E-05,0.6751,-0.0134,-0.0003,-0.000010,-9.747249796,0.382568471,-11.85227217,140.4763557,,,,
1/30/2019,19:09:50,0.80,6:00:00,0.25,13:09:50,75220,807,14.95,24.91,77403,50.52,0.62311304,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.144231979,0.38826986,-2.264760091,5.129138271,,,,
1/30/2019,19:09:51,0.80,6:00:00,0.25,13:09:51,75720,803,15.11,24.9,77468,50.48,0.64148041,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.409071788,0.411497116,-6.591622837,43.44949163,,,,
1/30/2019,19:09:51,0.80,6:00:00,0.25,13:09:51,76220,812,15.28,24.89,77478,50.48,0.660995741,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.186257448,0.43691537,2.93780703,8.630710146,,,,
1/30/2019,19:09:52,0.80,6:00:00,0.25,13:09:52,76720,812,15.41,24.9,77497,50.48,0.675919229,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.185159899,0.456866805,2.886315845,8.330819157,,,,
1/30/2019,19:09:52,0.80,6:00:00,0.25,13:09:52,77220,794,15.3,24.9,77505,50.48,0.663291662,1.52063E-05,0.6692,-0.0193,-0.0004,-0.000014,-13.99855859,0.439955829,-16.25476187,264.2172835,,,,
1/30/2019,19:09:53,0.80,6:00:00,0.25,13:09:53,77720,810,15.28,24.9,77509,50.45,0.660995741,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.053002318,0.43691537,0.8045519,0.64730376,,,,
1/30/2019,19:09:53,0.80,6:00:00,0.25,13:09:53,78220,797,15.09,24.91,77517,50.45,0.639184489,1.53063E-05,0.6736,-0.0149,-0.0003,-0.000011,-10.80005162,0.408556811,-12.9748498,168.3467273,,,,
1/30/2019,19:09:54,0.80,6:00:00,0.25,13:09:54,78721,799,15.05,24.91,77515,50.45,0.634592646,0.000015373,0.6766,-0.0119,-0.0003,-0.000009,-8.669068935,0.402707827,-10.82836138,117.2534102,,,,
1/30/2019,19:09:54,0.80,6:00:00,0.25,13:09:54,79220,800,14.95,24.9,77516,50.41,0.62311304,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.603085083,0.38826986,-9.723613195,94.54865358,,,,
1/30/2019,19:09:55,0.80,6:00:00,0.25,13:09:55,79732,802,14.47,24.91,77514,50.41,0.568010929,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.472247523,0.322636415,-7.406706827,54.85930602,,,,
1/30/2019,19:09:55,0.80,6:00:00,0.25,13:09:55,80220,801,14.08,24.91,77511,50.41,0.523240463,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000007,-6.538144984,0.273780582,-8.321423381,69.24608708,,,,
1/30/2019,19:09:56,0.80,6:00:00,0.25,13:09:56,80720,808,13.94,24.9,77516,50.38,0.507169014,0.000015673,0.6898,0.0013,0.0000,0.000001,0.92156428,0.257220409,-0.807444048,0.65196589,,,,
1/30/2019,19:09:56,0.80,6:00:00,0.25,13:09:56,81220,812,13.71,24.91,77519,50.38,0.480765919,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.183862264,0.231135869,3.544011907,12.5600204,,,,
1/30/2019,19:09:57,0.80,6:00:00,0.25,13:09:57,81720,807,13.41,24.91,77522,50.34,0.4463271,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.144010576,0.19920788,-1.667567927,2.78078279,,,,
1/30/2019,19:09:57,0.80,6:00:00,0.25,13:09:57,82221,819,13.15,24.92,77528,50.34,0.416480123,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.64184849,0.173455693,11.21907841,125.8677203,,,,
1/30/2019,19:09:58,0.80,6:00:00,0.25,13:09:58,82720,802,13.04,24.9,77527,50.31,0.403852556,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.471146353,0.163096887,-6.851275664,46.93997822,,,,
1/30/2019,19:09:58,0.80,6:00:00,0.25,13:09:58,83220,800,12.95,24.92,77520,50.31,0.39352091,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.603202929,0.154858707,-8.948444338,80.07465608,,,,
1/30/2019,19:09:59,0.80,6:00:00,0.25,13:09:59,83720,804,12.88,24.91,77532,50.27,0.385485186,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.340183045,0.148598828,-4.65828942,21.69966032,,,,
1/30/2019,19:09:59,0.80,6:00:00,0.25,13:09:59,84220,802,12.71,24.92,77531,50.27,0.365969855,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.471231195,0.133933934,-6.723438199,45.20462122,,,,
1/30/2019,19:10:00,0.80,6:00:00,0.25,13:10:00,84720,800,12.42,24.91,77538,50.27,0.332678996,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.601182868,0.110675314,-8.7409733,76.40461424,,,,
1/30/2019,19:10:00,0.80,6:00:00,0.25,13:10:00,85220,794,12.38,24.91,77539,50.27,0.328087153,1.52063E-05,0.6692,-0.0193,-0.0004,-0.000014,-13.99288984,0.10764118,-15.11717454,228.528966,,,,
1/30/2019,19:10:01,0.80,6:00:00,0.25,13:10:01,85721,796,12.25,24.91,77540,50.27,0.313163665,0.000015273,0.6722,-0.0163,-0.0004,-0.000012,-11.86213519,0.098071481,-12.93602625,167.3407752,,,,
1/30/2019,19:10:01,0.80,6:00:00,0.25,13:10:01,86222,808,12.14,24.91,77554,50.24,0.300536098,0.000015673,0.6898,0.0013,0.0000,0.000001,0.921143635,0.090321946,-0.110106659,0.012123476,,,,
1/30/2019,19:10:02,0.80,6:00:00,0.25,13:10:02,86720,819,12.1,24.91,77553,50.24,0.295944255,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.63734927,0.087583002,11.62160471,135.0616961,,,,
1/30/2019,19:10:02,0.80,6:00:00,0.25,13:10:02,87221,809,12.41,24.92,77551,50.21,0.331531035,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.986381903,0.109912827,0.850467903,0.723295654,,,,
1/30/2019,19:10:03,0.80,6:00:00,0.25,13:10:03,87720,801,12.93,24.91,77548,50.21,0.391224989,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000007,-6.535025479,0.153056992,-7.872514021,61.97647702,,,,
1/30/2019,19:10:03,0.80,6:00:00,0.25,13:10:03,88220,809,13.12,24.92,77555,50.21,0.413036241,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.986279452,0.170598936,0.575138673,0.330784494,,,,
1/30/2019,19:10:04,0.80,6:00:00,0.25,13:10:04,88720,800,13.57,24.91,77558,50.21,0.46469447,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.599222739,0.215940951,-9.184803026,84.36060663,,,,
1/30/2019,19:10:04,0.80,6:00:00,0.25,13:10:04,89221,801,13.9,24.92,77562,50.21,0.502577172,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000007,-6.534065114,0.252583813,-8.247567708,68.02237309,,,,
1/30/2019,19:10:05,0.80,6:00:00,0.25,13:10:05,89720,814,14.05,24.92,77577,50.17,0.519796581,0.000015873,0.6986,0.0101,0.0002,0.000007,7.309789838,0.270188486,5.538140742,30.67100288,,,,
1/30/2019,19:10:05,0.80,6:00:00,0.25,13:10:05,90220,808,14.18,24.92,77573,50.17,0.53472007,0.000015673,0.6898,0.0013,0.0000,0.000001,0.920948916,0.285925553,-0.901093816,0.811970065,,,,
1/30/2019,19:10:06,0.80,6:00:00,0.25,13:10:06,90720,799,14.85,24.94,77580,50.2,0.611633433,0.000015373,0.6766,-0.0119,-0.0003,-0.000009,-8.662677419,0.374095457,-10.7444412,115.4430166,,,,
1/30/2019,19:10:06,0.80,6:00:00,0.25,13:10:06,91220,813,15.06,24.92,77588,50.14,0.635740607,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.244089725,0.404166119,4.080920844,16.65391494,,,,
1/30/2019,19:10:07,0.80,6:00:00,0.25,13:10:07,91720,820,15.57,24.92,77595,50.14,0.6942866,0.000016073,0.7074,0.0189,0.0004,0.000014,13.69550051,0.482033883,11.33463352,128.4739171,,,,
1/30/2019,19:10:07,0.80,6:00:00,0.25,13:10:07,92220,802,16.02,24.91,77590,50.14,0.745944829,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.466887415,0.556433688,-8.002193913,64.03510743,,,,
1/30/2019,19:10:08,0.80,6:00:00,0.25,13:10:08,92720,810,16.29,24.94,77569,50.14,0.776939767,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.05105022,0.603635401,0.411080016,0.16898678,,,,
1/30/2019,19:10:08,0.80,6:00:00,0.25,13:10:08,93220,841,16.89,24.94,77604,50.17,0.845817405,0.000016773,0.7382,0.0497,0.0011,0.000036,36.04966045,0.715407083,33.17710424,1100.720246,,,,
1/30/2019,19:10:09,0.80,6:00:00,0.25,13:10:09,93720,819,17.07,24.92,77595,50.14,0.866480697,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.63093279,0.750788798,9.688600769,93.86898486,,,,
1/30/2019,19:10:09,0.80,6:00:00,0.25,13:10:09,94223,797,17.79,24.94,77608,50.14,0.949133864,1.53063E-05,0.6736,-0.0149,-0.0003,-0.000011,-10.78847367,0.900855091,-14.0099089,196.2775475,,,,
1/30/2019,19:10:10,0.80,6:00:00,0.25,13:10:10,94721,807,17.97,24.94,77588,50.14,0.969797155,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143902556,0.940506523,-3.43511359,11.80000538,,,,
1/30/2019,19:10:10,0.80,6:00:00,0.25,13:10:10,95220,821,18.18,24.92,77585,50.17,0.993904329,1.61063E-05,0.7088,0.0203,0.0005,0.000015,14.76197068,0.987845815,11.38935454,129.7173968,,,,
1/30/2019,19:10:11,0.80,6:00:00,0.25,13:10:11,95720,806,18.64,24.94,77615,50.17,1.046710519,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.208217314,1.09560291,-4.759149394,22.64950296,,,,
1/30/2019,19:10:11,0.80,6:00:00,0.25,13:10:11,96220,815,18.8,24.94,77639,50.17,1.065077889,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.368478357,1.13439091,4.755523341,22.61500225,,,,
1/30/2019,19:10:12,0.80,6:00:00,0.25,13:10:12,96720,822,18.98,24.92,77641,50.14,1.085741181,1.61397E-05,0.7103,0.0218,0.0005,0.000016,15.81526033,1.178833912,12.13252951,147.1982724,,,,
1/30/2019,19:10:12,0.80,6:00:00,0.25,13:10:12,97220,806,18.97,24.94,77651,50.2,1.08459322,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.207657169,1.176342453,-4.886511555,23.87799518,,,,
1/30/2019,19:10:13,0.80,6:00:00,0.25,13:10:13,97720,811,18.76,24.94,77648,50.2,1.060486047,0.000015773,0.6942,0.0057,0.0001,0.000004,4.111858513,1.124630655,0.514409231,0.264616857,,,,
1/30/2019,19:10:13,0.80,6:00:00,0.25,13:10:13,98221,796,18.21,24.94,77632,50.2,0.997348211,0.000015273,0.6722,-0.0163,-0.0004,-0.000012,-11.84927015,0.994703454,-15.23351559,232.0599971,,,,
1/30/2019,19:10:14,0.80,6:00:00,0.25,13:10:14,98720,808,17.93,24.94,77650,50.2,0.965205313,0.000015673,0.6898,0.0013,0.0000,0.000001,0.920097409,0.931621296,-2.355607891,5.548888536,,,,
1/30/2019,19:10:14,0.80,6:00:00,0.25,13:10:14,99220,801,17.72,24.94,77659,50.2,0.941098139,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000007,-6.526341616,0.885665708,-9.720641812,94.49087723,,,,
1/30/2019,19:10:15,0.80,6:00:00,0.25,13:10:15,99720,802,17.51,24.94,77664,50.2,0.916990966,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.462228165,0.840872431,-8.575123257,73.53273888,,,,
1/30/2019,19:10:15,0.80,6:00:00,0.25,13:10:15,100220,805,17.61,24.94,77677,50.24,0.928470572,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.270768209,0.862057603,-5.422427637,29.40272148,,,,
1/30/2019,19:10:16,0.80,6:00:00,0.25,13:10:16,100720,821,17.94,24.94,77689,50.24,0.966353273,1.61063E-05,0.7088,0.0203,0.0005,0.000015,14.74319843,0.933838649,11.4636167,131.4145079,,,,
1/30/2019,19:10:16,0.80,6:00:00,0.25,13:10:16,101220,804,18.26,24.94,77693,50.24,1.003088014,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.333596817,1.006185564,-6.737224423,45.39019293,,,,
1/30/2019,19:10:17,0.80,6:00:00,0.25,13:10:17,101721,815,18.92,24.94,77703,50.24,1.078853417,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.361585668,1.163924695,4.70211345,22.10987089,,,,
1/30/2019,19:10:17,0.80,6:00:00,0.25,13:10:17,102220,818,19.1,24.94,77701,50.24,1.099516709,1.60063E-05,0.7044,0.0159,0.0004,0.000012,11.55136121,1.208936992,7.822113186,61.18545469,,,,
1/30/2019,19:10:18,0.80,6:00:00,0.25,13:10:18,102721,809,19.75,24.94,77710,50.24,1.174134151,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.982450639,1.378591004,-1.998765561,3.995063768,,,,
1/30/2019,19:10:18,0.80,6:00:00,0.25,13:10:18,103221,803,19.99,24.94,77704,50.24,1.201685206,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.396270628,1.444047335,-8.470521232,71.74972994,,,,
1/30/2019,19:10:19,0.80,6:00:00,0.25,13:10:19,103725,802,20.16,24.94,77705,50.24,1.221200537,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.459346093,1.491330752,-9.599496068,92.15032475,,,,
1/30/2019,19:10:19,0.80,6:00:00,0.25,13:10:19,104221,812,20.5,24.94,77709,50.2,1.260231199,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.171708105,1.588182676,0.899759391,0.809566963,,,,
1/30/2019,19:10:20,0.80,6:00:00,0.25,13:10:20,104721,802,20.88,24.94,77713,50.24,1.303853704,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.458784093,1.700034481,-9.87803728,97.5756205,,,,
1/30/2019,19:10:20,0.80,6:00:00,0.25,13:10:20,105222,805,20.98,24.94,77711,50.2,1.31533331,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.269774706,1.730101717,-6.727792229,45.26318827,,,,
1/30/2019,19:10:21,0.80,6:00:00,0.25,13:10:21,105721,816,21.08,24.94,77703,50.2,1.326812917,1.59397E-05,0.7015,0.0130,0.0003,0.000009,9.424745074,1.760432516,4.927963216,24.28482146,,,,
1/30/2019,19:10:21,0.80,6:00:00,0.25,13:10:21,106221,811,21.24,24.94,77708,50.2,1.345180287,0.000015773,0.6942,0.0057,0.0001,0.000004,4.10868366,1.809510005,-0.450121134,0.202609036,,,,
1/30/2019,19:10:22,0.80,6:00:00,0.25,13:10:22,106721,805,21.33,24.95,77713,50.2,1.355511933,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.269792434,1.837412601,-6.863485129,47.10742812,,,,
1/30/2019,19:10:22,0.80,6:00:00,0.25,13:10:22,107222,802,21.04,24.94,77708,50.2,1.322221074,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.45913533,1.748268569,-9.940411453,98.81177986,,,,
1/30/2019,19:10:23,0.80,6:00:00,0.25,13:10:23,107721,810,20.17,24.95,77716,50.2,1.222348498,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.04538131,1.49413585,-1.098645097,1.20702105,,,,
1/30/2019,19:10:23,0.80,6:00:00,0.25,13:10:23,108221,802,19.35,24.97,77718,50.17,1.128215725,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.458982242,1.272870722,-9.285141101,86.21384526,,,,
1/30/2019,19:10:24,0.80,6:00:00,0.25,13:10:24,108721,808,18.47,24.96,77723,50.2,1.027195188,0.000015673,0.6898,0.0013,0.0000,0.000001,0.919294898,1.055129954,-2.565737812,6.583010519,,,,
1/30/2019,19:10:24,0.80,6:00:00,0.25,13:10:24,109221,813,17.63,24.94,77727,50.17,0.930766493,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.233341573,0.866326265,3.073929279,9.449041211,,,,
1/30/2019,19:10:25,0.80,6:00:00,0.25,13:10:25,109721,806,16.84,24.95,77735,50.17,0.840077602,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.206392651,0.705730378,-4.059566698,16.48008178,,,,
1/30/2019,19:10:25,0.80,6:00:00,0.25,13:10:25,110220,804,15.96,24.94,77743,50.17,0.739057065,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.331452832,0.546205346,-5.84350073,34.14650078,,,,
1/30/2019,19:10:26,0.80,6:00:00,0.25,13:10:26,110721,816,15.46,24.95,77744,50.17,0.681659033,1.59397E-05,0.7015,0.0130,0.0003,0.000009,9.420090733,0.464659037,7.101864511,50.43647953,,,,
1/30/2019,19:10:26,0.80,6:00:00,0.25,13:10:26,111220,813,14.99,24.96,77748,50.17,0.627704882,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.232076032,0.394013419,4.096042186,16.77756159,,,,
1/30/2019,19:10:27,0.80,6:00:00,0.25,13:10:27,111720,812,14.42,24.95,77754,50.17,0.562271125,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.168888382,0.316148818,3.253811246,10.58728762,,,,
1/30/2019,19:10:27,0.80,6:00:00,0.25,13:10:27,112220,812,14,24.95,77759,50.17,0.514056778,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.168556016,0.264254371,3.416289088,11.67103113,,,,
1/30/2019,19:10:28,0.80,6:00:00,0.25,13:10:28,112720,809,13.63,24.97,77765,50.13,0.471582234,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.981247907,0.222389804,0.372409019,0.138688477,,,,
1/30/2019,19:10:28,0.80,6:00:00,0.25,13:10:28,113220,807,13.21,24.96,77766,50.13,0.423367887,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143582808,0.179240368,-1.589611488,2.526864684,,,,
1/30/2019,19:10:29,0.80,6:00:00,0.25,13:10:29,113721,803,12.99,24.97,77766,50.13,0.398112753,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.393207732,0.158493764,-5.753954876,33.10799671,,,,
1/30/2019,19:10:29,0.80,6:00:00,0.25,13:10:29,114222,793,12.74,24.95,77769,50.13,0.369413736,0.000015173,0.6678,-0.0207,-0.0005,-0.000015,-15.01567128,0.136466509,-16.27950758,265.0223671,,,,
1/30/2019,19:10:30,0.80,6:00:00,0.25,13:10:30,114721,806,12.61,24.97,77770,50.13,0.354490248,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.205930623,0.125663336,-2.419373292,5.853367127,,,,
1/30/2019,19:10:30,0.80,6:00:00,0.25,13:10:30,115221,800,12.18,24.97,77779,50.1,0.30512794,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.57915582,0.09310306,-8.625911848,74.40635522,,,,
1/30/2019,19:10:31,0.80,6:00:00,0.25,13:10:31,115724,813,12.1,24.97,77778,50.1,0.295944255,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.229881211,0.087583002,5.21413665,27.18722101,,,,
1/30/2019,19:10:31,0.80,6:00:00,0.25,13:10:31,116225,812,11.97,24.96,77779,50.1,0.281020767,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.167400318,0.078972671,4.202049394,17.65721911,,,,
1/30/2019,19:10:32,0.80,6:00:00,0.25,13:10:32,116726,803,11.95,24.97,77771,50.1,0.278724845,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.392925287,0.077687539,-5.350523345,28.62810006,,,,
1/30/2019,19:10:32,0.80,6:00:00,0.25,13:10:32,117228,802,11.81,24.96,77766,50.06,0.262653396,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.455429759,0.068986807,-6.358757747,40.43380009,,,,
1/30/2019,19:10:33,0.80,6:00:00,0.25,13:10:33,117730,799,11.67,24.97,77766,50.06,0.246581947,0.000015373,0.6766,-0.0119,-0.0003,-0.000009,-8.642827841,0.060802657,-9.49188576,90.09589528,,,,
