Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
9/30/2020 17:41,1.450928,-0.4267845,3.411041,481.9916,18.9712,81.63031,23.48242,789.8,13.85167,-89.62839,12.82311,15.0816,-0.0675845,2.991941,,,,
9/30/2020 17:41,1.44883,-0.4321432,3.526504,480.4578,18.94463,81.42318,23.48883,789.8,13.85167,-89.62839,12.82311,13.5478,-0.0729432,3.107404,,,,
9/30/2020 17:41,1.442837,-0.4104195,3.399319,483.2187,18.98217,81.21464,23.49522,789.8,13.85167,-89.62839,12.82311,16.3087,-0.0512195,2.980219,,,,
9/30/2020 17:41,1.445553,-0.4067097,3.404098,479.2307,18.76512,80.99161,23.50174,789.8,13.85167,-89.62839,12.82311,12.3207,-0.0475097,2.984998,,,,
9/30/2020 17:41,1.438881,-0.400548,3.358009,482.9119,18.77174,80.77241,23.50864,789.8,13.85167,-89.62839,12.82311,16.0019,-0.041348,2.938909,,,,
9/30/2020 17:41,1.434315,-0.4101438,3.016743,485.3661,18.68216,80.55895,23.51521,789.8,13.85167,-89.62839,12.82311,18.4561,-0.0509438,2.597643,,,,
9/30/2020 17:41,1.427651,-0.4195928,2.96843,485.3661,18.55991,80.32832,23.52251,789.8,13.85167,-89.62839,12.82311,18.4561,-0.0603928,2.54933,,,,
9/30/2020 17:41,1.430668,-0.4029636,2.821163,486.5931,18.71529,80.11642,23.52884,789.8,13.85167,-89.62839,12.93219,19.6831,-0.0437636,2.402063,,,,
9/30/2020 17:41,1.42318,-0.4033728,2.967216,485.0593,18.80847,79.91207,23.53537,789.8,13.85167,-89.62839,12.93219,18.1493,-0.0441728,2.548116,,,,
9/30/2020 17:41,1.416493,-0.4134922,2.663502,488.127,18.85704,79.70586,23.54247,789.8,13.85167,-89.62839,12.93219,21.217,-0.0542922,2.244402,,,,
9/30/2020 17:41,1.414505,-0.4197454,2.589508,490.8879,18.73948,79.50707,23.54919,789.8,13.85167,-89.62839,12.93219,23.9779,-0.0605454,2.170408,,,,
9/30/2020 17:41,1.415653,-0.4164543,2.625381,485.9796,18.81141,79.32068,23.55589,789.8,13.85167,-89.62839,12.93219,19.0696,-0.0572543,2.206281,,,,
9/30/2020 17:41,1.413288,-0.42412,2.71701,487.2067,18.79254,79.11975,23.56278,789.8,13.85167,-89.62839,12.93219,20.2967,-0.06492,2.29791,,,,
9/30/2020 17:41,1.406391,-0.4243746,2.593914,483.2187,18.84804,78.91217,23.57043,789.8,13.85167,-89.62839,12.93219,16.3087,-0.0651746,2.174814,,,,
9/30/2020 17:41,1.41032,-0.4485865,2.084339,482.6052,18.88449,78.70724,23.57639,789.8,13.85167,-89.62839,12.93219,15.6952,-0.0893865,1.665239,,,,
9/30/2020 17:41,1.410843,-0.4122219,2.286171,485.3661,18.76972,78.53443,23.58257,789.8,13.85167,-89.62839,12.81901,18.4561,-0.0530219,1.867071,,,,
9/30/2020 17:42,1.410194,-0.4032908,2.477211,487.5135,18.80965,78.35402,23.58951,789.8,13.85167,-89.62839,12.81901,20.6035,-0.0440908,2.058111,,,,
9/30/2020 17:42,1.410313,-0.3947916,2.312763,489.0473,18.42762,78.17383,23.59534,789.8,13.85167,-89.62839,12.81901,22.1373,-0.0355916,1.893663,,,,
9/30/2020 17:42,1.408001,-0.3964882,2.317966,488.4338,18.6366,78.01491,23.60224,789.8,13.85167,-89.62839,12.81901,21.5238,-0.0372882,1.898866,,,,
9/30/2020 17:42,1.410297,-0.4109306,2.520283,489.3541,19.03984,77.82705,23.60794,789.8,13.85167,-89.62839,12.81901,22.4441,-0.0517306,2.101183,,,,
9/30/2020 17:42,1.416363,-0.4107399,2.459721,491.8082,19.09494,77.64503,23.61537,789.8,13.85167,-89.62839,12.81901,24.8982,-0.0515399,2.040621,,,,
9/30/2020 17:42,1.419392,-0.3956204,2.304615,485.9796,19.20572,77.46503,23.62088,789.8,13.85167,-89.62839,12.81901,19.0696,-0.0364204,1.885515,,,,
9/30/2020 17:42,1.426727,-0.4022016,2.065628,483.8322,19.13585,77.30518,23.6272,789.8,13.85167,-89.62839,12.81901,16.9222,-0.0430016,1.646528,,,,
9/30/2020 17:42,1.43166,-0.4085712,1.967915,484.4458,19.10569,77.11358,23.63335,789.8,13.85167,-89.62839,12.92912,17.5358,-0.0493712,1.548815,,,,
9/30/2020 17:42,1.432514,-0.4204311,1.851742,481.0713,19.03057,76.93416,23.64027,789.8,13.85167,-89.62839,12.92912,14.1613,-0.0612311,1.432642,,,,
9/30/2020 17:42,1.430828,-0.4234905,1.86237,481.0713,19.05565,76.75826,23.64785,789.8,13.85167,-89.62839,12.92912,14.1613,-0.0642905,1.44327,,,,
9/30/2020 17:42,1.425659,-0.415801,1.764191,480.7645,19.11032,76.56958,23.65388,789.8,13.85167,-89.62839,12.92912,13.8545,-0.056601,1.345091,,,,
9/30/2020 17:42,1.426285,-0.4057818,1.907082,480.7645,19.13392,76.3798,23.66087,789.8,13.85167,-89.62839,12.92912,13.8545,-0.0465818,1.487982,,,,
9/30/2020 17:42,1.41996,-0.4131784,1.705086,480.7645,19.28229,76.19836,23.66902,789.8,13.85167,-89.62839,12.92912,13.8545,-0.0539784,1.285986,,,,
9/30/2020 17:42,1.412182,-0.3903446,1.60706,476.7766,19.10846,76.04266,23.67625,789.8,13.85167,-89.62839,12.92912,9.8666,-0.0311446,1.18796,,,,
9/30/2020 17:42,1.4105,-0.4123354,1.522888,478.3104,19.22948,75.91,23.68359,789.8,13.85167,-89.62839,12.92912,11.4004,-0.0531354,1.103788,,,,
9/30/2020 17:42,1.409069,-0.4142818,1.51973,474.9359,19.13419,75.77294,23.68998,789.8,13.85167,-89.62839,12.817,8.0259,-0.0550818,1.10063,,,,
9/30/2020 17:42,1.40678,-0.4003992,1.628391,481.378,19.17614,75.62875,23.69805,789.8,13.85167,-89.62839,12.817,14.468,-0.0411992,1.209291,,,,
9/30/2020 17:42,1.407929,-0.4144859,1.649651,477.0833,19.07485,75.49257,23.7052,789.8,13.85167,-89.62839,12.817,10.1733,-0.0552859,1.230551,,,,
9/30/2020 17:42,1.416435,-0.423686,1.689548,479.2307,19.06839,75.35586,23.71376,789.8,13.85167,-89.62839,12.817,12.3207,-0.064486,1.270448,,,,
9/30/2020 17:42,1.43346,-0.4073725,1.539177,479.2307,18.95186,75.20747,23.72077,789.8,13.85167,-89.62839,12.817,12.3207,-0.0481725,1.120077,,,,
9/30/2020 17:42,1.466129,-0.4076672,1.577869,477.3901,18.98653,75.07645,23.72764,789.8,13.85167,-89.62839,12.817,10.4801,-0.0484672,1.158769,,,,
9/30/2020 17:42,1.498714,-0.41928,1.502365,478.0036,19.0207,74.93562,23.73516,789.8,13.85167,-89.62839,12.817,11.0936,-0.06008,1.083265,,,,
9/30/2020 17:42,1.541115,-0.396822,1.396973,477.6968,18.99891,74.76765,23.74184,789.8,13.85167,-89.62839,12.817,10.7868,-0.037622,0.977873,,,,
9/30/2020 17:42,1.577992,-0.3971148,1.433876,477.3901,18.81482,74.59726,23.74853,789.8,13.85167,-89.62839,12.85944,10.4801,-0.0379148,1.014776,,,,
9/30/2020 17:42,1.609978,-0.4058294,1.315117,475.8562,18.82039,74.44936,23.75618,789.8,13.85167,-89.62839,12.85944,8.9462,-0.0466294,0.896017,,,,
9/30/2020 17:42,1.631443,-0.4092884,1.313526,478.6171,18.78886,74.31626,23.76334,789.8,13.85167,-89.62839,12.85944,11.7071,-0.0500884,0.894426,,,,
9/30/2020 17:42,1.65086,-0.3959856,1.182404,482.9119,18.74123,74.18482,23.77092,789.8,13.85167,-89.62839,12.85944,16.0019,-0.0367856,0.763304,,,,
9/30/2020 17:42,1.694523,-0.3907852,1.215977,480.7645,18.72774,74.06524,23.77706,789.8,13.85167,-89.62839,12.85944,13.8545,-0.0315852,0.796877,,,,
9/30/2020 17:42,1.752762,-0.396285,1.298641,478.924,18.79761,73.93759,23.7831,789.8,13.85167,-89.62839,12.85944,12.014,-0.037085,0.879541,,,,
9/30/2020 17:42,1.821812,-0.3933344,1.467106,481.0713,18.80948,73.81342,23.78957,789.8,13.85167,-89.62839,12.85944,14.1613,-0.0341344,1.048006,,,,
9/30/2020 17:42,1.901329,-0.3776484,1.467209,485.9796,18.84292,73.6981,23.7962,789.8,13.85167,-89.62839,12.85944,19.0696,-0.0184484,1.048109,,,,
9/30/2020 17:42,1.974033,-0.3546286,1.573471,485.6728,18.91013,73.58362,23.80232,789.8,13.85167,-89.62839,12.91076,18.7628,0.0045714,1.154371,,,,
9/30/2020 17:42,2.038124,-0.3493099,1.298599,487.2067,18.98008,73.44434,23.80663,789.8,13.85167,-89.62839,12.91076,20.2967,0.0098901,0.879499,,,,
9/30/2020 17:42,2.107777,-0.3448677,1.136368,489.3541,18.94891,73.33908,23.81205,789.8,13.85167,-89.62839,12.91076,22.4441,0.0143323,0.717268,,,,
9/30/2020 17:42,2.157421,-0.3324213,1.290443,489.6609,18.85847,73.2201,23.8178,789.8,13.85167,-89.62839,12.91076,22.7509,0.0267787,0.871343,,,,
9/30/2020 17:42,2.198555,-0.3235302,1.167858,488.4338,19.06836,73.09812,23.82316,789.8,13.85167,-89.62839,12.91076,21.5238,0.0356698,0.748758,,,,
9/30/2020 17:42,2.221306,-0.3074284,1.241612,486.2864,19.1852,73.00238,23.82792,789.8,13.85167,-89.62839,12.91076,19.3764,0.0517716,0.822512,,,,
