Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,
1/23/2020 18:14,1.870472,0.2542887,21.91758,468.8005,4.827515,43.50257,24.26131,789.8,13.85164,-89.62838,13.13846,4.6405,0.1385887,19.46608,,,
1/23/2020 18:14,1.851154,0.2676229,21.55175,472.7885,5.965166,43.49447,24.26163,789.8,13.85164,-89.62838,13.13846,8.6285,0.1519229,19.10025,,,
1/23/2020 18:14,1.845646,0.2795534,20.82555,475.8562,7.094287,43.48794,24.26113,789.8,13.85164,-89.62838,13.1872,11.6962,0.1638534,18.37405,,,
1/23/2020 18:14,1.844227,0.278882,20.12983,475.8562,8.063652,43.46305,24.26044,789.8,13.85164,-89.62838,13.1872,11.6962,0.163182,17.67833,,,
1/23/2020 18:14,1.834179,0.2758846,19.46321,481.0713,9.041853,43.45654,24.26068,789.8,13.85164,-89.62838,13.1872,16.9113,0.1601846,17.01171,,,
1/23/2020 18:14,1.832428,0.2724991,18.94856,481.378,9.937168,43.44191,24.2603,789.8,13.85164,-89.62838,13.1872,17.218,0.1567991,16.49706,,,
1/23/2020 18:14,1.823879,0.2708302,18.43531,485.9796,10.80151,43.42834,24.26061,789.8,13.85164,-89.62838,13.1872,21.8196,0.1551302,15.98381,,,
1/23/2020 18:14,1.822254,0.2541752,17.81302,488.127,11.64529,43.41782,24.25993,789.8,13.85164,-89.62838,13.1872,23.967,0.1384752,15.36152,,,
1/23/2020 18:14,1.825615,0.2411137,17.15136,490.8879,12.39472,43.40297,24.2594,789.8,13.85164,-89.62838,13.1872,26.7279,0.1254137,14.69986,,,
1/23/2020 18:14,1.821053,0.2360163,16.5955,490.5812,13.23136,43.39071,24.25954,789.8,13.85164,-89.62838,13.1872,26.4212,0.1203163,14.144,,,
1/23/2020 18:14,1.828335,0.2378635,16.18003,485.9796,13.89423,43.3765,24.25947,789.8,13.85164,-89.62838,13.03126,21.8196,0.1221635,13.72853,,,
1/23/2020 18:14,1.840099,0.226819,15.8312,490.8879,14.421,43.3792,24.25809,789.7,13.85164,-89.62838,13.03126,26.7279,0.111119,13.3797,,,
1/23/2020 18:14,1.851555,0.2072554,15.21943,496.103,14.85009,43.38194,24.2593,789.8,13.85164,-89.62838,13.03126,31.943,0.0915554,12.76793,,,
1/23/2020 18:14,1.87714,0.1996994,14.65266,490.5812,15.34641,43.3842,24.25945,789.8,13.85164,-89.62838,13.03126,26.4212,0.0839994,12.20116,,,
1/23/2020 18:14,1.891937,0.1956596,14.1117,486.8999,15.76411,43.39425,24.2585,789.7,13.85164,-89.62838,13.03126,22.7399,0.0799596,11.6602,,,
1/23/2020 18:14,1.911701,0.2039404,13.68899,483.2187,16.21103,43.41253,24.25825,789.7,13.85164,-89.62838,13.03126,19.0587,0.0882404,11.23749,,,
1/23/2020 18:14,1.917641,0.2189274,13.23613,493.0353,16.5506,43.41874,24.25847,789.7,13.85164,-89.62838,13.03126,28.8753,0.1032274,10.78463,,,
1/23/2020 18:14,1.901352,0.2160454,12.91036,493.9556,16.9095,43.43282,24.25797,789.7,13.85164,-89.62838,13.03126,29.7956,0.1003454,10.45886,,,
1/23/2020 18:14,1.876972,0.2045107,12.5609,489.9676,17.17119,43.44156,24.25811,789.7,13.85164,-89.62838,13.13848,25.8076,0.0888107,10.1094,,"CO2,atm",464.16
1/23/2020 18:14,1.837399,0.2303352,12.23597,491.5015,17.35274,43.4469,24.25752,789.7,13.85164,-89.62838,13.13848,27.3415,0.1146352,9.78447,,"H2S,atm",0.1157
1/23/2020 18:14,1.801723,0.2243452,11.814,496.103,17.42977,43.45062,24.25642,789.7,13.85164,-89.62838,13.13848,31.943,0.1086452,9.3625,,"H2,atm",2.4515
1/23/2020 18:14,1.758511,0.2307758,11.69325,493.0353,17.62387,43.44485,24.25729,789.7,13.85164,-89.62838,13.13848,28.8753,0.1150758,9.24175,,,
1/23/2020 18:14,1.715862,0.2175388,11.44403,496.103,17.80985,43.44075,24.25661,789.7,13.85164,-89.62838,13.13848,31.943,0.1018388,8.99253,,,
1/23/2020 18:14,1.679993,0.2039976,11.01084,499.1707,17.98291,43.44637,24.25718,789.7,13.85164,-89.62838,13.13848,35.0107,0.0882976,8.55934,,,
