Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,
12/3/2020 17:31,5.355148,1.219551,11.64924,508.6806,4.678991,49.33597,24.07385,779.2,13.8508,-89.62451,12.70684,42.9306,0.368151,9.76884,,,
12/3/2020 17:31,5.090359,1.2066,11.47332,512.9754,5.921168,49.26246,24.07481,779.2,13.8508,-89.62451,12.70684,47.2254,0.3552,9.59292,,,
12/3/2020 17:31,4.636288,1.201612,11.16587,503.7723,7.052438,49.13904,24.07672,779.2,13.85079,-89.62452,12.70684,38.0223,0.350212,9.28547,,,
12/3/2020 17:31,4.236477,1.167087,11.00401,509.2941,8.190249,49.00471,24.07984,779.2,13.85079,-89.62453,12.70684,43.5441,0.315687,9.12361,,,
12/3/2020 17:31,3.878456,1.146585,10.74876,504.6926,9.12913,48.8408,24.08151,779.2,13.85079,-89.62453,12.58991,38.9426,0.295185,8.86836,,,
12/3/2020 17:31,3.567257,1.115851,10.62491,512.6686,10.0236,48.65318,24.08421,779.2,13.85079,-89.62454,12.58991,46.9186,0.264451,8.74451,,,
12/3/2020 17:32,3.313282,1.096877,10.41652,512.3618,10.83999,48.4421,24.08588,779.2,13.85079,-89.62454,12.58991,46.6118,0.245477,8.53612,,,
12/3/2020 17:32,3.105968,1.086662,10.00592,509.9076,12.04025,48.22285,24.0879,779.2,13.85079,-89.62455,12.58991,44.1576,0.235262,8.12552,,,
12/3/2020 17:32,2.943436,1.06323,9.693695,516.9634,12.87454,48.01328,24.09026,779.2,13.85078,-89.62455,12.58991,51.2134,0.21183,7.813295,,,
12/3/2020 17:32,2.809311,1.042012,9.290154,513.5889,13.74082,47.80104,24.09255,779.3,13.85078,-89.62455,12.58991,47.8389,0.190612,7.409754,,,
12/3/2020 17:32,2.684456,0.9928961,8.936558,504.3858,14.30262,47.62883,24.09435,779.2,13.85078,-89.62455,12.58991,38.6358,0.1414961,7.056158,,,
12/3/2020 17:32,2.577164,0.9616261,8.800041,497.9437,15.04423,47.48352,24.09628,779.2,13.85078,-89.62457,12.58991,32.1937,0.1102261,6.919641,,,
12/3/2020 17:32,2.47971,0.9251662,8.526852,497.3301,15.6831,47.35246,24.09905,779.2,13.85078,-89.62458,12.70684,31.5801,0.0737662,6.646452,,,
12/3/2020 17:32,2.387337,0.9225073,8.558766,497.0233,16.08534,47.24032,24.10072,779.2,13.85078,-89.62458,12.70684,31.2733,0.0711073,6.678366,,,
12/3/2020 17:32,2.307007,0.899683,8.330875,493.9556,16.41596,47.14655,24.1028,779.3,13.85078,-89.62458,12.70684,28.2056,0.048283,6.450475,,,
12/3/2020 17:32,2.233833,0.8699513,8.14352,506.84,16.67055,47.08048,24.10574,779.3,13.85078,-89.62458,12.70684,41.09,0.0185513,6.26312,,,
12/3/2020 17:32,2.158382,0.8586388,8.026508,520.0311,17.10134,47.02701,24.10709,779.3,13.85078,-89.62458,12.70684,54.2811,0.0072388,6.146108,,,
12/3/2020 17:32,2.083633,0.8466873,7.555854,526.1664,17.45654,46.99565,24.11068,779.3,13.85078,-89.62458,12.70684,60.4164,-0.0047127,5.675454,,,
12/3/2020 17:32,2.005013,0.8297625,7.447022,525.8597,17.63971,46.97521,24.11291,779.3,13.85078,-89.62459,12.70684,60.1097,-0.0216375,5.566622,,"CO2,atm",465.75
12/3/2020 17:32,1.9268,0.8356867,7.332882,523.4055,17.85473,46.97417,24.11462,779.3,13.85078,-89.62459,12.70684,57.6555,-0.0157133,5.452482,,"H2S,atm",0.8514
12/3/2020 17:32,1.844776,0.8266239,7.132511,522.1784,17.94052,46.9445,24.11613,779.3,13.85078,-89.62459,12.58991,56.4284,-0.0247761,5.252111,,"H2,atm",1.8804
12/3/2020 17:32,1.766129,0.794631,6.768303,520.0311,17.97598,46.9076,24.11957,779.3,13.85078,-89.62459,12.58991,54.2811,-0.056769,4.887903,,,
12/3/2020 17:32,1.696632,0.7687044,6.738396,513.2821,18.02808,46.84904,24.12111,779.3,13.85078,-89.62459,12.58991,47.5321,-0.0826956,4.857996,,,
12/3/2020 17:32,1.626156,0.743805,6.699833,512.3618,18.04517,46.76386,24.12359,779.3,13.85078,-89.62459,12.58991,46.6118,-0.107595,4.819433,,,
12/3/2020 17:32,1.563854,0.7290086,6.538727,514.816,18.21887,46.65334,24.12563,779.2,13.85078,-89.62459,12.58991,49.066,-0.1223914,4.658327,,,
12/3/2020 17:32,1.510483,0.7072592,6.356743,512.6686,18.38489,46.53661,24.1277,779.2,13.85078,-89.62459,12.58991,46.9186,-0.1441408,4.476343,,,
12/3/2020 17:32,1.4753,0.6980266,6.257282,509.2941,18.46816,46.43512,24.1301,779.2,13.85078,-89.62459,12.58991,43.5441,-0.1533734,4.376882,,,
12/3/2020 17:32,1.462372,0.6951275,5.820141,508.3738,18.55481,46.33488,24.1322,779.2,13.85078,-89.62459,12.58991,42.6238,-0.1562725,3.939741,,,
12/3/2020 17:32,1.464871,0.6931276,5.590233,506.84,18.50789,46.24954,24.13414,779.2,13.85078,-89.62459,12.62889,41.09,-0.1582724,3.709833,,,
12/3/2020 17:32,1.505814,0.6885977,5.73922,504.3858,18.47239,46.17532,24.1366,779.2,13.85078,-89.62459,12.62889,38.6358,-0.1628023,3.85882,,,
12/3/2020 17:32,1.585686,0.6803389,5.896778,504.079,18.55914,46.11562,24.13983,779.2,13.85078,-89.62461,12.62889,38.329,-0.1710611,4.016378,,,
12/3/2020 17:32,1.692287,0.6872006,5.682972,502.2384,18.67255,46.06676,24.1414,779.2,13.85078,-89.62461,12.62889,36.4884,-0.1641994,3.802572,,,
12/3/2020 17:32,1.794029,0.6819296,5.504478,504.3858,18.67071,46.0268,24.14342,779.2,13.85078,-89.62461,12.62889,38.6358,-0.1694704,3.624078,,,
12/3/2020 17:32,1.869316,0.6765118,5.492397,502.5452,18.77565,46.00278,24.14527,779.2,13.85079,-89.62462,12.62889,36.7952,-0.1748882,3.611997,,,
12/3/2020 17:32,1.907536,0.670845,5.246346,503.1587,18.78568,45.96632,24.14834,779.2,13.85079,-89.62462,12.62889,37.4087,-0.180555,3.365946,,,
12/3/2020 17:32,1.895916,0.6673317,5.032383,504.6926,18.7389,45.96359,24.15041,779.3,13.85079,-89.62462,12.62889,38.9426,-0.1840683,3.151983,,,
12/3/2020 17:32,1.856434,0.6663885,4.818775,503.7723,18.88352,45.97333,24.15242,779.3,13.85079,-89.62463,12.66787,38.0223,-0.1850115,2.938375,,,
12/3/2020 17:32,1.804436,0.6704254,4.779339,500.3978,18.82742,45.99436,24.15497,779.3,13.85079,-89.62464,12.66787,34.6478,-0.1809746,2.898939,,,
12/3/2020 17:32,1.750271,0.6672411,4.478382,500.3978,18.85108,46.01544,24.15749,779.3,13.85079,-89.62464,12.66787,34.6478,-0.1841589,2.597982,,,
12/3/2020 17:32,1.700584,0.6582518,4.291256,498.2504,18.88059,46.0532,24.16001,779.3,13.85079,-89.62464,12.66787,32.5004,-0.1931482,2.410856,,,
12/3/2020 17:32,1.661079,0.6668215,4.378254,497.6368,18.98699,46.09866,24.16197,779.3,13.85079,-89.62464,12.66787,31.8868,-0.1845785,2.497854,,,
12/3/2020 17:32,1.638973,0.6624479,4.138451,492.7286,19.02097,46.14485,24.16421,779.3,13.85079,-89.62464,12.66787,26.9786,-0.1889521,2.258051,,,
12/3/2020 17:32,1.625244,0.6637964,4.06612,490.2744,18.96789,46.20874,24.16668,779.3,13.85079,-89.62464,12.66787,24.5244,-0.1876036,2.18572,,,
12/3/2020 17:32,1.620541,0.6580839,3.885189,487.8202,19.00636,46.27307,24.16914,779.3,13.85079,-89.62464,12.66787,22.0702,-0.1933161,2.004789,,,
12/3/2020 17:32,1.603443,0.6617412,3.81728,489.6609,18.87677,46.35124,24.1713,779.3,13.85079,-89.62464,12.58017,23.9109,-0.1896588,1.93688,,,
12/3/2020 17:32,1.56955,0.6556664,4.077221,490.5812,18.9461,46.44536,24.1739,779.3,13.85079,-89.62464,12.58017,24.8312,-0.1957336,2.196821,,,
12/3/2020 17:32,1.531803,0.6579246,3.924374,490.8879,18.86709,46.565,24.17561,779.3,13.85079,-89.62464,12.58017,25.1379,-0.1934754,2.043974,,,
12/3/2020 17:32,1.483688,0.65835,3.923725,489.9676,18.80514,46.70892,24.17912,779.3,13.85079,-89.62464,12.58017,24.2176,-0.19305,2.043325,,,
12/3/2020 17:32,1.434849,0.6602411,3.873619,491.5015,18.75622,46.88022,24.18136,779.3,13.85079,-89.62464,12.58017,25.7515,-0.1911589,1.993219,,,
12/3/2020 17:32,1.386509,0.6555986,3.887718,491.8082,18.67595,47.07591,24.1832,779.3,13.85079,-89.62464,12.58017,26.0582,-0.1958014,2.007318,,,
12/3/2020 17:32,1.343792,0.664094,3.580761,493.6489,18.75734,47.25864,24.18611,779.3,13.85079,-89.62464,12.58017,27.8989,-0.187306,1.700361,,,
12/3/2020 17:32,1.309254,0.6522331,3.459473,492.7286,18.77591,47.4344,24.18861,779.3,13.85079,-89.62464,12.58017,26.9786,-0.1991669,1.579073,,,
12/3/2020 17:32,1.273754,0.6421718,3.426586,492.7286,18.74601,47.60046,24.19075,779.3,13.85079,-89.62464,12.68736,26.9786,-0.2092282,1.546186,,,
12/3/2020 17:32,1.251293,0.6484957,3.39225,493.9556,18.62148,47.75586,24.19411,779.3,13.85079,-89.62465,12.68736,28.2056,-0.2029043,1.51185,,,
12/3/2020 17:32,1.233631,0.6402159,3.557976,493.6489,18.74177,47.93342,24.19582,779.3,13.85079,-89.62465,12.68736,27.8989,-0.2111841,1.677576,,,
12/3/2020 17:32,1.220951,0.6380596,3.55275,496.103,18.75695,48.08048,24.19841,779.3,13.85079,-89.62465,12.68736,30.353,-0.2133404,1.67235,,,
