
<scaninformation>
	date=23.07.2008
	starttime=20:23:35
	compass=40.0
	tilt=0.0
	lat=13.396152
	long=-88.304610
	alt=382.977
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=13.21
	temperature=33.10
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	20:23:35	20:23:38	sky	0.70	0.29	239.56	0.00e+000	0.00e+000	159	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5176	0
180	20:24:00	20:24:04	dark	0.09	0.09	3.79	0.00e+000	0.00e+000	159	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5179	0
-90	20:24:16	20:24:19	scan	0.86	0.24	299.80	3.53e-002	6.72e-003	159	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5184	0
-86	20:24:21	20:24:24	scan	1.00	0.28	353.74	4.38e-002	8.03e-003	159	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5180	0
-82	20:24:26	20:24:29	scan	1.00	0.29	353.76	4.44e-002	7.88e-003	159	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5178	0
-79	20:24:31	20:24:34	scan	1.00	0.32	353.80	3.62e-002	5.34e-003	159	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5171	0
-75	20:24:36	20:24:39	scan	1.00	0.34	353.76	4.37e-002	7.67e-003	159	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5177	0
-72	20:24:41	20:24:44	scan	1.00	0.35	353.76	4.21e-002	5.88e-003	159	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5177	0
-68	20:24:46	20:24:49	scan	1.00	0.37	353.79	3.93e-002	6.60e-003	159	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5173	0
-64	20:24:51	20:24:54	scan	1.00	0.37	353.78	3.03e-002	4.75e-003	159	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5174	0
