
<scaninformation>
	date=23.07.2008
	starttime=21:46:24
	compass=40.0
	tilt=0.0
	lat=13.396152
	long=-88.304610
	alt=382.974
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.60
	temperature=34.60
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	21:46:24	21:46:28	sky	0.71	0.25	160.07	0.00e+000	0.00e+000	240	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5008	0
180	21:46:51	21:46:55	dark	0.10	0.09	4.67	0.00e+000	0.00e+000	240	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5002	0
-90	21:47:07	21:47:12	scan	0.78	0.19	180.03	6.42e-002	1.58e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4999	0
-86	21:47:13	21:47:18	scan	0.93	0.22	216.87	9.04e-002	1.78e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4997	0
-82	21:47:20	21:47:24	scan	1.00	0.24	235.11	6.84e-002	1.43e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4998	0
-79	21:47:26	21:47:30	scan	1.00	0.26	235.11	6.59e-002	1.34e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
-75	21:47:32	21:47:36	scan	1.00	0.30	235.10	6.37e-002	1.19e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5001	0
-72	21:47:38	21:47:42	scan	1.00	0.31	235.10	5.76e-002	9.84e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5001	0
-68	21:47:44	21:47:49	scan	1.00	0.30	235.10	8.48e-002	1.14e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5002	0
-64	21:47:50	21:47:55	scan	1.00	0.25	235.11	5.09e-002	9.12e-003	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4999	0
-61	21:47:56	21:48:01	scan	1.00	0.37	235.10	5.13e-002	8.34e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
-57	21:48:02	21:48:07	scan	1.00	0.37	235.10	7.86e-002	1.30e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5002	0
-54	21:48:09	21:48:13	scan	1.00	0.39	235.10	5.99e-002	9.14e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5002	0
-50	21:48:15	21:48:19	scan	1.00	0.37	235.11	5.04e-002	1.14e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4999	0
-46	21:48:21	21:48:25	scan	1.00	0.38	235.12	5.81e-002	9.99e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4996	0
-43	21:48:27	21:48:32	scan	1.00	0.42	235.10	4.68e-002	9.21e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5001	0
-39	21:48:33	21:48:38	scan	1.00	0.37	235.09	5.58e-002	1.01e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5004	0
-36	21:48:39	21:48:44	scan	1.00	0.35	235.09	5.28e-002	8.99e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5004	0
-32	21:48:46	21:48:50	scan	1.00	0.32	235.11	5.77e-002	1.04e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4998	0
-28	21:48:52	21:48:56	scan	1.00	0.31	235.10	5.63e-002	9.64e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
-25	21:48:58	21:49:02	scan	1.00	0.30	234.97	9.61e-002	1.18e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5001	0
-21	21:49:04	21:49:08	scan	0.91	0.29	211.90	8.18e-002	1.27e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4997	0
-18	21:49:10	21:49:15	scan	0.85	0.28	196.04	6.18e-002	1.12e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5002	0
-14	21:49:16	21:49:21	scan	0.81	0.27	185.72	7.63e-002	1.20e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
-10	21:49:22	21:49:27	scan	0.77	0.26	176.29	6.89e-002	1.12e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
-7	21:49:29	21:49:33	scan	0.74	0.26	169.49	1.10e-001	1.64e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
-3	21:49:35	21:49:39	scan	0.72	0.25	163.57	4.81e-002	9.30e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4992	0
0	21:49:41	21:49:45	scan	0.70	0.25	157.96	5.16e-002	1.05e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4997	0
3	21:49:47	21:49:51	scan	0.69	0.25	154.94	5.35e-002	1.11e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4997	0
7	21:49:53	21:49:58	scan	0.68	0.24	152.80	6.34e-002	1.23e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5000	0
10	21:49:59	21:50:04	scan	0.69	0.24	157.00	5.49e-002	1.04e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4995	0
14	21:50:05	21:50:10	scan	0.72	0.25	164.54	5.56e-002	1.08e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4997	0
18	21:50:12	21:50:16	scan	0.76	0.25	172.72	6.78e-002	1.09e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4999	0
21	21:50:18	21:50:22	scan	0.76	0.25	174.42	5.69e-002	1.02e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4998	0
25	21:50:24	21:50:28	scan	0.72	0.24	163.04	4.51e-002	9.63e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4992	0
28	21:50:30	21:50:34	scan	0.79	0.25	182.00	8.65e-002	1.24e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4998	0
32	21:50:36	21:50:41	scan	0.81	0.26	186.92	6.19e-002	1.14e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4999	0
36	21:50:42	21:50:47	scan	0.79	0.25	181.49	6.22e-002	1.34e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4987	0
39	21:50:48	21:50:53	scan	0.89	0.27	206.57	8.08e-002	1.33e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4996	0
43	21:50:55	21:50:59	scan	0.88	0.27	204.68	5.61e-002	8.77e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4997	0
46	21:51:01	21:51:05	scan	0.85	0.26	196.67	4.06e-002	8.06e-003	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4992	0
50	21:51:07	21:51:11	scan	0.95	0.27	222.19	5.78e-002	1.22e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4990	0
54	21:51:13	21:51:17	scan	0.94	0.27	220.75	8.15e-002	1.40e-002	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4994	0
57	21:51:19	21:51:23	scan	0.97	0.27	227.18	6.40e-002	1.21e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4996	0
61	21:51:25	21:51:30	scan	0.98	0.27	229.38	4.93e-002	9.29e-003	240	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4994	0
64	21:51:31	21:51:36	scan	1.00	0.28	235.14	7.34e-002	1.27e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4992	0
68	21:51:38	21:51:42	scan	1.00	0.28	235.11	7.02e-002	1.16e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4998	0
72	21:51:44	21:51:48	scan	1.00	0.27	235.14	6.30e-002	1.36e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4992	0
75	21:51:50	21:51:54	scan	1.00	0.26	235.12	6.13e-002	1.07e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4996	0
79	21:51:56	21:52:01	scan	1.00	0.25	235.14	8.87e-002	2.08e-002	240	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4991	0
