
<scaninformation>
	date=23.07.2008
	starttime=20:02:04
	compass=40.0
	tilt=0.0
	lat=13.396152
	long=-88.304610
	alt=382.976
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=13.12
	temperature=33.20
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	20:02:04	20:02:07	sky	0.72	0.29	276.44	0.00e+000	0.00e+000	140	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5302	0
180	20:02:29	20:02:32	dark	0.09	0.09	3.34	0.00e+000	0.00e+000	140	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5298	0
-90	20:02:44	20:02:47	scan	0.76	0.23	296.24	5.51e-002	9.66e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5300	0
-86	20:02:49	20:02:52	scan	0.87	0.25	343.21	5.10e-002	7.89e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5295	0
-82	20:02:53	20:02:56	scan	1.00	0.29	400.91	3.49e-002	7.61e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5298	0
-79	20:02:58	20:03:01	scan	1.00	0.30	400.89	3.78e-002	7.65e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5300	0
-75	20:03:03	20:03:06	scan	1.00	0.31	400.86	3.76e-002	6.43e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5294	0
-72	20:03:08	20:03:11	scan	1.00	0.32	400.95	3.69e-002	7.77e-003	140	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5291	0
-68	20:03:12	20:03:15	scan	1.00	0.33	400.91	4.01e-002	8.32e-003	140	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5297	0
-64	20:03:17	20:03:20	scan	1.00	0.35	400.95	3.93e-002	6.73e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5292	0
-61	20:03:22	20:03:25	scan	1.00	0.35	400.99	4.52e-002	8.12e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5286	0
-57	20:03:27	20:03:30	scan	1.00	0.36	400.94	4.06e-002	5.39e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5293	0
-54	20:03:31	20:03:34	scan	1.00	0.35	400.95	4.03e-002	5.73e-003	140	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5292	0
-50	20:03:36	20:03:39	scan	1.00	0.36	400.96	3.63e-002	5.47e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5291	0
-46	20:03:41	20:03:44	scan	1.00	0.37	401.02	4.65e-002	6.60e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5282	0
-43	20:03:45	20:03:48	scan	1.00	0.39	400.96	3.69e-002	6.21e-003	140	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5291	0
-39	20:03:50	20:03:53	scan	1.00	0.40	400.98	4.24e-002	7.65e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5288	0
-36	20:03:55	20:03:58	scan	1.00	0.42	401.00	4.50e-002	6.28e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5284	0
-32	20:03:59	20:04:02	scan	1.00	0.44	400.94	4.15e-002	6.18e-003	140	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5294	0
-28	20:04:04	20:04:07	scan	1.00	0.46	400.95	3.80e-002	6.32e-003	140	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5292	0
-25	20:04:09	20:04:12	scan	1.00	0.46	400.97	3.76e-002	6.96e-003	140	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5289	0
