
<scaninformation>
	date=23.07.2008
	starttime=22:19:24
	compass=40.0
	tilt=0.0
	lat=13.396152
	long=-88.304610
	alt=382.970
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.60
	temperature=34.90
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	22:19:24	22:19:28	sky	0.69	0.20	185.48	0.00e+000	0.00e+000	201	15	0.0	0.0	0.0	0.0	0.0	0.0	1	4932	0
180	22:19:50	22:19:54	dark	0.10	0.09	4.78	0.00e+000	0.00e+000	201	15	0.0	0.0	0.0	0.0	0.0	0.0	1	4931	0
-90	22:20:06	22:20:10	scan	0.52	0.14	135.34	2.56e+000	4.20e+001	201	15	-0.00	0.00	0.00	0.00	1.00	0.00	0	4932	0
-86	22:20:11	22:20:15	scan	0.64	0.15	171.36	2.55e+000	4.17e+001	201	15	-0.00	0.00	0.00	0.00	1.00	0.00	0	4931	0
-82	22:20:17	22:20:21	scan	0.76	0.16	207.77	1.88e+000	3.98e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4934	0
-79	22:20:22	22:20:26	scan	0.94	0.17	264.19	2.52e+000	3.64e+001	201	15	-0.00	0.00	0.00	0.00	1.00	0.00	0	4935	0
-75	22:20:28	22:20:32	scan	0.67	0.16	181.37	2.55e+000	3.43e+001	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4926	0
-72	22:20:34	22:20:37	scan	0.79	0.18	216.21	2.53e+000	3.74e+001	201	15	-0.00	0.00	0.00	0.00	1.00	0.00	0	4932	0
-68	22:20:39	22:20:43	scan	1.00	0.24	281.06	2.28e+000	5.56e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4932	0
-64	22:20:45	22:20:48	scan	1.00	0.26	281.04	1.03e+000	1.27e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4937	0
-61	22:20:50	22:20:54	scan	1.00	0.27	281.05	1.80e+000	3.63e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4934	0
-57	22:20:56	22:21:00	scan	1.00	0.26	281.07	1.26e+000	1.85e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4930	0
-54	22:21:01	22:21:05	scan	1.00	0.27	281.05	1.29e+000	1.93e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4934	0
-50	22:21:07	22:21:11	scan	1.00	0.26	281.05	2.32e+000	5.82e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4934	0
-46	22:21:12	22:21:16	scan	1.00	0.26	281.07	1.96e+000	4.21e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4931	0
-43	22:21:18	22:21:22	scan	1.00	0.23	280.68	1.11e+000	1.44e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4933	0
-39	22:21:24	22:21:27	scan	0.79	0.21	216.08	2.56e+000	3.81e+001	201	15	-0.00	0.00	0.00	0.00	1.00	0.00	0	4929	0
-36	22:21:29	22:21:33	scan	0.71	0.20	192.64	2.73e+000	7.88e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4926	0
-32	22:21:35	22:21:38	scan	0.67	0.20	181.50	1.92e+000	4.03e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4925	0
-28	22:21:40	22:21:44	scan	0.70	0.20	189.09	2.47e+000	3.61e+001	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4928	0
-25	22:21:46	22:21:50	scan	0.71	0.20	191.95	2.27e+000	5.55e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4930	0
-21	22:21:51	22:21:55	scan	0.65	0.20	173.47	1.07e+000	1.38e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4931	0
-18	22:21:57	22:22:01	scan	0.62	0.19	165.19	2.34e+000	5.86e+000	201	15	0.00	0.00	0.00	0.00	1.00	0.00	0	4935	0
