
<scaninformation>
	date=23.07.2008
	starttime=22:50:14
	compass=40.0
	tilt=0.0
	lat=13.396152
	long=-88.304610
	alt=382.967
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.45
	temperature=35.00
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	22:50:14	22:50:21	sky	0.74	0.18	102.62	0.00e+000	0.00e+000	394	15	0.0	0.0	0.0	0.0	0.0	0.0	1	4926	0
180	22:50:44	22:50:50	dark	0.11	0.10	4.99	0.00e+000	0.00e+000	394	15	0.0	0.0	0.0	0.0	0.0	0.0	1	4928	0
-90	22:51:02	22:51:09	scan	0.85	0.13	119.31	3.88e-001	3.24e-001	394	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4925	0
-86	22:51:11	22:51:17	scan	0.71	0.13	98.27	2.98e-001	2.37e-001	394	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4928	0
-82	22:51:19	22:51:26	scan	0.96	0.15	136.72	3.13e-001	1.75e-001	394	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4922	0
-79	22:51:28	22:51:34	scan	1.00	0.17	143.40	2.41e-001	1.42e-001	394	15	0.00	0.00	0.00	0.00	1.00	0.00	1	4925	0
-75	22:51:36	22:51:43	scan	1.00	0.18	143.40	2.55e-001	1.28e-001	394	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4926	0
-72	22:51:45	22:51:51	scan	1.00	0.20	143.41	2.43e-001	1.27e-001	394	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4920	0
-68	22:51:53	22:52:00	scan	1.00	0.20	143.40	2.64e-001	1.42e-001	394	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4924	0
-64	22:52:01	22:52:08	scan	1.00	0.19	143.42	2.83e-001	1.09e-001	394	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	4916	0
