
<scaninformation>
	date=23.07.2008
	starttime=20:51:44
	compass=40.0
	tilt=0.0
	lat=13.396152
	long=-88.304610
	alt=382.978
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.64
	temperature=33.30
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	20:51:44	20:51:47	sky	0.72	0.29	212.24	0.00e+000	0.00e+000	184	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5110	0
180	20:52:10	20:52:14	dark	0.09	0.09	3.94	0.00e+000	0.00e+000	184	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5104	0
-90	20:52:25	20:52:29	scan	0.91	0.23	275.02	5.01e-002	9.04e-003	184	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5107	0
-86	20:52:31	20:52:34	scan	0.93	0.25	283.78	4.44e-002	7.89e-003	184	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5109	0
-82	20:52:36	20:52:40	scan	1.00	0.32	306.10	3.60e-002	5.96e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5102	0
-79	20:52:42	20:52:45	scan	1.00	0.33	306.09	4.30e-002	6.36e-003	184	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5105	0
-75	20:52:47	20:52:50	scan	1.00	0.36	306.13	2.95e-002	4.62e-003	184	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5098	0
-72	20:52:52	20:52:56	scan	1.00	0.36	306.08	3.14e-002	5.73e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5106	0
-68	20:52:57	20:53:01	scan	1.00	0.39	306.08	3.40e-002	5.81e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5106	0
-64	20:53:03	20:53:06	scan	1.00	0.37	306.10	3.88e-002	5.53e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5103	0
-61	20:53:08	20:53:12	scan	1.00	0.54	306.09	4.21e-002	5.69e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5104	0
-57	20:53:13	20:53:17	scan	1.00	0.48	306.10	4.39e-002	7.52e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5102	0
-54	20:53:18	20:53:22	scan	1.00	0.46	306.11	4.55e-002	7.09e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5102	0
-50	20:53:23	20:53:27	scan	1.00	0.45	306.06	3.40e-002	5.20e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5111	0
-46	20:53:29	20:53:32	scan	1.00	0.47	306.12	4.18e-002	7.57e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5099	0
-43	20:53:34	20:53:38	scan	1.00	0.48	306.10	4.52e-002	8.06e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5104	0
-39	20:53:39	20:53:43	scan	1.00	0.47	306.09	3.96e-002	8.70e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5105	0
-36	20:53:44	20:53:48	scan	1.00	0.46	306.09	3.67e-002	7.88e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5105	0
-32	20:53:50	20:53:53	scan	1.00	0.43	306.14	3.66e-002	7.40e-003	184	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5095	0
-28	20:53:55	20:53:59	scan	1.00	0.41	306.08	3.62e-002	5.84e-003	184	15	-0.00	0.00	0.00	0.00	1.00	0.00	1	5106	0
-25	20:54:00	20:54:04	scan	1.00	0.37	306.09	3.24e-002	5.88e-003	184	15	0.00	0.00	0.00	0.00	1.00	0.00	1	5105	0
