
<scaninformation>
	date=01.01.2006
	starttime=07:12:13
	compass=40.0
	tilt=0.0
	lat=0.000000
	long=0.000000
	alt=0.000
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=13.65
	temperature=28.10
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	07:12:13	07:12:29	sky	0.14	0.13	3.11	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5551	0
180	07:12:53	07:13:09	dark	0.14	0.13	3.08	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5554	0
-90	07:13:22	07:13:38	scan	0.14	0.13	3.09	8.32e+000	2.04e+002	1000	15	828.81	1168.84	0.00	0.00	1.00	0.00	0	5552	0
-86	07:13:41	07:13:56	scan	0.14	0.13	3.12	1.05e+001	3.06e+002	1000	15	-34.51	1431.83	0.00	0.00	1.00	0.00	0	5551	0
-82	07:13:59	07:14:15	scan	0.14	0.13	3.09	6.93e+000	1.76e+002	1000	15	-412.80	1086.99	0.00	0.00	1.00	0.00	0	5550	0
-79	07:14:19	07:14:34	scan	0.14	0.13	3.13	7.65e+000	1.43e+002	1000	15	-27.05	979.58	0.00	0.00	1.00	0.00	0	5552	0
-75	07:14:37	07:14:52	scan	0.14	0.13	3.10	7.28e+000	1.41e+002	1000	15	-1085.69	971.36	0.00	0.00	1.00	0.00	0	5552	0
-72	07:14:55	07:15:11	scan	0.14	0.13	3.11	8.23e+000	1.93e+002	1000	15	-331.85	1135.86	0.00	0.00	1.00	0.00	0	5555	0
-68	07:15:14	07:15:29	scan	0.14	0.13	3.13	8.19e+000	2.43e+002	1000	15	1429.13	1274.83	0.00	0.00	1.00	0.00	0	5546	0
-64	07:15:32	07:15:48	scan	0.14	0.13	3.08	9.79e+000	2.52e+002	1000	15	-1009.92	1298.22	0.00	0.00	1.00	0.00	0	5547	0
