
<scaninformation>
	date=01.01.2006
	starttime=10:27:25
	compass=40.0
	tilt=0.0
	lat=0.000000
	long=0.000000
	alt=0.000
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=14.01
	temperature=28.60
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	10:27:25	10:27:41	sky	0.14	0.13	3.41	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5429	0
180	10:28:05	10:28:21	dark	0.14	0.13	3.41	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5434	0
-90	10:28:35	10:28:50	scan	0.14	0.13	3.43	7.73e+000	2.05e+002	1000	15	1663.31	1171.21	0.00	0.00	1.00	0.00	0	5426	0
-86	10:28:53	10:29:08	scan	0.14	0.13	3.43	6.96e+000	1.49e+002	1000	15	-1428.35	999.25	0.00	0.00	1.00	0.00	0	5429	0
-82	10:29:12	10:29:28	scan	0.14	0.13	3.41	8.59e+000	2.12e+002	1000	15	1430.10	1192.20	0.00	0.00	1.00	0.00	0	5425	0
-79	10:29:31	10:29:46	scan	0.14	0.13	3.43	9.51e+000	2.41e+002	1000	15	52.00	1270.59	0.00	0.00	1.00	0.00	0	5428	0
-75	10:29:49	10:30:05	scan	0.14	0.13	3.40	1.01e+001	2.10e+002	1000	15	170.45	1186.03	0.00	0.00	1.00	0.00	0	5425	0
-72	10:30:08	10:30:24	scan	0.14	0.13	3.42	8.11e+000	1.62e+002	1000	15	-418.10	1040.39	0.00	0.00	1.00	0.00	0	5427	0
-68	10:30:27	10:30:42	scan	0.14	0.13	3.42	1.10e+001	2.27e+002	1000	15	-1599.84	1232.38	0.00	0.00	1.00	0.00	0	5427	0
-64	10:30:46	10:31:01	scan	0.14	0.13	3.42	8.69e+000	2.47e+002	1000	15	-1519.32	1287.15	0.00	0.00	1.00	0.00	0	5423	0
