
<scaninformation>
	date=01.01.2006
	starttime=07:47:36
	compass=40.0
	tilt=0.0
	lat=0.000000
	long=0.000000
	alt=0.000
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=13.71
	temperature=28.20
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	07:47:36	07:47:52	sky	0.14	0.13	3.13	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5517	0
180	07:48:16	07:48:32	dark	0.14	0.13	3.17	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5519	0
-90	07:48:46	07:49:01	scan	0.14	0.13	3.24	8.80e+000	2.05e+002	1000	15	-2832.34	1172.15	0.00	0.00	1.00	0.00	0	5517	0
-86	07:49:04	07:49:19	scan	0.14	0.13	3.16	9.56e+000	2.09e+002	1000	15	-371.34	1183.63	0.00	0.00	1.00	0.00	0	5518	0
-82	07:49:23	07:49:38	scan	0.14	0.13	3.17	7.79e+000	1.53e+002	1000	15	-996.47	1011.80	0.00	0.00	1.00	0.00	0	5519	0
-79	07:49:41	07:49:56	scan	0.14	0.13	3.16	7.38e+000	1.56e+002	1000	15	-1723.48	1022.02	0.00	0.00	1.00	0.00	0	5517	0
-75	07:49:59	07:50:15	scan	0.14	0.13	3.16	9.22e+000	2.41e+002	1000	15	-489.57	1269.77	0.00	0.00	1.00	0.00	0	5513	0
-72	07:50:18	07:50:34	scan	0.14	0.13	3.16	9.24e+000	2.28e+002	1000	15	-1393.88	1236.72	0.00	0.00	1.00	0.00	0	5511	0
-68	07:50:37	07:50:53	scan	0.14	0.13	3.17	1.19e+001	1.96e+002	1000	15	1689.44	1144.73	0.00	0.00	1.00	0.00	0	5524	0
-64	07:50:56	07:51:11	scan	0.14	0.13	3.19	7.14e+000	1.72e+002	1000	15	-85.99	1073.74	0.00	0.00	1.00	0.00	0	5512	0
-61	07:51:14	07:51:30	scan	0.14	0.13	3.18	8.10e+000	2.11e+002	1000	15	-417.50	1189.52	0.00	0.00	1.00	0.00	0	5514	0
-57	07:51:34	07:51:49	scan	0.14	0.13	3.18	9.37e+000	2.49e+002	1000	15	-2127.33	1290.40	0.00	0.00	1.00	0.00	0	5511	0
-54	07:51:52	07:52:07	scan	0.14	0.13	3.19	6.85e+000	1.65e+002	1000	15	1183.90	1050.33	0.00	0.00	1.00	0.00	0	5515	0
-50	07:52:10	07:52:27	scan	0.14	0.13	3.21	7.84e+000	1.41e+002	1000	15	-1590.08	970.12	0.00	0.00	1.00	0.00	0	5513	0
-46	07:52:30	07:52:45	scan	0.14	0.13	3.15	9.45e+000	2.36e+002	1000	15	634.06	1257.82	0.00	0.00	1.00	0.00	0	5509	0
-43	07:52:48	07:53:04	scan	0.14	0.13	3.22	8.68e+000	1.55e+002	1000	15	716.22	1018.13	0.00	0.00	1.00	0.00	0	5513	0
-39	07:53:07	07:53:23	scan	0.14	0.13	3.20	7.85e+000	1.65e+002	1000	15	1421.51	1052.60	0.00	0.00	1.00	0.00	0	5518	0
-36	07:53:26	07:53:41	scan	0.14	0.13	3.21	1.02e+001	1.76e+002	1000	15	-1738.98	1086.44	0.00	0.00	1.00	0.00	0	5512	0
-32	07:53:45	07:54:00	scan	0.14	0.13	3.21	1.15e+001	2.20e+002	1000	15	2622.38	1212.46	0.00	0.00	1.00	0.00	0	5513	0
-28	07:54:03	07:54:19	scan	0.14	0.13	3.20	7.32e+000	1.41e+002	1000	15	-265.92	971.26	0.00	0.00	1.00	0.00	0	5513	0
-25	07:54:22	07:54:38	scan	0.14	0.13	3.22	7.65e+000	1.52e+002	1000	15	-309.32	1007.26	0.00	0.00	1.00	0.00	0	5509	0
-21	07:54:41	07:54:56	scan	0.14	0.13	3.19	7.72e+000	1.65e+002	1000	15	-845.56	1050.97	0.00	0.00	1.00	0.00	0	5505	0
-18	07:54:59	07:55:15	scan	0.14	0.13	3.21	1.18e+001	2.84e+002	1000	15	453.52	1378.82	0.00	0.00	1.00	0.00	0	5508	0
-14	07:55:18	07:55:33	scan	0.14	0.13	3.21	9.02e+000	2.00e+002	1000	15	511.06	1157.06	0.00	0.00	1.00	0.00	0	5514	0
-10	07:55:36	07:55:51	scan	0.14	0.13	3.23	1.12e+001	2.90e+002	1000	15	1019.85	1393.45	0.00	0.00	1.00	0.00	0	5507	0
