Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,
2/7/2019 17:52,1.456993,-0.00291729,26.96653,439.6574,4.827986,47.42686,20.82084,797,13.43472,-88.26942,13.2916,7.3074,-0.31831729,26.73533,,,
2/7/2019 17:52,1.432354,-0.001626015,26.25991,446.4064,5.849149,47.40722,20.82155,797,13.43471,-88.26942,13.32106,14.0564,-0.317026015,26.02871,,,
2/7/2019 17:52,1.428101,0.002038002,24.83507,447.0199,6.833055,47.37099,20.82059,797,13.43472,-88.26942,13.32106,14.6699,-0.313361998,24.60387,,,
2/7/2019 17:52,1.421696,-0.000659943,23.8984,443.3386,7.772246,47.32662,20.81956,797.1,13.43472,-88.26942,13.32106,10.9886,-0.316059943,23.6672,,,
2/7/2019 17:52,1.415741,-0.008455277,23.17118,446.4064,8.71005,47.2899,20.82004,797.1,13.43472,-88.26942,13.32106,14.0564,-0.323855277,22.93998,,,
2/7/2019 17:52,1.406658,0.004542351,21.99955,448.247,9.78586,47.25441,20.81829,797,13.43472,-88.26942,13.32106,15.897,-0.310857649,21.76835,,,
2/7/2019 17:52,1.398056,-0.0100832,20.88773,453.1553,10.58543,47.21587,20.81923,796.9,13.43472,-88.26942,13.32106,20.8053,-0.3254832,20.65653,,,
2/7/2019 17:52,1.392864,0.004630089,20.08345,451.3147,11.39272,47.19948,20.81851,797.1,13.43472,-88.26942,13.32106,18.9647,-0.310769911,19.85225,,,
2/7/2019 17:52,1.390373,0.03108025,19.5216,455.9162,12.21227,47.16786,20.81862,797.1,13.43472,-88.26942,13.32106,23.5662,-0.28431975,19.2904,,,
2/7/2019 17:52,1.391701,0.02064133,18.99466,452.8486,12.94869,47.14642,20.81763,797.1,13.43472,-88.26942,13.20438,20.4986,-0.29475867,18.76346,,,
2/7/2019 17:52,1.391148,0.03306675,18.21567,454.9959,13.47833,47.1404,20.8154,797.2,13.43472,-88.26942,13.20438,22.6459,-0.28233325,17.98447,,,
2/7/2019 17:52,1.394611,0.02118111,17.38202,458.6771,13.91957,47.13569,20.81638,797.1,13.43472,-88.26942,13.20438,26.3271,-0.29421889,17.15082,,,
2/7/2019 17:52,1.400917,0.00879097,16.67006,462.0516,14.5303,47.12708,20.81644,797,13.43472,-88.26942,13.20438,29.7016,-0.30660903,16.43886,,,
2/7/2019 17:52,1.40974,0.001170158,15.92777,470.3344,15.06011,47.13572,20.81596,797,13.43472,-88.26942,13.20438,37.9844,-0.314229842,15.69657,,,
2/7/2019 17:52,1.410381,-0.001171112,15.59581,479.8442,15.58162,47.14246,20.81558,797,13.43472,-88.26942,13.20438,47.4942,-0.316571112,15.36461,,,
2/7/2019 17:52,1.423416,-0.00179863,15.03157,474.9359,15.86604,47.14613,20.81497,797,13.43472,-88.26942,13.20438,42.5859,-0.31719863,14.80037,,,
2/7/2019 17:52,1.43364,-0.0141964,14.09044,472.4818,16.25948,47.14511,20.81464,797,13.43472,-88.26942,13.20438,40.1318,-0.3295964,13.85924,,,
2/7/2019 17:52,1.442284,-0.008296966,13.59082,475.8562,16.67962,47.14399,20.81442,797,13.43472,-88.26942,13.25321,43.5062,-0.323696966,13.35962,,,
2/7/2019 17:52,1.454769,0.01291943,13.34582,475.8562,16.88212,47.12796,20.81389,797,13.43472,-88.26942,13.25321,43.5062,-0.30248057,13.11462,,,
2/7/2019 17:52,1.473518,0.002669334,12.8393,477.3901,17.14923,47.12792,20.81325,797.1,13.43472,-88.26942,13.25321,45.0401,-0.312730666,12.6081,,,
2/7/2019 17:52,1.490166,0.009952545,12.13108,478.3104,17.35986,47.12148,20.81262,797.1,13.43472,-88.26942,13.25321,45.9604,-0.305447455,11.89988,,"CO2,atm",432.35
2/7/2019 17:52,1.503887,-0.003681183,11.62375,471.8682,17.66061,47.11402,20.81244,797,13.43472,-88.26942,13.25321,39.5182,-0.319081183,11.39255,,"H2S,atm",0.3154
2/7/2019 17:52,1.524838,0.01114559,11.37294,471.2547,17.59245,47.11699,20.81199,797,13.43472,-88.26942,13.25321,38.9047,-0.30425441,11.14174,,"H2,atm",0.2312
2/7/2019 17:52,1.540894,0.007552147,11.08534,469.1073,17.75093,47.10842,20.81195,797,13.43472,-88.26942,13.25321,36.7573,-0.307847853,10.85414,,,
2/7/2019 17:52,1.556641,0.00375843,10.59733,465.1193,17.93283,47.11442,20.81256,797,13.43472,-88.26942,13.25321,32.7693,-0.31164157,10.36613,,,
2/7/2019 17:52,1.582256,0.01279259,10.24492,461.438,18.08898,47.10912,20.8112,797,13.43472,-88.26942,13.12672,29.088,-0.30260741,10.01372,,,
2/7/2019 17:52,1.601452,0.01102066,9.853664,463.8922,18.26837,47.11147,20.81129,797,13.43472,-88.26942,13.12672,31.5422,-0.30437934,9.622464,,,
2/7/2019 17:52,1.631634,0.009856224,9.464562,465.7328,18.34314,47.10841,20.81074,797,13.43472,-88.26942,13.12672,33.3828,-0.305543776,9.233362,,,
2/7/2019 17:52,1.660557,0.007605553,9.23468,468.187,18.42584,47.10151,20.81056,797,13.43472,-88.26942,13.12672,35.837,-0.307794447,9.00348,,,
2/7/2019 17:52,1.684353,0.008803368,8.845394,468.187,18.35317,47.10099,20.81001,797,13.43472,-88.26942,13.12672,35.837,-0.306596632,8.614194,,,
2/7/2019 17:52,1.696236,0.009700775,8.407795,465.1193,18.25973,47.09328,20.80963,797,13.43472,-88.26942,13.12672,32.7693,-0.305699225,8.176595,,,
2/7/2019 17:52,1.694412,0.01903248,7.998382,467.2667,18.46026,47.07974,20.80988,797,13.43472,-88.26942,13.12672,34.9167,-0.29636752,7.767182,,,
