Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,
3/27/2019 19:51,2.175896,-0.0927105,26.15509,440.5777,4.540479,27.75473,29.15409,798.1,13.4347,-88.2694,12.89719,9.8977,-0.1430105,23.70089,,,
3/27/2019 19:51,2.135872,-0.08425998,25.42244,447.3267,5.551035,27.73179,29.15444,798.1,13.4347,-88.2694,12.89719,16.6467,-0.13455998,22.96824,,,
3/27/2019 19:51,2.087204,-0.07378102,24.19934,449.7808,6.549209,27.70076,29.15353,798.1,13.4347,-88.2694,12.97512,19.1008,-0.12408102,21.74514,,,
3/27/2019 19:51,2.025589,-0.07406616,23.12867,449.1673,7.497294,27.65524,29.15338,798.1,13.4347,-88.2694,12.97512,18.4873,-0.12436616,20.67447,,,
3/27/2019 19:51,1.98888,-0.01767063,23.27641,447.0199,8.403593,27.62755,29.15292,798.1,13.4347,-88.2694,12.97512,16.3399,-0.06797063,20.82221,,,
3/27/2019 19:51,1.929134,0.03726673,23.49808,442.1116,9.275579,27.58323,29.15218,798.1,13.4347,-88.2694,12.97512,11.4316,-0.01303327,21.04388,,,
3/27/2019 19:51,1.883537,0.03435802,23.27427,441.498,10.22385,27.5605,29.15161,798.1,13.4347,-88.2694,12.97512,10.818,-0.01594198,20.82007,,,
3/27/2019 19:51,1.840214,0.00082016,22.63319,442.1116,11.05186,27.53684,29.15074,798.1,13.4347,-88.2694,12.97512,11.4316,-0.04947984,20.17899,,,
3/27/2019 19:51,1.800663,-0.00972557,22.0431,445.1793,11.80572,27.50183,29.15024,798.1,13.4347,-88.2694,12.97512,14.4993,-0.06002557,19.5889,,,
3/27/2019 19:51,1.763233,-0.02009583,21.4178,439.9642,12.41655,27.47627,29.15016,798.2,13.4347,-88.2694,12.97512,9.2842,-0.07039583,18.9636,,,
3/27/2019 19:51,1.72871,-0.03397942,20.71049,440.271,13.06794,27.44302,29.149,798.3,13.4347,-88.2694,12.85823,9.591,-0.08427942,18.25629,,,
3/27/2019 19:51,1.69492,-0.04582214,20.0761,440.271,13.63317,27.43219,29.14952,798,13.4347,-88.2694,12.85823,9.591,-0.09612214,17.6219,,,
3/27/2019 19:51,1.672894,-0.06004334,19.34896,439.6574,14.17803,27.39447,29.14814,797.9,13.4347,-88.2694,12.85823,8.9774,-0.11034334,16.89476,,,
3/27/2019 19:51,1.649246,-0.08841038,18.63068,441.498,14.63787,27.36192,29.14751,797.8,13.4347,-88.2694,12.85823,10.818,-0.13871038,16.17648,,,
3/27/2019 19:51,1.632965,-0.0875969,17.84736,452.8486,15.09451,27.34135,29.1468,797.8,13.4347,-88.2694,12.85823,22.1686,-0.1378969,15.39316,,,
3/27/2019 19:51,1.609489,-0.0882597,17.24028,453.1553,15.54878,27.31079,29.14645,797.9,13.4347,-88.2694,12.85823,22.4753,-0.1385597,14.78608,,,
3/27/2019 19:51,1.583584,-0.09588242,16.72381,451.6214,15.89571,27.28673,29.14631,797.9,13.4347,-88.2694,12.85823,20.9414,-0.14618242,14.26961,,,
3/27/2019 19:51,1.5681,-0.1104851,16.30057,451.6214,16.25125,27.25467,29.14526,797.9,13.4347,-88.2694,12.85823,20.9414,-0.1607851,13.84637,,,
3/27/2019 19:51,1.551743,-0.1187162,15.58582,453.7688,16.56839,27.22912,29.14462,797.9,13.4347,-88.2694,12.93616,23.0888,-0.1690162,13.13162,,,
3/27/2019 19:51,1.536278,-0.1181974,15.03179,454.6892,16.73406,27.20656,29.14375,797.9,13.4347,-88.2694,12.93616,24.0092,-0.1684974,12.57759,,"CO2,atm",430.68
3/27/2019 19:51,1.533211,-0.1263981,14.36213,455.9162,16.84623,27.17706,29.14325,797.9,13.4347,-88.2694,12.93616,25.2362,-0.1766981,11.90793,,"H2S,atm",0.0503
3/27/2019 19:51,1.52805,-0.1275921,13.91777,457.7568,17.03873,27.17497,29.14391,797.9,13.4347,-88.2694,12.93616,27.0768,-0.1778921,11.46357,,"H2,atm",2.4542
3/27/2019 19:51,1.519848,-0.1260967,13.3191,455.9162,17.20103,27.14822,29.14268,797.9,13.4347,-88.2694,12.93616,25.2362,-0.1763967,10.8649,,,
3/27/2019 19:51,1.518917,-0.1182404,12.89417,455.3027,17.35003,27.13409,29.14236,797.9,13.4347,-88.2694,12.93616,24.6227,-0.1685404,10.43997,,,
3/27/2019 19:51,1.522827,-0.1353903,12.63617,452.235,17.43876,27.12339,29.14146,797.9,13.4347,-88.2694,12.93616,21.555,-0.1856903,10.18197,,,
3/27/2019 19:51,1.520638,-0.1400557,12.2891,450.3944,17.50848,27.11838,29.14129,797.9,13.4347,-88.2694,12.93616,19.7144,-0.1903557,9.8349,,,
3/27/2019 19:51,1.52029,-0.1333466,11.87742,452.235,17.74284,27.10378,29.13982,797.9,13.4347,-88.2694,12.81927,21.555,-0.1836466,9.42322,,,
3/27/2019 19:51,1.518181,-0.1374846,11.36365,448.247,17.8745,27.08075,29.1404,797.9,13.4347,-88.2694,12.81927,17.567,-0.1877846,8.90945,,,
3/27/2019 19:51,1.511021,-0.134553,11.02841,446.7131,18.0176,27.06651,29.13916,797.9,13.4347,-88.2694,12.81927,16.0331,-0.184853,8.57421,,,
3/27/2019 19:51,1.502224,-0.1287098,10.79271,447.6334,18.08177,27.05714,29.13895,797.9,13.4347,-88.2694,12.81927,16.9534,-0.1790098,8.33851,,,
3/27/2019 19:51,1.516575,-0.1318312,10.61555,450.3944,18.07032,27.04292,29.13869,798,13.4347,-88.2694,12.81927,19.7144,-0.1821312,8.16135,,,
3/27/2019 19:51,1.538822,-0.1174698,10.26967,452.8486,18.10049,27.05538,29.13829,798,13.4347,-88.2694,12.81927,22.1686,-0.1677698,7.81547,,,
3/27/2019 19:51,1.572846,-0.1270714,9.931274,453.1553,18.11712,27.03865,29.1372,798,13.4347,-88.2694,12.81927,22.4753,-0.1773714,7.477074,,,
3/27/2019 19:51,1.607117,-0.1299038,9.483013,453.462,18.11512,27.03621,29.137,798,13.4347,-88.2694,12.81927,22.782,-0.1802038,7.028813,,,
