Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
2/5/2019 17:45,1.35202,-0.0537262,3.70618,456.8365,5.78995,39.09941,25.53933,797.6,13.43451,-88.2694,12.36828,12.6865,-1.4223262,-1.82762,,,,
2/5/2019 17:45,1.362701,-0.06052208,3.832935,462.9719,6.878316,39.07095,25.53983,797.6,13.43451,-88.2694,12.36828,18.8219,-1.42912208,-1.700865,,,,
2/5/2019 17:45,1.368824,-0.06806755,3.849171,464.8125,7.866888,39.00433,25.53967,797.6,13.43451,-88.2694,12.36828,20.6625,-1.43666755,-1.684629,,,,
2/5/2019 17:45,1.366684,-0.05506706,3.681374,462.9719,8.789766,38.95344,25.54003,797.7,13.43451,-88.2694,12.36828,18.8219,-1.42366706,-1.852426,,,,
2/5/2019 17:45,1.361774,-0.05284405,3.621895,462.0516,9.80619,38.87928,25.53983,797.7,13.43451,-88.2694,12.36828,17.9016,-1.42144405,-1.911905,,,,
2/5/2019 17:45,1.374725,-0.08191872,3.930107,454.9959,10.73581,38.84243,25.54152,797.7,13.43451,-88.2694,12.36828,10.8459,-1.45051872,-1.603693,,,,
2/5/2019 17:45,1.381569,-0.07312679,3.659142,457.7568,11.47543,38.79426,25.54093,797.7,13.43451,-88.2694,12.59245,13.6068,-1.44172679,-1.874658,,,,
2/5/2019 17:45,1.384007,-0.0800724,3.622314,457.1433,12.27687,38.74468,25.54121,797.6,13.43451,-88.2694,12.59245,12.9933,-1.4486724,-1.911486,,,,
2/5/2019 17:45,1.389404,-0.08825398,3.51334,457.7568,12.96226,38.71018,25.54148,797.7,13.43451,-88.2694,12.59245,13.6068,-1.45685398,-2.02046,,,,
2/5/2019 17:45,1.37796,-0.0667448,3.53762,456.223,13.51863,38.63896,25.54165,797.7,13.43451,-88.2694,12.59245,12.073,-1.4353448,-1.99618,,,,
2/5/2019 17:45,1.389843,-0.07013416,3.431538,451.6214,14.12547,38.60636,25.54262,797.7,13.43451,-88.2694,12.59245,7.4714,-1.43873416,-2.102262,,,,
2/5/2019 17:45,1.380364,-0.0773983,3.51411,455.9162,14.61859,38.54392,25.54255,797.7,13.43451,-88.2694,12.59245,11.7662,-1.4459983,-2.01969,,,,
2/5/2019 17:45,1.380398,-0.08152962,3.546059,454.0756,15.08291,38.47625,25.54333,797.7,13.43451,-88.2694,12.59245,9.9256,-1.45012962,-1.987741,,,,
2/5/2019 17:45,1.375275,-0.07571888,3.402195,460.5178,15.474,38.40445,25.5433,797.6,13.43451,-88.2694,12.59245,16.3678,-1.44431888,-2.131605,,,,
2/5/2019 17:45,1.378944,-0.05496788,3.256939,463.2787,15.82243,38.31449,25.54401,797.7,13.43451,-88.2694,12.35854,19.1287,-1.42356788,-2.276861,,,,
2/5/2019 17:45,1.404247,-0.06455517,3.358589,456.223,16.23863,38.27008,25.54411,797.7,13.43451,-88.2694,12.35854,12.073,-1.43315517,-2.175211,,,,
2/5/2019 17:45,1.416576,-0.05539131,3.396854,455.3027,16.47722,38.1992,25.54491,797.7,13.43451,-88.2694,12.35854,11.1527,-1.42399131,-2.136946,,,,
2/5/2019 17:45,1.43301,-0.06105423,3.43692,455.6095,16.71187,38.13896,25.54523,797.7,13.43451,-88.2694,12.35854,11.4595,-1.42965423,-2.09688,,,,
2/5/2019 17:45,1.455006,-0.05677318,3.495907,454.6892,16.87093,38.09353,25.54568,797.7,13.43451,-88.2694,12.35854,10.5392,-1.42537318,-2.037893,,,,
2/5/2019 17:45,1.467796,-0.04399109,3.459164,454.6892,17.18238,38.04076,25.54572,797.7,13.43451,-88.2694,12.35854,10.5392,-1.41259109,-2.074636,,,"CO2,atm",444.15
2/5/2019 17:45,1.505261,-0.04366112,3.452843,456.8365,17.36477,38.0342,25.54642,797.7,13.43451,-88.2694,12.35854,12.6865,-1.41226112,-2.080957,,,"H2S,atm",1.3585
2/5/2019 17:45,1.525242,-0.03780365,3.43317,457.1433,17.56774,38.01301,25.54678,797.7,13.43451,-88.2694,12.35854,12.9933,-1.40640365,-2.10063,,,H2cor,5.5338
2/5/2019 17:45,1.553536,-0.04774761,3.461544,453.462,17.6854,38.01272,25.54841,797.7,13.43451,-88.2694,12.67042,9.312,-1.41634761,-2.072256,,,,
2/5/2019 17:45,1.565655,-0.0376358,3.399178,452.235,17.68189,38.00084,25.54785,797.7,13.43451,-88.2694,12.67042,8.085,-1.4062358,-2.134622,,,,
2/5/2019 17:45,1.580822,-0.02476978,3.023357,458.9839,17.80733,37.98169,25.54879,797.7,13.43451,-88.2694,12.67042,14.8339,-1.39336978,-2.510443,,,,
2/5/2019 17:45,1.607636,-0.03334904,3.065456,455.6095,18.04186,37.99732,25.54906,797.7,13.43451,-88.2694,12.67042,11.4595,-1.40194904,-2.468344,,,,
2/5/2019 17:45,1.612289,-0.02832794,2.905651,454.6892,18.10544,37.99023,25.54974,797.7,13.43451,-88.2694,12.67042,10.5392,-1.39692794,-2.628149,,,,
