
<scaninformation>
	date=16.04.2006
	starttime=07:27:34
	compass=40.0
	tilt=0.0
	lat=0.000000
	long=0.000000
	alt=0.000
	volcano=san_miguel
	site=piedra_azul
	observatory=snet
	serial=D2J2170
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=13.72
	temperature=29.00
	mode=plume
	instrumenttype=gothenburg
	version=2.1
	softwareversion=1.30
	compiledate=Apr 28 2008
</scaninformation>

<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	07:27:34	07:27:50	sky	0.14	0.13	3.25	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5455	0
180	07:28:12	07:28:28	dark	0.14	0.13	3.25	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	5451	0
-90	07:28:40	07:28:55	scan	0.14	0.13	3.24	8.26e+000	2.02e+002	1000	15	-1368.67	1083.87	0.00	0.00	1.00	0.00	0	5449	0
-86	07:28:57	07:29:13	scan	0.14	0.13	3.27	6.59e+000	2.27e+002	1000	15	21.58	1148.16	0.00	0.00	1.00	0.00	0	5453	0
-82	07:29:14	07:29:30	scan	0.14	0.13	3.24	6.98e+000	1.32e+002	1000	15	127.09	875.26	0.00	0.00	1.00	0.00	0	5451	0
-79	07:29:32	07:29:48	scan	0.14	0.13	3.24	8.83e+000	2.14e+002	1000	15	791.05	1116.46	0.00	0.00	1.00	0.00	0	5457	0
-75	07:29:49	07:30:05	scan	0.14	0.13	3.25	7.86e+000	1.91e+002	1000	15	1761.95	1054.88	0.00	0.00	1.00	0.00	0	5453	0
-72	07:30:07	07:30:22	scan	0.14	0.13	3.23	8.23e+000	2.84e+002	1000	15	1094.63	1284.74	0.00	0.00	1.00	0.00	0	5452	0
-68	07:30:24	07:30:40	scan	0.14	0.13	3.22	9.57e+000	2.14e+002	1000	15	1584.95	1115.10	0.00	0.00	1.00	0.00	0	5453	0
-64	07:30:41	07:30:57	scan	0.14	0.13	3.25	1.11e+001	2.36e+002	1000	15	277.29	1169.93	0.00	0.00	1.00	0.00	0	5457	0
-61	07:30:59	07:31:15	scan	0.14	0.13	3.21	8.01e+000	1.80e+002	1000	15	491.48	1022.57	0.00	0.00	1.00	0.00	0	5451	0
-57	07:31:16	07:31:32	scan	0.14	0.13	3.23	7.49e+000	1.70e+002	1000	15	-565.94	994.88	0.00	0.00	1.00	0.00	0	5453	0
-54	07:31:34	07:31:49	scan	0.14	0.13	3.24	5.78e+000	1.54e+002	1000	15	-758.20	946.44	0.00	0.00	1.00	0.00	0	5455	0
-50	07:31:51	07:32:07	scan	0.14	0.13	3.23	9.18e+000	1.79e+002	1000	15	-1288.53	1021.04	0.00	0.00	1.00	0.00	0	5450	0
-46	07:32:08	07:32:24	scan	0.14	0.13	3.23	8.08e+000	1.70e+002	1000	15	-341.69	993.47	0.00	0.00	1.00	0.00	0	5452	0
